Start Timestamp;End Timestamp;Transcript
02:13,880;02:16,280;"It carries a negative connotation these days."
02:16,280;02:19,240;"Stop pumping my leg with Big Ben."
02:19,240;02:23,400;"It makes it even worse because I'm an FSU fan."
02:23,400;02:25,600;"So I had to deal with Big Ben and James Winston."
02:25,600;02:30,120;"So how did you get that combination?"
02:30,120;02:32,840;"So where are you from, the Pittsburgh area?"
02:32,840;02:35,320;"My family's from Pittsburgh."
02:35,320;02:39,480;"So I was born there and then we moved to Jacksonville, Florida when I was like two"
02:39,480;02:40,720;"years old or something like that."
02:41,920;02:44,960;"So I just grew up watching all Pittsburgh sports with my grandpa."
02:44,960;02:49,720;"None of them were college fans and I just kind of adopted Florida state growing up in Florida."
02:49,720;02:50,760;"Wow."
02:50,760;02:54,280;"That's a tough one for the draw for like a semester too."
02:54,280;02:57,160;"Yeah, I did go there for a semester. Yeah."
02:57,160;03:00,280;"I know how that goes. I went to Penn State semester."
03:00,280;03:03,240;"That didn't last long."
03:03,240;03:09,800;"All right. So that's I'd say that's reasonable."
03:10,520;03:12,160;"We've had some other fans on here."
03:12,160;03:17,120;"We had a last week we had a Raiders fan on who became a Raiders fan because of hip hop."
03:17,120;03:18,680;"Yeah."
03:18,680;03:20,160;"Whoa."
03:20,160;03:20,640;"Okay."
03:20,640;03:23,240;"Yeah, we don't, we don't fan base judge around here."
03:23,240;03:23,640;"Okay."
03:23,640;03:24,720;"No, that's what I'm saying."
03:24,720;03:29,160;"It was just, I'm always curious to know how people got into this, like, got into"
03:29,160;03:31,600;"following a certain team, especially if they're not living in that area."
03:31,600;03:33,000;"So it's kind of cool."
03:33,000;03:36,240;"So all right."
03:36,240;03:39,160;"So we're talking about the 2001 sealers."
03:39,520;03:41,520;"And before this, before we start recording,"
03:41,520;03:46,360;"not Shady Steve was saying that you were, what,"
03:46,360;03:48,040;"like nine years old at the time?"
03:48,040;03:50,200;"- Yeah, I mean, that's probably,"
03:50,200;03:51,640;"I think I was like 11 or 12."
03:51,640;03:53,540;"I was still pretty young."
03:53,540;03:56,440;"You know, and I, that was like only my second"
03:56,440;03:59,520;"or third year really following football."
03:59,520;04:00,720;"I remember like a couple of years before that,"
04:00,720;04:02,440;"we weren't very good."
04:02,440;04:06,240;"And that was the first year in Heinz Field, actually."
04:06,240;04:07,080;"- Oh, that's right."
04:07,080;04:08,680;"- Was that 2000 one season?"
04:08,680;04:13,680;"Yeah. Yeah, because everybody had trouble kicking in that, uh, that one end zone,"
04:13,680;04:14,960;"kicking field goals."
04:14,960;04:17,280;"We had to open in that open to the river there."
04:17,280;04:18,360;"Yeah. Yeah. Yeah."
04:18,360;04:21,200;"Including Chris Brown this, this season."
04:21,200;04:23,040;"Our cousin. Yeah."
04:23,040;04:27,120;"He's here every time a Brown is mentioned."
04:27,120;04:28,480;"All Browns are cousins."
04:28,480;04:34,000;"That's weird. But all right. Um, we're not cousins, Steve. You and me."
04:34,000;04:36,360;"That's true. I wish."
04:36,360;04:37,560;"A loophole."
04:37,560;04:42,560;"Yeah, because I like it up in Chris Brown."
04:42,560;04:44,080;"I was wondering what was going on"
04:44,080;04:47,960;"'cause he made 68% of his field goals this season,"
04:47,960;04:51,120;"which was not great."
04:51,120;04:51,960;"Yeah."
04:51,960;04:54,480;"- Nope."
04:54,480;04:55,960;"- It's like bot is kick-re-level."
04:55,960;04:59,080;"- Yeah, it's definitely on that level,"
04:59,080;05:00,840;"but he still played the whole season."
05:00,840;05:04,720;"And I think this is his only season."
05:04,720;05:06,880;"Not for the Steelers, he didn't know."
05:06,880;05:10,880;"Okay. I think you went out to play for the Texans for a few years."
05:10,880;05:13,080;"It did okay because he was in the."
05:13,080;05:17,240;"Yeah, I don't remember if there was a kicker between him and Jeff Reed,"
05:17,240;05:19,600;"but I want to say Jeff Reed years were shortly after."
05:19,600;05:20,160;"That could be."
05:20,160;05:23,680;"Yeah, he did not last long."
05:23,680;05:26,280;"So do you remember watching this game live, Steve?"
05:26,280;05:29,240;"Yeah, I do actually."
05:29,240;05:34,560;"I remember watching that whole playoffs live like the week before we had beaten"
05:34,560;05:40,320;"Ravens they were the only loss we had had in high and field that year and that was actually Tony Sarah Gusev's last game"
05:40,320;05:47,400;"For the Ravens and it or fall time actually period he retired after that season and then so we were the number one seed"
05:47,400;05:49,640;"I remember thinking for sure we were gonna"
05:49,640;05:57,040;"You know go to the Super Bowl. Obviously that did not happen. So yeah, I don't think you're alone in that everybody thought the"
05:57,040;06:03,680;"The page is gonna get stomped in this game and the Ravens the week before they were the defending Super Bowl champions too"
06:04,000;06:10,440;"Yep, yeah, that was a big crush. I think like 27 to 10 the week before yeah, yeah absolutely annihilated"
06:10,440;06:14,720;"And I still remember"
06:14,720;06:20,040;"Cuz I this was the one game I didn't watch of the playoffs because I was working at the time"
06:20,040;06:25,000;"Yeah, I was working at that"
06:25,000;06:30,060;"That retirement home like in the kitchen cleaning dishes"
06:30,240;06:36,080;"So I had a little like portable FM radio with me and would only pick up the game in one spot in the kitchen"
06:36,080;06:41,880;"So I'd like run to that spot in the kitchen and stand there in a certain position to make sure I got the"
06:41,880;06:45,320;"Reception and then run back and clean some dishes and keep going back and forth"
06:45,320;06:48,280;"So"
06:48,280;06:51,720;"Radio sports"
06:51,720;06:56,080;"Yeah, it is so I would clean dishes between like in current commercial breaks"
06:57,280;07:00,100;"So this is actually the first time I watched this full game"
07:00,100;07:06,260;"Really? Yeah, I didn't realize but I'm like, I don't remember any of this like I've seen the highlights and stuff obviously a bunch"
07:06,260;07:08,260;"Right, I don't remember like half of these plays"
07:08,260;07:14,280;"Yeah, cuz that was a thing too. You couldn't really look up games after the fact there like now we can just you know"
07:14,280;07:20,240;"They'll show it on NFL replay you find it online. We're back then you missed the game. You fucked you watch"
07:20,240;07:25,120;"Prime time on Sunday night, but I'll give you like a four-minute clip. Yeah, exactly. Yeah"
07:25,800;07:30,420;"Just highlights. Yeah, this game on YouTube the beginning of the game"
07:30,420;07:37,380;"Gil and Gino the radio announcer said something along lines of I'm happy to report that despite all the prognostications of doom"
07:37,380;07:41,940;"The Patriots have shown up here today and will take the field against the Steelers"
07:41,940;07:48,560;"And that was like how he led into this because I love it heavily favored the Steelers were yeah"
07:48,560;07:51,060;"I mean, that's a pretty that's a pretty good"
07:52,420;07:59,380;"Steelers team though like you look at that roster. Oh, yeah, there's a shitload of names that jump out. Do you have any favorite Steve?"
07:59,380;08:03,620;"Yeah, I remember well you didn't turn out to be my favorites"
08:03,620;08:06,600;"But it was actually the first jersey I ever bought and that was Ken drill Bell"
08:06,600;08:10,580;"Linebacker for the really really I think yeah"
08:10,580;08:17,340;"You've been to rookie of the year. Yeah, I think yeah, I heard them mention that yeah, yeah"
08:18,620;08:23,980;"Yeah, so he's like the defensive rookie of the year that year and I was like a huge fan and then he had that great season"
08:23,980;08:30,980;"Kind of filled out ended up in Kansas City and didn't really pan out there. I think only played like four or five years in the league actually"
08:30,980;08:33,580;"What other players on my TV have jerseys of I?"
08:33,580;08:37,020;"Had a Cordell Stewart jersey"
08:37,020;08:39,340;"Had a Heinz Ward jersey"
08:39,340;08:41,340;"Which I still have actually"
08:41,340;08:45,440;"Seeing that I think that's it from that from those years actually"
08:47,660;08:50,760;"Oh and drone bet is actually oh really I was"
08:50,760;08:56,460;"Yeah, I was looking at the roster. I'm like oh good. He didn't have a bet is and then you said that"
08:56,460;09:03,460;"Don't anymore like I was when I was way smaller, but yeah, he's have a bet is Jersey"
09:03,460;09:09,060;"What it what is your like general like memories of Jerome bet is because he's a he's a"
09:09,060;09:12,700;"He's a vintage type player, you know. Oh, yeah"
09:13,140;09:19,940;"Yeah, oh, yeah, I mean I actually got to meet him once at a Steelers jagwires game. I think it might have been this year that year actually"
09:19,940;09:22,820;"It was like so the Steelers were in Jacksonville"
09:22,820;09:25,100;"we hung out near the buses after the game and"
09:25,100;09:28,060;"Got the shake of hand and got his autograph on a football"
09:28,060;09:30,740;"But I remember I was pretty young at the time"
09:30,740;09:35,940;"But I just remember how massive he frickin looked like his legs look like tree trunks and just like I"
09:35,940;09:39,300;"Mean he definitely wasn't like the prettiest running back"
09:39,300;09:43,820;"But he was good to get you, you know, three and a half or four yards a carry just straight up the gut"
09:43,820;09:47,980;"One of my favorite memories. I remember when he just absolutely trucked Brian Erlacher"
09:47,980;09:54,520;"In a game in Chicago. So yeah, I was used that as man. Stat check that Greg"
09:54,520;09:58,380;"Stat check what"
09:58,380;10:01,220;"I don't know Steve's memory"
10:01,220;10:06,860;"Did he ever yeah, we're 3.9 yards a carry over his career. Yeah, okay Steve. I"
10:07,460;10:10,900;"Think it's the only hall of fame running back that average less than four yards of carry"
10:10,900;10:17,740;"Oh, remember his stats were always like four carries three yards two touchdowns sort of thing"
10:17,740;10:24,660;"Yeah, like that was he definitely had a few games like that towards the end of his career. Yeah"
10:24,660;10:29,620;"Well, you know, I'm gonna give you a play-by-play of the stat check"
10:29,620;10:35,460;"Sure sure we're in the snow here from the five yard line"
10:35,660;10:37,300;"Roth is burger, hands it off the bed."
10:37,300;10:41,540;"Erlachor fills the gap and he just gets"
10:41,540;10:42,540;"trucked."
10:42,540;10:48,140;"That is just like stood him up and then just kept churning"
10:48,140;10:50,940;"until he like it was like a looked like a meat grinder."
10:50,940;10:54,980;"You just got caught underneath the bus."
10:54,980;10:57,220;"That's what happens."
10:57,220;10:59,100;"Yeah, what a great nickname."
10:59,100;11:01,460;"One of the all-time great football nicknames."
11:01,460;11:05,060;"Do one of my like memories of this game actually was like,"
11:05,380;11:13,660;"I was like 10 years old and like the bus was the big nickname going around and I remember thinking like"
11:13,660;11:22,180;"Oh, the school bus doesn't run on Sundays. I think I was like the cleverest little shit. I was like,"
11:22,180;11:23,940;"""Man, I'm gonna make a poster board."""
11:23,940;11:29,220;"Did you? I don't think I ever did it, but"
11:29,220;11:29,700;"That's a lot."
11:29,700;11:30,620;"That's what I would do."
11:30,620;11:31,420;"Yeah."
11:31,420;11:33,940;"I mean, he was wearing yellow, so"
11:34,500;11:37,420;"And it was going to be like a picture of like a broken down bus."
11:37,420;11:39,700;"I don't all thing that I was going to do."
11:39,700;11:43,140;"So, uh,"
11:43,140;11:43,580;"Steve,"
11:43,580;11:45,980;"not even the Steelers all time leading Russia."
11:45,980;11:48,980;"Wait, all right, let's trivia this."
11:48,980;11:50,580;"Let's trivia this. We can get this guys."
11:50,580;11:53,420;"Uh, Frank Harris,"
11:53,420;11:54,820;"Frank Harris would be my guess."
11:54,820;11:56,500;"Yeah. Yeah. It's Franco Harris."
11:56,500;11:57,220;"Oh, it is. Okay."
11:57,220;12:01,620;"Because yeah, the bus played his first three seasons with the Rams."
12:01,620;12:03,500;"Oh, that's right. He did."
12:03,500;12:18,500;"I forgot about those years. I had no idea about that. The only Rams. Yeah, that's when he was called the battering ram. Oh, wow, what also a great name. Yeah. Yeah."
12:18,500;12:28,500;"Yeah, he was a he was a round mound of rushing yards. It didn't rhyme. Yeah, round mound of touchdown. Geez, Andy."
12:28,500;12:30,500;"That doesn't rhyme either, you fucking idiot."
12:30,500;12:31,820;"This is dumb."
12:31,820;12:36,380;"You mean it doesn't doesn't end with a D."
12:36,380;12:39,180;"OK, and it's how rhyming works."
12:39,180;12:41,260;"It is you fucking God."
12:41,260;12:41,780;"Damn it."
12:41,780;12:42,900;"Godly."
12:42,900;12:44,100;"I'm not even going to look up the way."
12:44,100;12:45,140;"But fuck it."
12:45,140;12:46,900;"Oh, you want to static check?"
12:46,900;12:48,540;"No, it's just that check."
12:48,540;12:51,780;"Does mountain down rhyme."
12:51,780;12:55,220;"All right."
12:55,220;12:55,980;"Good, Steve."
12:57,220;12:59,140;"And that is less shitty Steve."
12:59,140;13:01,380;"He was until you guys are shooting on me."
13:01,380;13:02,420;"Now he's good Steve."
13:02,420;13:05,420;"I like him better the more I talk to you."
13:05,420;13:14,060;"As a as a Steelers fan, what's your view of the Patriots?"
13:14,060;13:16,780;"Because we've got we've got a bunch of answers when we ask this question."
13:16,780;13:21,580;"Yeah, I mean, like, I think it's obvious."
13:21,580;13:24,220;"I have like a lot of respect for them and what they've been able to do."
13:25,220;13:30,420;"just kind of ridiculous the success they've had. But also like, I'd be lying if I wouldn't say it's a"
13:30,420;13:33,700;"little bitter towards them as well because I just think of all the Super Bowls that"
13:33,700;13:39,620;"stewards would have the looking for fellow check and Brady. So yeah, I feel as if in particular"
13:39,620;13:46,580;"have been whipping boys. Yeah, I was gonna say you're saying more than anybody else in the playoffs,"
13:46,580;13:53,380;"but yeah, yeah, for sure. We have had a great record against Pittsburgh, especially in the big"
13:53,380;13:53,880;"Oh yeah."
13:53,880;13:56,180;"In the playoffs, especially."
13:56,180;13:56,480;"Yeah."
13:56,480;14:00,480;"Yeah, I mean, you even look at the two years that the Steelers won the Super Bowl"
14:00,480;14:01,680;"with Raupusberger."
14:01,680;14:04,380;"We didn't play the Patriots because they got knocked out."
14:04,380;14:07,280;"I think one year by the Ravens."
14:07,280;14:08,480;"I'm not sure of the other year."
14:08,480;14:09,280;"The other."
14:09,280;14:10,280;"But yeah."
14:10,280;14:11,480;"Yeah."
14:11,480;14:16,480;"How has knowing me change your opinion of the Patriots?"
14:16,480;14:17,880;"Not for the better."
14:17,880;14:18,880;"Oh, it made it worse."
14:21,880;14:23,280;"That's 100% real."
14:23,280;14:24,760;"Wow."
14:24,760;14:29,760;"The pankers have only ever played the Steelers like since like the"
14:29,760;14:34,480;"Belichick Brady era in the AFC conference game in the AFC"
14:34,480;14:35,080;"championship game."
14:35,080;14:39,920;"No, I can't believe it even bended two games in Pittsburgh."
14:39,920;14:45,600;"Yeah, and they're both those 2001, 2004 and 2016."
14:45,600;14:48,400;"And you can tell how to play back to the playoffs."
14:48,400;14:49,480;"Yeah, in the playoffs."
14:50,120;14:54,480;"They only playoff games the pages of played against Steelers have been in the AFC"
14:54,480;15:03,000;"championships, which is probably why for Steve it hurts that much more because it's that last game to get in the Super Bowl. Yeah, can't get up."
15:03,000;15:09,440;"I think two of those games were in Pittsburgh, maybe they were. I know the first one."
15:09,440;15:11,280;"Yeah. Yeah."
15:11,280;15:12,200;"Four was as well."
15:12,200;15:18,040;"Because that was that cold game when you guys had is Rothwesberger's rookie year, I think."
15:18,480;15:27,960;"Rookie year. Yeah, one 15 and one. Yeah. Yep. 15 and one and I mean, I'm not gonna complain too much because they came back and one at the next year, but yeah, that's right."
15:27,960;15:28,800;"Would have been nice though."
15:28,800;15:39,000;"Get that one. That because that year we beat we beat the Patriots and the Eagles and I think it was like within three weeks of each other."
15:39,000;15:40,880;"That we are not over."
15:40,880;15:46,840;"The Steelers victory or the Patriots was the one that broke their 21 game win streak."
15:47,200;15:49,500;"Oh, yeah, remember that game on Halloween."
15:49,500;15:51,160;"Yes."
15:51,160;15:52,160;"Yep."
15:52,160;15:55,260;"How much candy did you eat, Greg, to get over that?"
15:55,260;15:56,620;"I don't know."
15:56,620;15:58,360;"I remember that it was Halloween, but I don't."
15:58,360;16:02,100;"But you said that more than once, I think."
16:02,100;16:05,760;"Oh boy."
16:05,760;16:06,600;"All right."
16:06,600;16:08,920;"So I got a question for good, Steve."
16:08,920;16:11,920;"I thought he was less shitty."
16:11,920;16:13,760;"Steve was."
16:13,760;16:15,760;"He's growing on us."
16:15,760;16:19,000;"So, uh, Bill Cowar or Mike Tomlin?"
16:19,000;16:20,080;"Were you taking?"
16:20,080;16:22,640;"Oh, that's tough."
16:22,640;16:25,840;"Um, honestly, I'm a big Mike Tomlin fan."
16:25,840;16:31,360;"I mean, I love Cowar, but, you know, I think it's, I, I, especially after everything"
16:31,360;16:33,280;"that came out with Antonio Brown this year."
16:33,280;16:33,640;"Yeah."
16:33,640;16:38,080;"I have a lot of from Mike Tomlin and like, I'm just keeping that under wraps for as"
16:38,080;16:38,880;"long as he did."
16:38,880;16:39,560;"That's fair."
16:39,560;16:43,000;"So yeah, I still think he's pretty young."
16:43,000;16:44,600;"I think it's got more Super Bowls ahead of them."
16:44,600;16:52,120;"Yeah, I mean, as far as like keeping a culture together outside of the pads."
16:52,120;16:53,120;"Yeah."
16:53,120;16:59,560;"It's, you know, you talk about like spanning more than 10 years with having like consistently"
16:59,560;17:00,960;"winning seasons."
17:00,960;17:01,960;"Yeah."
17:01,960;17:05,400;"Steve, I mean, Patriots Steelers called Steve."
17:05,400;17:06,400;"Called Steve."
17:06,400;17:08,440;"But Tomlin or Chuck."
17:08,440;17:11,240;"Yeah, and obviously what's that?"
17:11,240;17:12,800;"Tomlin or Chuck Knoll."
17:12,800;17:17,560;"Well I wasn't alive during the 70s so I mean I mean obviously goal had a lot"
17:17,560;17:22,900;"more success than Collins had but I can't even yeah I can't even really comment"
17:22,900;17:27,560;"on that I really claim that Lance all worth"
17:27,560;17:35,200;"well underneath my dog after I'm gonna go with my work like best blocking wide"
17:35,200;17:40,400;"receiver in NFL history yeah I have to say after watching this game I remember"
17:40,400;17:42,700;"the fury that he would instill in me."
17:42,700;17:46,940;"Oh, he was one of those guys that I think kind of like the"
17:46,940;17:50,040;"Rodney Harrison of the team where you fucking love him if he's"
17:50,040;17:50,680;"on your team."
17:50,680;17:53,960;"Yeah, it's gonna be like that fucking dirty fuck."
17:53,960;17:54,240;"Yeah."
17:54,240;17:55,760;"I hope he stays in battle."
17:55,760;17:56,040;"Yeah."
17:56,040;18:05,960;"I think he broke Keith Rivers jaw like you're talking a"
18:05,960;18:06,960;"line back up at the bank."
18:06,960;18:07,400;"Right."
18:07,400;18:07,720;"Yeah."
18:07,920;18:10,720;"I mean, he was vicious."
18:10,720;18:14,120;"Didn't that kind of start the whole like Steelers,"
18:14,120;18:15,420;"Bengals, few too?"
18:15,420;18:18,580;"I mean, I think it was."
18:18,580;18:20,340;"The Bengals still sucks for a few more years."
18:20,340;18:23,480;"Yeah, but the game for always like super chippy after that, though."
18:23,480;18:24,880;"Like I said, oh, yeah."
18:24,880;18:25,820;"That's the play."
18:25,820;18:28,380;"And I mean, they actually, the NFL changed the rules because of"
18:28,380;18:30,140;"Hines Ward with a lot of those blocks."
18:30,140;18:33,780;"So you couldn't get away today with like what you used to do."
18:33,780;18:37,500;"So I mean, jujoo Smith, she was just still doing it."
18:37,500;18:41,900;"to what the fuck yeah and you got a suspension for it but I'm okay with that"
18:41,900;18:46,500;"because I'm perfect so piece of shit that was yes and then he stood over him I"
18:46,500;18:51,260;"think that's what got on the yeah yes I mean perfect probably had that coming"
18:51,260;18:56,540;"oh he's oh yeah I was watching that game with you Steve that playoff game"
18:56,540;19:01,700;"against the Bengals and perfect oh yeah we were in a game that I'll be muggle"
19:01,700;19:11,740;"whatever it was. Yeah. You're super hot that too. You know, the pop culture rep, the equivalent"
19:11,740;19:18,900;"of that is is of the, the Vontes perfect thing is, uh, Weinstein getting coronavirus."
19:18,900;19:24,660;"Where you're like, yeah, I don't want to see it happen to anybody, but if it was going to happen"
19:24,660;19:27,660;"someone that's the guy that asshole"
19:27,660;19:36,100;"that's a good one. I like that. It's a deep"
19:36,100;19:39,360;"that when you got there, I was worried. That's why I had to"
19:39,360;19:44,580;"interrupt whoever interrupted. I appreciate it."
19:44,580;19:52,620;"All right, so here's a here's a good question for you. We"
19:52,620;19:58,620;"haven't had great luck. Well, I haven't had great luck asking this question to other people because we've been asking Panthers and Raiders fans."
19:58,620;20:02,620;"They there weren't any, but do you have a favorite Patriots stealer game?"
20:02,620;20:12,620;"Yeah, I mean, actually, I mean, unfortunately, it didn't turn out that great for us for the season, but the game two years ago on a Heinz"
20:12,620;20:17,620;"field where the Steelers wanted with an interception by Joe Hayden at the end of the game. Oh, right."
20:17,620;20:22,420;"That was actually at that game. So I don't know the blast. It's a good game to be a"
20:22,420;20:25,140;"Yeah, me and Shitty Steve were there. So"
20:25,140;20:32,500;"Steve, you might have a new name. We were also at the year before when"
20:32,500;20:38,260;"Walthus Burger fakes we were picked it. Oh, that is probably my like other than the AFC"
20:38,260;20:42,980;"championship game. That is definitely like my least favorite. I was red hot. I came with"
20:42,980;20:44,840;"which AFC championship game."
20:44,840;20:49,880;"This was another was in the championship game where I said other than the"
20:49,880;20:50,880;"AFC championship game."
20:50,880;20:51,680;"Yeah, but which one?"
20:51,680;20:53,480;"So the past there was three where we beat you."
20:53,480;20:55,180;"Yeah. Three times."
20:55,180;20:55,980;"Yeah, probably."
20:55,980;20:56,980;"Yeah."
20:56,980;20:58,280;"Hey, you were a game away."
20:58,280;20:59,780;"This was like number four."
20:59,780;21:00,280;"Watch it."
21:00,280;21:02,180;"What's that?"
21:02,180;21:05,580;"Is this like the that was that fake spike one, the fourth one or"
21:05,580;21:08,680;"your fourth least favorite?"
21:08,680;21:10,180;"Like my fourth least favorite."
21:10,180;21:10,480;"Right."
21:10,480;21:13,880;"right or does one of the AC championships really stick out as like, uh,"
21:13,880;21:18,360;"Oh, I mean definitely 2004 really sticks out."
21:18,360;21:20,920;"Like, yeah, I mean, we're 15 and one."
21:20,920;21:21,880;"I thought we were going all the way."
21:21,880;21:22,520;"Yeah."
21:22,520;21:26,560;"I mean, even, even in 2001, these, this steel team was a fucking wagon."
21:26,560;21:27,400;"Yeah."
21:27,400;21:28,360;"Yeah."
21:28,360;21:28,880;"Yeah."
21:28,880;21:30,640;"Yeah."
21:30,640;21:31,200;"I had it here."
21:31,200;21:40,240;"They, they were first in, uh, rushing yards and yard and like rushing"
21:40,240;21:44,040;"defense in both yards and touchdowns."
21:44,040;21:47,300;"Like they weren't fucking unstoppable on the ground."
21:47,300;21:51,440;"And yet in this game, it felt like they just didn't even run it for whatever."
21:51,440;21:51,680;"Yeah."
21:51,680;21:54,120;"Like they came out swinging the ball."
21:54,120;21:54,640;"Yeah, I don't."
21:54,640;21:56,080;"Yeah."
21:56,080;21:59,120;"I mean, Cordell, through three, three interceptions, I think in that game."
21:59,120;22:00,040;"Yeah."
22:00,040;22:00,560;"We'll get there."
22:00,560;22:03,280;"He went by and he went by and he went by and he went by and he went by."
22:03,280;22:06,400;"You want to know my favorite Patriots Steelers game?"
22:06,400;22:07,380;"Yes."
22:07,840;22:15,520;"1996 fog bowl. Oh, remember that? No, barely. I do not know."
22:15,520;22:20,320;"It was the Patriots first ever home playoff game. True blood so"
22:20,320;22:24,960;"entire Glenn. Yes. Versus Neil O'Donnell and the Steelers."
22:24,960;22:26,640;"Holy shit, Neil O'Donnell. The guys in the"
22:26,640;22:30,640;"having a lift. Yeah. Greg Lloyd. Remember Greg Lloyd, the"
22:30,640;22:34,240;"linebacker for the Steelers? I was a linebacker. Yeah."
22:34,960;22:42,960;"Dude, Steelers linebackers, there are different breed, I feel like, because they always have that like cool, like predator face mask."
22:42,960;22:43,600;"They all do."
22:43,600;22:46,480;"The lack helmets."
22:46,480;22:47,320;"Yeah."
22:47,320;22:50,720;"And they're just like fucking terrifying looking people."
22:50,720;22:53,160;"They could wait so we could J."
22:53,160;22:54,960;"Day Wat next year on the other side of T."
22:54,960;22:55,520;"Jay Wat."
22:55,520;22:56,560;"Oh, Jesus Christ."
22:56,560;23:00,440;"Oh, I saw that article, but I didn't read it because it looked shitty."
23:00,440;23:04,840;"Well, what is the rumor going around, though?"
23:04,840;23:10,840;"I don't think there's real any legs to it, but there is."
23:10,840;23:12,840;"I mean, we got his brother."
23:12,840;23:16,840;"We got two of the brothers now and I think JJ would love to play for the Steelers."
23:16,840;23:20,840;"Just kind of what we hear, you know, a message boards or whatever, but I just don't really think it'll happen."
23:20,840;23:21,840;"I don't know."
23:21,840;23:24,840;"Second we did the trade him for a bag of practice balls or something like that."
23:24,840;23:25,840;"This is true."
23:25,840;23:27,840;"I mean, you already didn't want to love Brian here."
23:27,840;23:31,840;"So like maybe we could just offer them like, you know, shoot."
23:31,840;23:36,840;"I know, yes, like it's just around say Brown's expiring contract."
23:36,840;23:37,840;"Yeah."
23:37,840;23:43,200;"Speaking of which, like thank God for the Raiders."
23:43,200;23:49,040;"Like we absolutely cooked into town with both Brown and frickin Marchavus Bryant the last"
23:49,040;23:50,040;"three years."
23:50,040;23:51,040;"Oh shit."
23:51,040;23:52,040;"That's right."
23:52,040;23:53,840;"I don't know what the Marchavus Bryant thing."
23:53,840;23:54,840;"Man."
23:54,840;24:00,240;"So basically the Raiders are where wide receivers go to die basically, right?"
24:00,240;24:01,240;"Yep."
24:01,240;24:03,120;"- You're Brady Moss as well, yeah."
24:03,120;24:06,760;"And Jerry Rice to a certain extent."
24:06,760;24:09,560;"- Yeah, he was good in there."
24:09,560;24:11,760;"- Yeah, but I think he had like still a thousand yards"
24:11,760;24:13,040;"season while there, I'm pretty sure."
24:13,040;24:13,880;"- He did, yeah."
24:13,880;24:15,920;"This is 2001 season actually, yeah."
24:15,920;24:19,880;"So."
24:19,880;24:24,360;"- All right, you boys have any more questions for good Steve?"
24:24,360;24:26,640;"- No, I'm just gonna make Steve relive that moment"
24:26,640;24:28,960;"when we were at that fake spike game together."
24:30,160;24:30,660;"Did I?"
24:30,660;24:31,860;"I was really cool."
24:31,860;24:35,820;"I talked to you after that game, Steve, and you were shit faced."
24:35,820;24:37,420;"What do you have?"
24:37,420;24:38,540;"What's Steve?"
24:38,540;24:40,180;"Shitty Steve."
24:40,180;24:41,980;"Shitty Steve."
24:41,980;24:42,660;"Yeah."
24:42,660;24:44,420;"Like I'm a I'm a trooper."
24:44,420;24:47,960;"Like I love going to games and away games and interpreting at them."
