Start Timestamp;End Timestamp;Transcript
01:59,840;02:04,480;"Does that count? That's pretty good. I couldn't think of any on top of my head."
02:04,480;02:09,440;"What year was that Andy? It'll be a couple years after then. I got five or six something."
02:09,440;02:20,160;"I guess the JAG whatever game that was. But yeah, I would say that I mean, if this isn't"
02:20,160;02:29,600;"Number one, it's one in one A, you know, 2003 AFC conference game, Patriots versus the Colts,"
02:29,600;02:36,320;"Peyton Manning coming to town in the snowish sleep. It's more like it was slushing."
02:36,320;02:41,520;"Anybody who's from doing the long stand that term, it's it's snow, but just barely is right"
02:41,520;02:45,440;"on the edge of rain. And so it hits you and it melts immediately and you just get soaking wet,"
02:45,440;02:46,440;"even though it's snowing."
02:46,440;02:47,880;"Hmm."
02:47,880;02:48,840;"Saw you out there."
02:48,840;02:49,240;"Yeah."
02:49,240;02:52,000;"From all the all the fans that you saw out there just standing there just"
02:52,000;02:53,680;"they were soaked."
02:53,680;02:54,680;"Yeah."
02:54,680;02:58,360;"What they weren't covered in snow and it wasn't really accumulating."
02:58,360;03:01,200;"Like it was kind of like that had that like, you know, when you get"
03:01,200;03:03,360;"the slush on his eye walk, it was like that on the field."
03:03,360;03:03,840;"Yeah."
03:03,840;03:04,880;"Perfect football weather."
03:04,880;03:06,640;"That's what Virginia winter is."
03:06,640;03:08,320;"That's how it smells here."
03:08,320;03:09,600;"Yeah."
03:09,600;03:11,880;"So another reason not to go to move to Virginia."
03:11,880;03:12,320;"Sounds great."
03:12,320;03:13,160;"You're right."
03:13,160;03:15,460;"They were probably wishing for snow at that point in that stadium."
03:15,460;03:17,160;"They're like, how do I have snow right now?"
03:17,160;03:17,860;"Yep."
03:17,860;03:20,120;"Yeah, all or nothing."
03:20,120;03:20,720;"That's what you need."
03:20,720;03:21,920;"Um, yeah."
03:21,920;03:25,460;"I mean, there's got to be so much hype going around this game."
03:25,460;03:27,960;"Oh, going into this game."
03:27,960;03:32,280;"I, because this is like a, even if you're not a Patriots fan or Colts fan,"
03:32,280;03:34,860;"this is like an NFL fans dream."
03:34,860;03:35,480;"Yeah."
03:35,480;03:39,700;"It's the best offense versus the best defense in the league."
03:40,520;03:44,320;"playing about as well as those units can play too."
03:44,320;03:46,000;"Yeah, so let's talk about the Colts,"
03:46,000;03:50,160;"because I think that was the kind of the big storyline"
03:50,160;03:52,360;"is that coming into this game, the Colts"
03:52,360;03:55,640;"were as hot as you can be for an offense."
03:55,640;03:56,960;"So hot right now."
03:56,960;04:00,680;"So hot right now."
04:00,680;04:03,440;"So because I-- all right, so I don't know"
04:03,440;04:04,920;"if any of you have the stats for this,"
04:04,920;04:08,320;"but I know one of them was that in the Colts' first two"
04:08,320;04:10,440;"playoff games, they had not punted."
04:10,440;04:12,440;"They hadn't punted once."
04:12,440;04:15,440;"We'll get to the other defining part of this game for me."
04:15,440;04:16,440;"Yeah, we'll get there."
04:16,440;04:17,440;"But let's talk."
04:17,440;04:19,440;"I mean, what else?"
04:19,440;04:22,440;"What else was happening with these Colts coming into this game?"
04:22,440;04:28,440;"Well, if we want to back up a step to put it in historical context of the Colts right there."
04:28,440;04:34,440;"Pretty bad for a while until they drafted Payton and first overall."
04:34,440;04:35,440;"Yeah."
04:35,440;04:36,440;"Yeah."
04:36,440;04:37,440;"First overall."
04:37,440;04:38,880;"ball. He's their savior."
04:38,880;04:40,320;"He's like, our boss to be."
04:40,320;04:41,320;"Remember that?"
04:41,320;04:42,320;"Yeah."
04:42,320;04:43,320;"Yeah."
04:43,320;04:44,320;"Yeah."
04:44,320;04:47,680;"So he's like coming into his own."
04:47,680;04:50,320;"This is his fifth season in the NFL."
04:50,320;04:53,800;"He's he puts up a lot of Gody numbers."
04:53,800;04:56,840;"But he's but they can't get over the hump of the playoffs."
04:56,840;05:01,280;"So he's only three in the playoffs prior to getting to this season."
05:01,280;05:02,280;"Which is good."
05:02,280;05:04,800;"It's jets last year or something."
05:04,800;05:05,800;"Maybe the playoffs three."
05:05,800;05:06,800;"Yeah."
05:06,800;05:09,760;"blown off 41 nothing by the Jets last year. Yeah, yeah, yeah."
05:09,760;05:14,080;"But I mean, the fact that they made three playoffs in, you know, five years, pretty good."
05:14,080;05:15,200;"Four years, right? Yeah, that one."
05:15,200;05:23,760;"So then this year rolls around. They go 12 and four. He's a co-NVP. He's the NFL passing"
05:23,760;05:30,160;"lead area is like 4,200 yards on the season through the year, which in 2003 is ridiculous."
05:30,160;05:36,160;"29 touchdowns and only 10 interceptions. Yeah, they're averaging a shade under 30 points a game,"
05:36,160;05:43,360;"the offense, their second in points, third in yards in the NFL. They get the"
05:43,360;05:50,320;"division or the wild card because the other coin VP that we just beat last week, right,"
05:50,320;05:53,360;"see back there. So then all they do in that is they"
05:53,360;06:02,400;"shit stomp the Broncos 41 to 10 in the Annapolis. I got the drive chart in front of me."
06:02,960;06:09,960;"This is the cold drive chart touchdown touchdown touchdown touchdown field goal touchdown field goal fumble downs. That's it."
06:09,960;06:17,860;"Yeah, it wasn't paid Manning. Didn't you have like almost a perfect quarterback rating in that?"
06:17,860;06:21,340;"If one of the two, I think it was. Yeah. So paid Manning stats in that game."
06:21,340;06:25,440;"Twenty two of twenty six, three hundred seventy seven yards, five touchdowns, no picks."
06:25,440;06:28,820;"Fuck. One fifty eight point three rating. Perfect rating. Yeah."
06:28,820;06:32,700;"So those last two weren't even Manning. The the fumble down."
06:32,700;06:34,780;"So every time man is in there, garbage time."
06:34,780;06:35,060;"Yeah."
06:35,060;06:35,980;"Touchdown or field go?"
06:35,980;06:36,380;"Touchdown."
06:36,380;06:37,860;"They score, they score touchdowns."
06:37,860;06:38,180;"Yeah."
06:38,180;06:38,700;"Jesus."
06:38,700;06:39,140;"All right."
06:39,140;06:43,140;"So then they go to the Chiefs who had a great season as well."
06:43,140;06:43,900;"Yeah."
06:43,900;06:46,220;"They were all undefeated for like week nine or something."
06:46,220;06:46,940;"Yeah."
06:46,940;06:49,260;"Want to hear their drive chart from that game?"
06:49,260;06:49,900;"Yes, please."
06:49,900;06:55,380;"Touchdown, touchdown, touchdown, and to half field goal, touchdown, touchdown downs."
06:55,380;07:01,980;"So this was on like 80%."
07:02,100;07:06,260;"So that was a 38 to 35 or 38 31."
07:06,260;07:09,180;"In Kansas City. Yeah."
07:09,180;07:11,100;"Cause that was yeah, that was a shoot out. That's right."
07:11,100;07:12,560;"Because it was. Um."
07:12,560;07:16,380;"That was priest Holmes's chiefs too."
07:16,380;07:18,240;"Correct. Yeah. They were."
07:18,240;07:19,540;"A bunch of things."
07:19,540;07:25,380;"There you might see. Yep. Yep. And manning stat line 22 of 30,"
07:25,380;07:28,040;"304 yards, three touchdowns, no picks."
07:28,040;07:31,120;"138.7 only."
07:31,120;07:42,120;"Yeah, so coming into this, he is just torching defenses, leaving dead defenses in his wake."
07:42,120;07:46,120;"Yeah, he's got 12 incompletions in two games and eight touchdowns."
07:46,120;07:51,120;"So it's about as good as Manny gets."
07:51,120;07:55,120;"Yeah, you can't really get any better in the playoffs."
07:55,120;07:56,120;"Yeah."
07:56,120;08:00,120;"So you got to think Colts fans are going, OK, this is the year we got over that playoff"
08:00,120;08:03,920;"And then V.P. we are unstoppable."
08:03,920;08:05,400;"We're a wagon right now."
08:05,400;08:07,160;"We're going to the Super Bowl."
08:07,160;08:08,160;"Yeah."
08:08,160;08:10,720;"On Kansas City, that's a tough place to win."
08:10,720;08:11,720;"Arrowhead."
08:11,720;08:12,720;"Right."
08:12,720;08:14,640;"Into Arrowhead, stomp them."
08:14,640;08:19,840;"And so that kind of segues into one of the quotes that the commentators talked about."
08:19,840;08:26,440;"I think it was Bernie on the, um, Bonnie on the sidelines talking about before the game,"
08:26,440;08:31,040;"uh... pain man himself was coming in with a lot of"
08:31,040;08:34,680;"with the cults trailing new england by fourteen pain manning was right about"
08:34,680;08:37,960;"one thing and wrong about another he was right when he called the paper it's"
08:37,960;08:38,520;"quote"
08:38,520;08:42,160;"a different animal he said there's sound on both sides of the ball will have to"
08:42,160;08:43,320;"work for everything"
08:43,320;08:45,520;"he was wrong when he said if we lose this"
08:45,520;08:47,440;"it won't be because they confuse me"
08:47,440;08:49,760;"four interceptions great speaks for itself"
08:49,760;08:53,080;"first four interceptions of the post season for him"
08:53,080;08:56,840;"So if they lose this, it's not going to be because this page was defense confused."
08:56,840;08:58,480;"Yeah."
08:58,480;09:05,820;"That's the problem, which to me as at the time, probably a bigger"
09:05,820;09:07,520;"Peyton Manning hater than I am now."
09:07,520;09:12,540;"Um, wasn't a huge fan of him when he played, but he's grown on me now."
09:12,540;09:13,200;"He's retired."
09:13,200;09:18,200;"Um, I would say that's that, that almost sounds a little bit like, uh,"
09:18,200;09:19,800;"him throwing his kicker under the bus."
09:20,080;09:22,900;"It's like, well, if we lose, it's not going to be because of me, obviously."
09:22,900;09:29,220;"So it's almost like he was kind of building in some other excuses as to why"
09:29,220;09:31,660;"this team might lose maybe defensively."
09:31,660;09:33,360;"They're going to give up too many points or whatever."
09:33,360;09:37,060;"Yeah, which makes sense after the previous week when it gave up 31."
09:37,060;09:37,760;"Yeah."
09:37,760;09:38,100;"Pro."
09:38,100;09:41,700;"He's like all of the new and scoring touchdowns because their defense wasn't great."
09:41,700;09:43,180;"That's true."
09:43,180;09:45,940;"Did you see that stat about the punts too?"
09:45,940;09:48,700;"No, about punless games."
09:48,700;09:54,680;"say they point out. Yes. Yes. Yeah. I think I take a picture of it. Yeah. It was what"
09:54,680;10:02,020;"do I have it? NFL postseason all time games with zero punts Colts this year two games all"
10:02,020;10:11,100;"other teams three games out of three hundred ninety one possible games. That's pretty crazy."
10:11,100;10:15,580;"Yeah. And so you were thinking this was like I think a lot of people going into this would"
10:15,580;10:19,620;"thing is going to be a shootout because that's what it was in Indianapolis when the Patriots"
10:19,620;10:22,660;"went there earlier in the season, right?"
10:22,660;10:25,780;"Right, which was like an all time regular season game."
10:25,780;10:29,700;"So that's adding to the hype this too of like, okay, they went to Indy."
10:29,700;10:35,980;"There was a last minute play to win the game after a furious like 21 point comeback."
10:35,980;10:39,420;"So like throw that in the mix of getting hype about this."
10:39,420;10:40,420;"Oh, absolutely."
10:40,420;10:41,420;"Yeah."
10:41,420;10:42,420;"That works."
10:42,420;10:43,620;"It's like, I'm gonna just match up."
10:43,620;10:45,580;"It's like, I'm gonna match up."
10:45,580;10:47,020;"- Yeah, it's a wet dream."
10:47,020;10:51,500;"He got Brady who's like the winning quarterback"
10:51,500;10:54,340;"that's young that like, oh, he could be pretty good."
10:54,340;10:56,500;"Manning who's like the highly touty,"
10:56,500;10:58,860;"like his first round pick and a seventh round pick"
10:58,860;10:59,700;"going at it."
10:59,700;11:02,540;"They're both like really good earlier in their careers."
11:02,540;11:04,420;"Like that dynamic's awesome."
11:04,420;11:06,340;"- Yeah."
11:06,340;11:09,340;"- The Belichick Manning dynamic is there."
11:09,340;11:11,460;"- Yeah, they've been going at it for years at this point"
11:11,460;11:14,820;"since 2000 and Belichick is often not always,"
11:14,820;11:18,260;"but often got Manning's number."
11:18,260;11:20,500;"McManning doesn't always have great games against them."
11:20,500;11:23,540;"- So I think Manning was like one in six"
11:23,540;11:25,940;"against Belichick to this point, Miss Career."
11:25,940;11:27,300;"- Something like five."
11:27,300;11:28,140;"- Yeah."
11:28,140;11:28,980;"- This might have been the sixth one."
11:28,980;11:29,820;"- I think so."
11:29,820;11:33,460;"- Yeah, 'cause that was an early narrative, right?"
11:33,460;11:35,540;"It wasn't so much Belichick versus Manning,"
11:35,540;11:38,420;"or Brady Manning, it was Belichick Manning."
11:38,420;11:40,700;"'Cause Belichick was the defensive mastermind."
11:40,700;11:45,120;"Can you come up with something to, to confuse Peyton and"
11:45,120;11:47,360;"Beethoven's over here being like, Nah, he ain't going to confuse me."
11:47,360;11:51,700;"If we lose any because I was confused."
11:51,700;11:55,100;"So the four INT said buddy."
11:55,100;11:55,660;"Yeah."
11:55,660;12:01,140;"And then I would, I would say, uh, you know, Peyton Manning faces a very"
12:01,140;12:02,980;"recognizable meme."
12:02,980;12:07,140;"I would have to say this game was probably its apex."
12:07,420;12:18,140;"Pete all time Manning face just from the get go from the first interception he threw they cut to him and he did the triple shrug"
12:18,140;12:27,420;"There's no less than 15 Manning faces in this game. Oh, at least some of those ones you see in memes now are in this game and like it's just"
12:27,420;12:29,980;"Full of great Manning face"
12:29,980;12:33,100;"In all's grouchy he was grouchy"
12:34,380;12:35,800;"Oh, he's reason to be"
12:35,800;12:39,140;"a bitch. He looked war torn."
12:39,140;12:42,540;"So he he fought the law"
12:42,540;12:45,340;"and the law won. Okay."
12:45,340;12:48,140;"It really did."
12:48,140;12:50,080;"All right. So do you want to kind of get into this game then?"
12:50,080;12:54,880;"Yeah, sure. Because yeah, I mean, we won't go drive by drive."
12:54,880;12:58,720;"But I think there's a lot of like I have a I let's go quarter by quarter."
12:58,720;13:00,680;"All right. You have a thought, Steve?"
13:00,680;13:04,000;"Yeah. And then it shows up pretty early in this game too is"
13:04,000;13:09,000;"the law. Remember we had that poster of the law in the lawyer, you know?"
13:09,000;13:15,000;"This is the first law that don't have lawyer and they swapped him in for Rodney Harrison."
13:15,000;13:17,000;"Yes. And he balled out in this game."
13:17,000;13:21,000;"He did. Yeah. Awesome. Awesome game. I think it was correct."
13:21,000;13:23,000;"Or stumble in the first quarter."
13:23,000;13:26,000;"Well, no, yeah, the interception. The game starts."
13:26,000;13:30,000;"The Patriots go out and, um,"
13:30,000;13:36,360;"Like his first drive, I think it's like midfield or something and they, they go for it on"
13:36,360;13:41,320;"fourth and one was like, yeah, at the Colts 40 and it's like a Brady sneak as it always"
13:41,320;13:45,920;"is. But like that almost set the tone of like, this is going to be one of those games where"
13:45,920;13:49,720;"we're just going to like, we're not playing it safe. We're going to pull out all the stops"
13:49,720;13:52,360;"and it started literally the first drive going for them fourth and one."
13:52,360;13:53,680;"It was the first series."
13:53,680;13:58,040;"Yeah, and then it ends with Brady throwing"
13:58,040;14:05,720;"One of my favorite of his touchdowns. I think it's one of those ones that I I always forget about but when I watch I'm like"
14:05,720;14:11,320;"Oh, that is one of the greatest play calls and like execution of it as well where it was"
14:11,320;14:13,800;"Brady he had"
14:13,800;14:15,800;"given down on the wing and"
14:15,800;14:21,920;"He faked the wide receiver screen to him so the defensive back comes up and then give him just runs past"
14:21,920;14:26,160;"We just like lobbed it to him in the end zone wide open perfect. We'll such a great play call"
14:26,160;14:28,000;"They're only the seven right that's a perfect"
14:28,000;14:32,800;"That's a tough peaches run that play all the time of just get it to wide receiver on you know inside the five"
14:32,800;14:35,760;"You're not even you can make a miss and he's got a touchdown if you can right"
14:35,760;14:39,840;"And the dude bid on it so hard because they pump it and he's given so"
14:39,840;14:44,720;"It was such a good play. I don't think I've ever seen them really run that again that I can remember it's true"
14:44,720;14:49,600;"But like that's your first like touchdown play call is that which is great"
14:50,000;14:52,000;"Do you even have four catches on that drive?"
14:52,000;14:54,960;"Yeah, you did really do much else after that, but"
14:54,960;14:57,600;"it's all right"
14:57,600;15:02,640;"And then yeah, and then of course like the Colts as they would do kind of almost all game"
15:02,640;15:05,760;"just kind of"
15:05,760;15:07,760;"moves straight down the fields with"
15:07,760;15:12,720;"Relative ease. I don't know about ease. I mean, I think the page made them work for it, but they were still"
15:12,720;15:16,320;"moving the ball successfully"
15:16,320;15:19,120;"get down to"
15:19,760;15:21,680;"inside the new England like five yard line."
15:21,680;15:23,360;"None on third down."
15:23,360;15:26,600;"Many gets confused for the first time of the day"
15:26,600;15:29,400;"and throws an interception to Rodney Harrison."
15:29,400;15:32,520;"And I thought if you looked at the play,"
15:32,520;15:36,240;"I think it's so much Tony Pollard, the tight end."
15:36,240;15:37,360;"He was."
15:37,360;15:39,200;"And Marcus Paul, sorry."
15:39,200;15:40,000;"Yeah."
15:40,000;15:44,160;"And he looked wide open at the beginning, which he may have been."
15:44,160;15:46,560;"But then all of a sudden, Rodney Harrison kind of like the whole"
15:46,560;15:50,040;"defense like shifts as the play is happening and like rotates"
15:50,040;15:50,540;"almost."
15:50,540;15:53,080;"All of a sudden Ronnie's just he's just there."
15:53,080;15:55,720;"There's a bad throw."
15:55,720;15:56,720;"It was not a good throw."
15:56,720;15:58,240;"He's thrown off his belt."
15:58,240;15:59,840;"But is it a bad pedaling?"
15:59,840;16:00,720;"Is he throwing it?"
16:00,720;16:02,720;"It's the read and then tried to still do it anyways."
16:02,720;16:06,680;"And Ronnie's instincts took over, peeled off his guy and victimized"
16:06,680;16:07,440;"him in the end zone."
16:07,440;16:08,120;"Yeah."
16:08,120;16:13,000;"And then we said, oh, I first paid Manning face where he goes,"
16:13,000;16:15,760;"he's like, oh, yeah, does his little shrug thing."
16:15,760;16:17,240;"he's looking at. That was the triple."
16:17,240;16:19,520;"You know, how he's looking at like what?"
16:19,520;16:23,160;"Yeah. You know, who you're trying to blame that that was all on you, bud."
16:23,160;16:27,920;"Like Paul was wide over from the from the get go and you just missed the read"
16:27,920;16:28,960;"until you found it too late."
16:28,960;16:33,280;"Yeah, anyone interested go to 19 minutes in the YouTube video?"
16:33,280;16:34,200;"I wrote him down."
16:34,200;16:39,440;"Dude, I started I started writing down manning faces and then I had to start"
16:39,440;16:42,640;"abbreviating MF, which I thought was funny because motherfucker."
16:43,520;16:45,400;"And then I just gave up because there's so many."
16:45,400;16:46,840;"I was like, I can't keep doing this."
16:46,840;16:49,040;"It's just, yeah, I wouldn't even like write them down."
16:49,040;16:50,120;"Just just watch the whole thing."
16:50,120;16:52,640;"Cause you'll, you'll get a sprinkling of them in there."
16:52,640;16:57,320;"You could, you can legit go to the YouTube, which is two hours long and just click randomly"
16:57,320;17:00,760;"in the fire and you'll see one within about a minute and a half."
17:00,760;17:01,280;"Yeah."
17:01,280;17:01,600;"Oh, yeah."
17:01,600;17:01,800;"Yeah."
17:01,800;17:01,800;"Yeah."
17:01,800;17:02,720;"You'll get there real quick."
17:02,720;17:03,760;"Won't take you long."
17:03,760;17:05,080;"Yeah."
17:05,080;17:08,600;"Just just just watch random plays of the Colts on offense and you'll get there."
17:08,600;17:12,520;"So that was basically the first quarter."
17:12,520;17:15,820;"Both those drives took quite a lot of time."
17:15,820;17:19,560;"So Patriots up seven nothing, first quarter."
17:19,560;17:21,400;"And I remember, I think--"
17:21,400;17:22,400;"- Before we move on."
17:22,400;17:23,240;"- Huh?"
17:23,240;17:24,080;"- Yeah."
17:24,080;17:24,900;"- And I stand right before through the interception"
17:24,900;17:26,000;"on third down in the red zone"
17:26,000;17:28,460;"about how in the playoffs he'd been 13 for 13"
17:28,460;17:29,440;"on third down."
17:29,440;17:30,760;"(laughs)"
17:30,760;17:34,360;"- And also there was another one where they were"
17:34,360;17:37,800;"another stat 10 touchdowns in the last 13 red zone drives."
17:37,800;17:39,080;"- The Colts offense."
17:39,080;17:40,160;"- Love that."
17:40,160;17:41,000;"- Oops."
17:41,000;17:50,160;"Oh, and also on the Colts opened their offensive play, like when they got the ball back, their"
17:50,160;17:52,640;"first offensive play was a false start."
17:52,640;17:56,240;"And it was the first penalty on offense the whole postseason for them."
17:56,240;17:58,520;"117 players as the first one they did."
17:58,520;18:01,680;"And it was literally the first play of the game for them."
18:01,680;18:02,680;"That was nice."
18:02,680;18:03,680;"All right."
18:03,680;18:07,320;"So first quarter over seven nothing."
18:07,320;18:13,680;"And so I was thinking about this today where like some of these games like I remember a"
18:13,680;18:22,460;"lot about them or you know for a lot of like Boston sports moments you know you remember"
18:22,460;18:25,120;"where you were and that sort of thing."
18:25,120;18:28,880;"In this game I didn't remember where I was when I watched or anything like that but I"
18:28,880;18:35,380;"remembered the feeling that I had when I watched originally when I was watching it again this"
18:35,380;18:36,380;"week."
18:36,380;18:37,420;"What do you mean?"
18:37,420;18:38,420;"Because it--"
18:38,420;18:40,660;"[LAUGHTER]"
18:40,660;18:42,100;"Because it was a rouse for me."
18:42,100;18:46,500;"It was that but also fear in there too of fear."
18:46,500;18:49,340;"We're going to be able to keep this up."
18:49,340;18:50,740;"And once we get in the second quarter,"
18:50,740;18:52,660;"this is where it kind of hit."
18:52,660;18:55,380;"This whole second quarter and the way it all played out,"
18:55,380;18:57,980;"like, wait, we could actually do this."
18:57,980;19:01,740;"If we keep doing this in the second half,"
19:01,740;19:04,660;"we can pull this off without Brady throwing any more"
19:04,660;19:09,460;"touch chance. Well, they they dominated, but they weren't"
19:09,460;19:11,560;"dominant on the scoreboard. I think that's what I'm saying."
19:11,560;19:15,140;"Yeah. Yeah. Because they're red zone offense was atrocious."
19:15,140;19:18,300;"Ben and Terry goes five or five on field goals. We were just"
19:18,300;19:21,580;"shitting on the double overtime game last week where they went"
19:21,580;19:24,820;"five or five for Carolina. But I could have kicked those. You"
19:24,820;19:26,900;"know what I'm saying? They're all from like within the 10."
19:26,900;19:30,500;"Right. I've been all year. They'd had shit red zone offense. And"
19:30,500;19:33,780;"it's like, if they had just scored a couple touchdowns, and"
19:33,780;19:38,340;"games over and they're just kind of hanging in. I get that fear too Andy, I remember that."
19:38,340;19:45,940;"Yeah. But they were doing just enough on like every drive it felt like. I think because"
19:45,940;19:51,060;"I think they went out, they went three and out twice and they were both in the fourth quarter."
19:51,060;19:56,260;"So they were kind of still like moving the ball while the Patriots were."
19:56,260;20:00,580;"Yeah. A lot of like five wide in the snow as you do."
20:01,700;20:04,020;"But Brown and clutch spots."
20:04,020;20:04,500;"Yeah."
20:04,500;20:06,540;"Yeah, a lot of Troy Brown when you absolutely needed him."
20:06,540;20:08,500;"I think he didn't convert another fourth down."
20:08,500;20:09,300;"He did."
20:09,300;20:11,380;"He come fourth in like a third and 10."
20:11,380;20:16,940;"He was and also on the first drive, the second quarter and the page is driving again."
20:16,940;20:22,820;"There he had like two huge catches and then Brady almost throws an interception."
20:22,820;20:25,820;"But Troy Brown knocks out of the defender's hand."
20:25,820;20:28,060;"So they were able to kick a field goal on that first drive."
20:28,060;20:30,700;"Um, right."
20:30,820;20:38,780;"Yeah. And so that was like a huge turning point to because I mean, it's three points, but it kind of all like mattered at the end. So."
20:38,780;20:42,540;"So yeah, Pat's were up, what, 10, nothing at this point."
20:42,540;20:46,700;"Right. So after the turnover, they marched down, they kick a field goal."
20:46,700;20:48,620;"It's 10, nothing passed."
20:48,620;20:49,500;"Yeah."
20:49,500;20:51,820;"Peyton in the start of the second quarter."
20:51,820;20:54,060;"So like Peyton's getting a little frisky."
20:54,060;20:55,900;"He's like, I got to do something here."
20:55,900;20:58,580;"And a 60 yard kickoff return."
20:58,580;21:00,020;"No, I understand."
21:00,020;21:03,580;"Sorry. First offensive play."
21:03,580;21:07,700;"You tried to. Yeah."
21:07,700;21:13,220;"He tries to stick one on the corner on the corner out and Ty Law, who is,"
21:13,220;21:16,380;"who's over there. He jumps off his guy."
21:16,380;21:20,180;"You guys will remember this play where he starts floating back and he just does"
21:20,180;21:24,660;"the one hand scoop catch as he's sliding down."
21:24,660;21:27,740;"Probably the best of his three picks of the game, I would say."
21:27,740;21:31,540;"Whenever I hear the name Troy Brown,"
21:31,540;21:34,180;"a tie log, that's the play I think of."
21:34,180;21:36,500;"That's the first play that pops into my mind."
21:36,500;21:38,180;"- This might be his best interception ever."
21:38,180;21:39,820;"- Yeah, I would agree."
21:39,820;21:43,100;"- He's most athletic, I mean, that was a one-handed step."
21:43,100;21:44,100;"- One-handed step."
21:44,100;21:45,100;"- Yeah."
21:45,100;21:46,180;"- Perfect catch."
21:46,180;21:47,180;"- Amazing catch."
21:47,180;21:49,660;"- Well, it was just indicative of how tie-law plays."
21:49,660;21:53,700;"He's proactive rather than reactive, right?"
21:53,700;21:55,380;"I think you get a lot of cornerbacks in the league"
21:55,380;22:00,380;"that they're decent players, but they're always just"
22:00,380;22:03,200;"trying to not get beat."
22:03,200;22:04,040;"- Yeah."
22:04,040;22:06,640;"- Where Tylol would try and beat you."
22:06,640;22:07,560;"- Yeah, absolutely."
22:07,560;22:09,760;"- You know, he'd be like, I in quarterbacks,"
22:09,760;22:11,160;"he'd be trying to jump routes,"
22:11,160;22:13,680;"he'd be doing all the stuff that's like,"
22:13,680;22:15,440;"I don't know, he just felt like a competitor"
22:15,440;22:18,560;"that was trying to make plays every time he was out there."
22:18,560;22:19,400;"- I agree."
22:19,400;22:20,220;"- I agree."
22:20,220;22:22,720;"- He does the same thing and more does the same thing."
22:22,720;22:24,480;"Those two guys also were--"
22:24,480;22:25,320;"Who?"
22:25,320;22:26,160;"Gilmore."
22:26,160;22:27,000;"Gilmore."
22:27,000;22:28,780;"They're like baked quarterbacks into throws"
22:28,780;22:30,760;"and like read them and set them up"
22:30,760;22:32,800;"and just like they are trying to beat you."
22:32,800;22:35,640;"And I agree with that."
22:35,640;22:39,640;"And it almost feels like they know not just"
22:39,640;22:41,560;"what their responsibility is on the field,"
22:41,560;22:44,320;"but like what the defenders around them need to be doing too."
22:44,320;22:47,480;"So like on that play, especially like that,"
22:47,480;22:51,160;"like you said, that wasn't the guy Tylol was covering,"
22:51,160;22:52,000;"but he dropped off of that"
22:52,000;22:53,640;"'cause you saw Peyton Manning's going deep"
22:53,640;22:56,440;"and the commentators I was talking about,"
22:56,440;22:58,540;"like how many meetings, Tyler was like,"
22:58,540;22:59,880;"""I don't need to be in all these meetings."
22:59,880;23:02,800;"We have meetings all the goddamn time."""
23:02,800;23:05,720;"And they're like, ""Well, I mean, this is what you get"
23:05,720;23:07,520;"from those meetings is that you recognize"
23:07,520;23:10,440;"that if this is the route combination,"
23:10,440;23:14,720;"there's a chance to be able to see what Tyler says about that."""
23:14,720;23:16,000;"- Like, what do you think he is like,"
23:16,000;23:18,000;"I bet they're feeling it a little bit"
23:18,000;23:19,320;"and they're gonna try and take a deeper shot"
23:19,320;23:21,200;"than the safer underneath stuff."
