Start Timestamp;End Timestamp;Transcript
07:18,700;07:19,520;- It's gotta be right around there, yeah.
07:19,520;07:20,500;- It was, no, this was the year.
07:20,500;07:21,740;This is the year after.
07:21,740;07:24,020;And then they drafted Robert Edwards,
07:24,020;07:26,060;who also was having himself a year.
07:26,060;07:29,640;- This might be Pete Carroll second to last year, right?
07:29,640;07:31,540;'Cause it's Pete Carroll, the coach.
07:31,540;07:33,100;- Pete Carroll is the coach.
07:33,100;07:34,980;I don't remember exactly when he left,
07:34,980;07:36,340;but yes, we can go for it.
07:36,340;07:39,300;- Fact check it, bro.
07:39,300;07:41,620;- All right, Greg, give me some names.
07:41,620;07:44,100;- All right, Drew Bloodsill, Robert Edwards,
07:44,100;07:48,220;Sean Jefferson, Terry Glenn, Ben Coats, Bruce Armstrong,
07:48,220;07:50,260;Dave Wallabaugh.
07:50,260;07:51,240;- Oh yeah.
07:51,240;07:53,380;- Chris Slade, a bunch of guys
07:53,380;07:55,900;You've already heard of before Willie Clay,
07:55,900;07:56,740;- Chat Eaton.
07:56,740;07:59,740;- Bucky Jones, Chat Eaton.
07:59,740;08:03,680;And then the Bills, Doug Flutie, Antoine Smith, Sam Gash,
08:03,680;08:08,680;Andre Reed, Eric Moulds, Ted Washington, Bruce Smith,
08:08,680;08:13,420;Sam Cowart, Thurman Thomas is on this team.
08:13,420;08:14,260;- Yeah.
08:14,260;08:16,780;- So this is like the,
08:16,780;08:20,340;some of the remnants of those four Super Bowl Bills teams.
08:20,340;08:21,180;- Yep.
08:21,180;08:22,820;- I thought it was crazy.
08:22,820;08:27,640;How many players in this game and also in a lot of the games like we're watching this year
08:27,640;08:30,580;Really?
08:30,580;08:36,580;Let me set that crazy even like even last year 2003 Tylah Antoine. Yeah, Bruce. Yeah
08:36,580;08:38,580;It's amazing how much overlap there is with
08:38,580;08:42,620;You know, Doug Flutie play for the Pats same gash also play for the Pats
08:42,620;08:47,740;Ted Washington and Antoine Smith would go on to play for the Pats Doug Flutie
08:48,620;08:52,620;Yeah, he'd come for the Pats. He actually was already on the Pats once, right?
08:52,620;08:57,380;Yes, he had played for the Pats already. They showed that clips him with the sick flow. He had a fucking
08:57,380;09:00,520;Yeah, they actually they actually showed a stat
09:00,520;09:07,200;Where Doug Flutie was undefeated at Foxboro Stadium coming into this game. Yes
09:07,200;09:12,320;So here's 3 and 0 at Boston College in 1983 2 and 0 Boston College in 84
09:12,320;09:15,960;4 and 0 with New England in 88 and 1 and 0 in New England 89
09:17,420;09:24,100;And this is undefeated 10 and 0 10 years. Oh, yeah, so 10 and 0 this would be his first loss in Foxborough Stadium
09:24,100;09:27,040;Yeah, I mean Doug food is a shit. Everyone loves him
09:27,040;09:34,420;Doesn't get a damn respect this game does very watchable because you were like rooting for Doug Flutie a ton
09:34,420;09:38,580;Even though he's a bills quarterback. Yeah, it's one of those things I can't be mad at him
09:38,580;09:43,040;Even though he plays out of his mind on this game - he does. Yeah, he throws like
09:43,580;09:49,500;40 yards here to fit always. This is yeah, this is a week 13 and they said he's been sacked five times on the season
09:49,500;09:56,860;He's also 36. Yeah, he's not a spring chicken in this game. He's 36 years. There's 36
09:56,860;10:00,540;Oh, that's right. Cuz he spent all that time in the Canadian CFL. Yeah. Yeah
10:00,540;10:08,660;He must have been lit in the CFL right just running around people. I believe he was like there Michael Vick
10:08,660;10:13,080;Yeah, for sure. You won the comeback player of the year this year. Yeah
10:13,080;10:14,080;No way.
10:14,080;10:21,520;And then was this the year that, or was this later on where, no, it must have been later
10:21,520;10:24,960;on where they had the Brad Johnson stuff and like they kept trying to start Brad Johnson.
10:24,960;10:31,480;Yeah, I think that's the next year with the loss of Tennessee, the music city miracle.
10:31,480;10:32,480;Music City.
10:32,480;10:33,480;Oh, right.
10:33,480;10:35,080;So this is the last time that bills are good too.
10:35,080;10:36,080;Yes.
10:36,080;10:37,080;Besides the current times.
10:37,080;10:39,080;Until very recently, yes, yes.
10:39,080;10:40,080;Yes.
10:40,080;10:41,080;That's tough.
10:41,080;10:46,680;All right, so the other couple names for you, the commentators, Vern Lundquist and Randy
10:46,680;10:47,680;Cross.
10:47,680;10:50,200;Did you hate them, Andy?
10:50,200;10:52,840;Of course I did.
10:52,840;10:59,640;But speaking of commentators, I would just like to share something for you boys that
10:59,640;11:02,160;I think you might like.
11:02,160;11:05,400;We have a birthday today.
11:05,400;11:15,780;1971, the St. Louis Cardinals drafted a fierce 290-pound competitor named Dan Dierdorf.
11:15,780;11:22,200;Dierdorf headed an offensive line that yielded the fewest sacks in the NFL for five straight
11:22,200;11:27,560;years during the 70s.
11:27,560;11:32,360;This relentless right tackle punished would be defenders, whether the Cardinals chose
11:32,360;11:35,240;to run or pass.
11:35,240;11:40,840;I always thought that I went through my years in the NFL like I had blinders on, like I was a racehorse.
11:40,840;11:45,340;I saw nothing but the upcoming game and my upcoming opponent.
11:45,340;11:50,240;I really had the ability to rule everything else out and make it inconsequential.
11:50,240;11:57,440;Dierdorf would be denied only one Pro Bowl appearance from 1974 through 1980,
11:57,440;12:01,240;securing his place in Pro Football history.
12:01,240;12:04,740;So there you go.
12:04,740;12:08,520;Happy birthday to the legend who is Dan Deardor.
12:08,520;12:12,680;See in the Pro Bowl or the Hall of Fame?
12:12,680;12:17,120;No, I think we talked about season Hall of Fame for broadcasting.
12:17,120;12:17,880;Right. Oh, yeah.
12:17,880;12:19,120;I think Hall of Fame. Yes.
12:19,120;12:21,220;Which is worse.
12:21,220;12:24,720;For Indians on your way worse.
12:24,720;12:28,700;I guess he kept those blinders on all these games that he's commentating.
12:28,700;12:30,000;I love it.
12:30,000;12:33,700;So, yeah, that was just for you boys.
12:33,700;12:34,740;I knew you'd like that.
12:34,740;12:38,100;That's such bullshit to keep the blinders on like me.
12:38,100;12:39,700;A great dude.
12:39,700;12:42,100;He was clearing some holes in that highlight clip, though.
12:42,100;12:44,180;They were OK. I mean, he was blowing.
12:44,180;12:45,540;He's football.
12:45,540;12:46,580;Oh, it's 70s football.
12:46,580;12:48,580;Yeah, he was going to let black people play back then.
12:48,580;12:51,380;Steve, Jesus Christ.
12:51,380;12:57,820;All right.
12:57,820;12:59,580;Let's talk about this game, then, Greg.
12:59,580;13:01,580;Actually, I need to ask you this.
13:02,260;13:04,700;Can't you watch the game?
13:04,700;13:08,660;Parts of it, I watched the beginning and then the life.
13:08,660;13:10,540;Obviously, watch the game live.
13:10,540;13:12,500;So no big deal.
13:12,500;13:15,140;That's probably a touch on TV.
13:15,140;13:17,060;That little fucking TV.
13:17,060;13:19,300;50 yard line. No big deal.
13:19,300;13:23,420;So he didn't watch it.
13:23,420;13:24,660;Is that right? Yeah, yeah, yeah.
13:24,660;13:26,620;He watched the highlights and the notes.
13:26,620;13:27,860;I don't need to watch it again.
13:27,860;13:28,860;Once you've seen it live.
13:28,860;13:29,780;No, fine.
13:29,780;13:32,540;What do you remember? What do you remember actually from this game?
13:32,540;13:33,220;Yeah.
13:33,220;13:36,020;Oh my God, Andy, you should have this crowd.
13:36,020;13:40,380;This TV doesn't do it justice, what it was like being there.
13:40,380;13:42,620;They were loud. It was incredible.
13:42,620;13:45,180;Foxborough, Foxborough. They got ready.
13:45,180;13:46,060;The yard line.
13:46,060;13:48,620;I don't know where we got tickets from, but how far up are you?
13:48,620;13:50,060;Yeah. I don't know.
13:50,060;13:53,140;Those were lower ball.
13:53,140;13:54,300;Oh, no, shit.
13:54,300;13:55,140;So they're like really good.
13:55,140;13:58,900;Foxborough even have lower bowls, but it was just really good seats.
13:58,940;14:02,620;Yeah, I mean, I feel like I sat in the same seats for the Cardinals game.
14:02,620;14:03,820;My first Patriots game.
14:03,820;14:05,180;Yeah.
14:05,180;14:06,620;In 2000 and like,
14:06,620;14:09,260;2008.
14:09,260;14:09,980;Yeah. 2008.
14:09,980;14:11,420;Yeah. It was the game of the Mack Castle season.
14:11,420;14:14,700;Dad went a decade before taking me to a Patriots game.
14:14,700;14:16,860;I mean, that feels about right too.
14:16,860;14:17,740;Yeah. Oh yeah.
14:17,740;14:19,260;Middle middle son.
14:19,260;14:19,820;Who cares?
14:19,820;14:21,580;I took him to a Bruins game.
14:21,580;14:22,060;That's fine.
14:22,060;14:25,660;Well, you weren't as emotionally invested as I was those.
14:25,660;14:26,380;For sure.
14:26,380;14:27,900;Yeah. You were your way into it.
14:27,900;14:29,900;I was through at that point.
14:29,900;14:32,500;Because I went to the game in '97.
14:32,500;14:34,500;That's my first Bruins game.
14:34,500;14:36,000;At the Fleet Center.
14:36,000;14:38,000;Yeah, makes sense.
14:38,000;14:39,500;And Andy was a Red Sox son.
14:39,500;14:40,700;Andy is a Red Sox son.
14:40,700;14:41,700;I was a Bruins son.
14:41,700;14:42,800;You were the Patriots son.
14:42,800;14:43,300;This is true.
14:43,300;14:43,800;Yeah.
14:43,800;14:44,300;Yeah.
14:44,300;14:46,300;I got pulled out of, dad told me, fifth grade.
14:46,300;14:48,300;He took me to a Red Sox game.
14:48,300;14:49,300;That's sweet.
14:49,300;14:50,300;Taking you out of school.
14:50,300;14:50,800;Yeah.
14:50,800;14:57,000;Like three rows up from like just behind home plate, like where the netting is, just outside
14:57,000;15:00,520;the netting. I think you got him from a guy work. I'm gonna do
15:00,520;15:00,920;that one.
15:00,920;15:05,720;He said, dad, this is the best day of my life. He still
15:05,720;15:06,680;remembers that and brings it.
15:06,680;15:09,720;I used to say that too. I said this was the best day of my
15:09,720;15:10,040;life.
15:10,040;15:13,480;No, I was like, yeah, that's fine. I did write a book about
15:13,480;15:17,000;it though. I have a book I wrote about the trip to my habit
15:17,000;15:18,360;still to I slob a ticket.
15:18,360;15:23,960;Hell yeah. The things you remember. So take your children
15:23,960;15:29,160;sporting events, even if they're the 83 Patriots and they're passing around.
15:29,160;15:38,040;Yes. Blow up dolls. Yep. Then your conservative British grandmother has to sleep at the infant
15:38,040;15:42,200;and go sit in the car while your parents finish the game and has to watch people just take pisses
15:42,200;15:47,320;around around her. Tough life. Speaking of football.
15:47,320;15:52,200;The game is sweet though. I don't blame mom and dad for not leaving because this game was awesome.
15:52,200;15:55,000;Yeah, well, yeah, this isn't the one that I'll never mind.
15:55,000;16:04,360;Yes, this game. It was kind of the peak droop. Let's go. I would say this is where he kind of
16:04,360;16:12,040;made his name as the Patriot Savior at the time. Because he was that larger than life playing with,
16:12,040;16:17,960;I think pins in his finger at this point, had a bandage up in the commentators were talking about
16:17,960;16:24,620;how he didn't even like keep his hand warm because it was getting colder in the game.
16:24,620;16:25,680;Greg, how cold was it?
16:25,680;16:26,680;43 degrees.
16:26,680;16:27,680;How cold did it feel?
16:27,680;16:28,680;Do you remember being cold?
16:28,680;16:29,680;No.
16:29,680;16:30,680;I was shit-faced drunk though.
16:30,680;16:31,680;You were like seven.
16:31,680;16:32,680;Yeah.
16:32,680;16:44,600;You're thinking about the Denver game.
16:44,600;16:46,760;I was drunk on love of the game, man.
16:46,760;16:47,760;Of course.
16:47,760;16:49,560;Nothing could have made me cold.
16:49,560;16:56,360;But yeah, so, and like I said last week, he had on Monday night against the damn
16:56,360;17:04,400;merino dolphins, he had engineered a comeback with a broken finger and Pete
17:04,400;17:07,440;Carroll tried to call a timeout and Drew Bloodsor didn't even notice and he kept
17:07,440;17:08,800;on going and threw the winning touchdown.
17:08,800;17:09,680;Or ignored him.
17:09,680;17:13,040;That's the big broadcast, which I really appreciate it.
17:13,040;17:14,120;I hope he ignored him.
17:14,120;17:14,960;So do I.
17:15,480;17:19,560;If we ever have Drew Bloodsawan, we'll ask him if he ignored Pete Carroll on that play.
17:19,560;17:24,840;Um, uh, yeah, and through a touchdown to Sean Jefferson, some great names.
17:24,840;17:31,520;Uh, and then, uh, did not practice this entire week.
17:31,520;17:38,720;They said, uh, through some warmup passes just to see if he could in the pregame
17:38,720;17:40,980;warmups and what did they say?
17:40,980;17:42,360;Steve, you remember what they said about it?
17:42,360;17:44,480;Um, about how they were watching it.
17:44,480;17:48,920;No, I said they I heard they didn't take a snap all week, but not what they say.
17:48,920;17:52,160;Yeah. But then they're like, oh, everybody was watching his pregame warmups.
17:52,160;17:54,040;Like I don't even know what it was.
17:54,040;17:54,760;Yeah. Yeah.
17:54,760;17:59,400;They were some like awful analogy, but it's good radio there, Andy.
17:59,400;18:01,440;They broadcast on Instagram.
18:01,440;18:03,040;Everyone was very I'm trying.
18:03,040;18:05,320;I'm trying to set Steve up for like some interesting knowledge.
18:05,320;18:06,840;But apparently he didn't fucking watch the game either.
18:06,840;18:07,880;So I did watch the game.
18:07,880;18:08,680;I watched most of it.
18:08,680;18:12,640;I watched until that YouTube video ran out and then I watched the last two drives.
18:12,840;18:14,840;That's where those scored and the pitches scored.
18:14,840;18:15,720;Yeah, it's my third.
18:15,720;18:18,600;If my first game I had to watch Scott Zolak play,
18:18,600;18:21,400;I probably wouldn't be here on this podcast right now.
18:21,400;18:25,560;80 drag solid.
18:25,560;18:27,080;I went back and looked at the
18:27,080;18:34,440;Boston Globe for the day before and the day after the game,
18:34,440;18:35,800;or the day of the day after the game.
18:35,800;18:36,680;Sweet.
18:36,680;18:44,040;And there was an article about like, is this Scott Zolak's time to shine because he's,
18:44,040;18:48,440;this was his contract year. His contract is going to run out at the end of this year.
18:48,440;18:54,440;And he'd be a free agent. And, you know, he's had like zero starts basically up until this.
18:54,440;19:00,040;He's just played like mop up duty. And so, you know, is this his time to show that he can be a
19:00,040;19:03,720;starting quarterback and go make some starting quarterback money in free agency?
19:04,840;19:06,640;Spoiler alert, the answer was no.
19:06,640;19:09,960;It was not because the shine.
19:09,960;19:10,760;Correct.
19:10,760;19:16,200;If he does become 30 years later when he's someone caught him snorting lines on
19:16,200;19:18,600;live radio.
19:18,600;19:19,400;What?
19:19,400;19:21,720;I did not hear about this.
19:21,720;19:24,600;Oh, well, how long ago is this?
19:24,600;19:25,600;They don't remember it.
19:25,600;19:27,560;Don't let it leave this bug.
19:27,560;19:28,720;We'll be bad out.
19:28,720;19:30,880;We'll be bad out.
19:30,880;19:31,480;True.
19:31,480;19:34,760;And the only place one more year after this, so maybe there's something to that.
19:34,760;19:41,840;Yeah, I think Greg just cracked the case. But in true Drew Blatsoe fashion, his first
19:41,840;19:46,360;pass of this game, Deep Bomb floated to the free safety picked off.
19:46,360;19:49,080;Oh yeah. It was like two on one. He threw it to the one guy.
19:49,080;19:50,080;Yeah.
19:50,080;19:51,080;Yeah.
19:51,080;19:52,080;Can't of corn with that.
19:52,080;19:54,120;I mean, he's got a broken finger. You really can't.
19:54,120;19:57,320;Yeah, it floated on him. And the second one probably should have been picked off, but
19:57,320;19:58,880;that floated on him too. So it ended up out of it.
19:58,880;20:01,680;It took him a little while to find the touch, but he found the touch perfectly.
20:01,680;20:02,680;But when he did, yeah.
20:02,680;20:04,080;On the game winner. Come on.
20:04,080;20:10,480;So, uh, yeah, this was a, uh, a quality game that's kind of started off a little slow.
20:10,480;20:11,800;It was all bills early.
20:11,800;20:17,520;And apparently these two teams have played two weeks before and the bills basically
20:17,520;20:18,640;just stomp the Patriots.
20:18,640;20:22,760;They rush for 213 yards or something ridiculous.
20:22,760;20:25,280;So everybody's like, Oh, they're going to do it again.
20:25,280;20:26,920;There's Thurman Thomas.
20:26,920;20:31,480;And I don't know if he's a rookie, but a young Antoine Smith, like prime Antoine.
20:31,480;20:32,840;He was awesome.
20:32,840;20:39,100;Yeah, he was he was your typical Antoine that you would expect that you probably remember
20:39,100;20:44,440;from 2001 exactly. He's the same guy except faster. Yeah, yeah. But you know, he's the
20:44,440;20:48,200;one who was the kind of their short yardage back and at this point, they're using Thurman
20:48,200;20:50,640;Thomas is like the third downback kind of guy.
20:50,640;20:54,920;term Thomas is like it's gonna be one of his last seasons. He's yeah, I think he goes one
20:54,920;20:59,600;more season with the Dolphins after this is last season with the bills and then he's done.
20:59,600;21:02,080;I did not know Thurman Thomas played for the Dolphins.
21:02,080;21:03,680;- One year, he did, yes.
21:03,680;21:06,400;- Where else did Ben Coates play? Trivia.
21:06,400;21:07,480;- Oh, I don't know.
21:07,480;21:10,800;- Hint, he won a Super Bowl with his team.
21:10,800;21:11,640;- What?
21:11,640;21:13,180;- The Broncos?
21:13,180;21:14,020;- No.
21:14,020;21:16,880;- Oh, the Ravens.
21:16,880;21:18,720;- The Ravens.
21:18,720;21:22,020;Also, Sam Gash won a Super Bowl in that same team.
21:22,020;21:22,860;- Oh shit.
21:22,860;21:23,920;- No shit.
21:23,920;21:25,260;- Good trivia.
21:25,260;21:26,520;- That is great trivia.
21:26,520;21:28,640;- I like that, nicely done.
21:28,640;21:30,000;Speaking of Ben Coates in this game though.
21:30,000;21:32,080;Wait, so how many rings does Ben Coates have?
21:32,080;21:33,560;He has just the one.
21:33,560;21:33,960;The one.
21:33,960;21:35,320;Just the one with the Ravens.
21:35,320;21:35,600;Wow.
21:35,600;21:39,680;The deal Ray Bork spent his shit ton of time in New England and
21:39,680;21:41,120;leave and immediately won a championship.
21:41,120;21:41,280;Yeah.
21:41,280;21:45,400;Hey, I'm sure everybody's happy for him at the time.
21:45,400;21:46,240;Well deserved.
21:46,240;21:47,440;Yeah, gotta do it.
21:47,440;21:48,240;For sure.
21:48,240;21:52,280;Uh, speaking of Ben Coates though, in this, he had, uh, himself a game in this.
21:52,280;21:53,200;Oh yeah.
21:53,200;21:56,400;Was, you know, pre-Gronk and he looked like it.
21:57,360;22:02,160;But the commentators were all about how much he pushed off.
22:02,160;22:03,000;Yeah.
22:03,000;22:06,080;Talking about how the defensive backs don't know if they need to like train
22:06,080;22:10,180;in tight, Quando or lift weights or whatever to be able to cover bank codes.
22:10,180;22:13,880;Cause all he does is run at defenders, hit them, bounce off, and then turn
22:13,880;22:14,960;around cause he's open.
22:14,960;22:15,720;Yeah.
22:15,720;22:19,960;Uh, it was a take on tight end names.
22:19,960;22:20,560;Okay.
22:20,560;22:21,960;Best, best names in football.
22:21,960;22:26,080;Now, I got a couple of written down here before you answer.
22:26,080;22:27,320;I shouldn't have.
22:27,320;22:31,560;Single syllable, sick last name, okay?
22:31,560;22:32,700;Ben Coates.
22:32,700;22:33,540;Yeah.
22:33,540;22:34,780;Jay Remersma.
22:34,780;22:35,880;That's the one I was going with.
22:35,880;22:37,400;Rob Gronkowski.
22:37,400;22:38,240;Mm-hmm.
22:38,240;22:39,560;Pat Fryermouth.
22:39,560;22:40,360;Mm.
22:40,360;22:43,460;Gary the Barnyard Dog Barnage.
22:43,460;22:45,080;(laughs)
22:45,080;22:46,360;Who the fuck is that?
22:46,360;22:47,200;Okay.
22:47,200;22:48,080;I played for Cleveland for like,
22:48,080;22:50,840;he had one good fantasy year and everybody,
22:50,840;22:53,680;I just love the name the Barnyard Dog.
22:53,680;22:54,520;That's really good.
22:54,520;22:55,360;Barnage.
22:55,360;23:01,920;Rutledge. Yeah, dude. I was only there's a germane Wiggins. I still yeah, I still think
23:01,920;23:09,200;fullbacks have better names. Oh, yeah, strong Sam gash. Natron means.
23:09,200;23:16,000;Natron means went to the same college as Ben Coates. What college?
23:16,000;23:20,800;Livingstone College. All right. Livingstone. Where's that?
23:21,600;23:26,240;North Carolina, it's HBCU. All right. Where in North Carolina is it?
23:26,240;23:31,520;I don't know. Don't you live in North Carolina, Greg?
23:31,520;23:34,880;Yeah, I never heard of it. I read it, but it did not.
23:34,880;23:39,360;I didn't even know Livingstone was a college here. I don't even know if it was a college here,
23:39,360;23:43,760;for being honest. Sounds like it would be a stat check then.
23:43,760;23:48,480;He's from Hendersonville though, which is a pretty popular place.
23:50,960;23:55,080;- All our New England Patriots fans will know all about
23:55,080;23:57,840;Henderson, North Carolina.
23:57,840;23:58,760;- Was that a-
23:58,760;24:00,520;- Patriots fans got fans everywhere.
24:00,520;24:03,640;- And you know how many Patriots fans
24:03,640;24:05,000;are in North Carolina, Andy?
24:05,000;24:06,580;- Yeah, like seven.
24:06,580;24:07,420;- No.
24:07,420;24:10,000;- Dude, we have a bar.
24:10,000;24:10,960;- Oh my God.
24:10,960;24:14,240;- Who's the Patriots player that lives there all the time,
24:14,240;24:15,080;Greg?
24:15,080;24:16,160;- Yeah.
24:16,160;24:17,280;- Antoine Harris.
24:17,280;24:18,120;- Yeah.
24:18,120;24:18,960;- Yes.
24:19,920;24:21,040;- I'm a NFL legend.
24:21,040;24:22,400;- Oh yeah, if he wants to come on the pod,
24:22,400;24:24,760;we will definitely have Antoine Harris on the pod.
24:24,760;24:28,240;- No, you just fucking slammed North Carolina like that.
24:28,240;24:29,440;- Yeah, you're from there.
24:29,440;24:32,080;I'm slamming you, not North Carolina.
