Start Timestamp;End Timestamp;Transcript
02:48,400;02:51,400;"You're the dumbest out of the world."
02:51,400;02:52,400;"I don't know."
02:52,400;02:54,400;"Yeah, I know."
02:54,400;02:56,400;"My son's already a G."
02:56,400;02:57,400;"A Gizzy?"
02:57,400;02:58,400;"Oh, yeah."
02:58,400;02:59,400;"[laughter]"
02:59,400;03:02,400;"He pooped his pants at 30,000 feet today."
03:02,400;03:04,400;"Good for him."
03:04,400;03:05,400;"That's my boy."
03:05,400;03:07,400;"It's like he's flying."
03:07,400;03:09,400;"Yeah, Kelly went home."
03:09,400;03:13,960;"to see some family pooped his pants on the plane."
03:13,960;03:15,960;"-Of course. -As you do, right?"
03:15,960;03:18,400;"-I mean, isn't that why you-- -Check that off the list, you know?"
03:18,400;03:20,400;"[laughter]"
03:20,400;03:22,920;"-It's not the mile high club, what is it?"
03:22,920;03:23,880;"-Yeah."
03:23,880;03:29,560;"-Pile high club? Oh, shit."
03:29,560;03:32,520;"-Pile in that high. -That's diaper full club?"
03:32,520;03:33,960;"[laughter]"
03:33,960;03:36,960;"-Whoa, whoops. -Brown bombers."
03:36,960;03:38,800;"-Brown bombers."
03:38,800;03:42,240;"Yeah, it's funny. I was I was watching the"
03:42,240;03:46,320;"Thursday night football game last night the"
03:46,320;03:53,160;"Falcons the three and four Falcons versus the two and five panthers"
03:53,160;04:02,880;"Quality football is here. I watch that too. Yes riveting. Yeah, it was unbelievably bad game like almost unbearable to watch and they were saying that"
04:02,880;04:05,760;"Is it Jake Matthews"
04:05,760;04:08,720;"The tackle"
04:08,720;04:17,080;"as Falcons. Yeah, he had his kid Thursday morning and then drove to from Atlanta to Carolina"
04:17,080;04:25,560;"to play in a Thursday night football game against a two and five team. I'm like, dude,"
04:25,560;04:34,040;"get your priority straight. Who gives a shit? That's why like football is like, is poison"
04:34,040;04:38,680;"these these dudes minds, you know, oh, for sure. I can't imagine."
04:38,680;04:42,120;"Yeah, that's the American worker psyche."
04:42,120;04:46,760;"No, isn't it? Oh, yeah. No, I would never do that in a million years."
04:46,760;04:48,200;"Let's go."
04:48,200;04:50,360;"You go. It was his first child, too."
04:50,360;04:53,040;"Yeah, that's I was like, maybe it's his fourth."
04:53,040;04:54,200;"No, it's his first one."
04:54,200;04:57,200;"It's not like an Antonio cremaar."
04:57,200;04:58,520;"He's like, yeah, I'll have another."
04:58,520;05:00,760;"It's from the crime already makes sense. Yeah."
05:00,760;05:02,120;"Plenty more where that came from."
05:02,120;05:03,360;"Exactly. Yeah."
05:03,360;05:06,800;"And it gave up like eight Harries and three sacks. He played awful."
05:06,800;05:11,920;"Like what is he going to tell his kid? He's like, I'm sorry. I left your mom."
05:11,920;05:17,120;"It hurt like most needy moment to give up three sacks."
05:17,120;05:21,920;"There's a football game in the rain against the two and five Panthers."
05:21,920;05:26,720;"No one's making a podcast about that game. That's for goddamn sure."
05:26,720;05:27,680;"Yeah, for sure."
05:29,200;05:33,400;"So yeah, I watched this Super Bowl after and quite a palate cleanser."
05:33,400;05:35,320;"I was just going to use that word."
05:35,320;05:35,560;"Yeah."
05:35,560;05:39,160;"This is a this is a it was quality football."
05:39,160;05:42,560;"I think kind of up until the end to that last drive, but we'll get to that."
05:42,560;05:47,520;"Can we can we all just stop and appreciate that me and Greg watch this whole game"
05:47,520;05:49,040;"and Andy did did you watch?"
05:49,040;05:50,120;"Did you watch the whole game?"
05:50,120;05:50,600;"Yep."
05:50,600;05:52,360;"Can't play on the baby either."
05:52,360;05:53,200;"Whole thing."
05:53,200;05:53,520;"Yes."
05:53,520;05:54,160;"I've watched me."
05:54,160;05:57,800;"Oh, I have a baby and even that's right."
05:57,800;05:57,920;"Yeah."
05:57,920;06:02,400;"than you. Yep. Congratulations, Greg. Andy off air said that baby doesn't even"
06:02,400;06:07,840;"cry. Like it doesn't. It's your excuse then. He also doesn't sleep. It's fine. It's all"
06:07,840;06:13,240;"good. Isn't that right, bud? I guess you're just not as dedicated as podcast as me and"
06:13,240;06:17,680;"Greg. I'm just I'm just about to bother. That's all this. Yeah. You need to get more Jake"
06:17,680;06:27,080;"Matthews. Jake Matthews are to watch the twice. Steve, Steve didn't even watch it. He doesn't"
06:27,080;06:31,600;"have a kid. I told you I watched this literally five weeks ago."
06:31,600;06:35,320;"Yeah. And I watched the three games of glory. And I watched the football"
06:35,320;06:37,160;"life. Did you mull over this game?"
06:37,160;06:41,720;"I actually watched it before the past played the Eagles in that most recent"
06:41,720;06:46,240;"Super Bowl. I actually watched it live back in 2004. So you're not going to"
06:46,240;06:49,160;"suck. I think we all did that Andy. Yeah, come on."
06:49,160;06:54,080;"I don't believe it. Prove it. All right. So then tell me about these"
06:54,080;06:57,920;"Eagles, Steve. Mr. Oh, I didn't, I didn't actually watch the game. I know."
06:57,920;07:07,440;"So these Eagles were a wagon coming in. They started the season 13 and one."
07:07,440;07:08,800;"Their only loss was."
07:08,800;07:13,080;"Pittsburgh Steelers right right before we lost to them. Yeah. Correct."
07:13,080;07:16,520;"Yeah. So the Pittsburgh, the only the Pittsburgh Steelers beat the two undefeated"
07:16,520;07:19,600;"teams back to back. I think we talked about it earlier in the season, like,"
07:19,600;07:23,800;"I'm talking about that Steelers game. Um, but yeah, so that was their only"
07:23,800;07:28,960;"lost in the season until they rested their starters for the last two weeks of the season,"
07:28,960;07:35,640;"which seems like that's last one week. You see all the time at the last two weeks, especially"
07:35,640;07:38,380;"because you're going to have the buy going in, right? Because you're the top C in the"
07:38,380;07:43,480;"NFC to rest your guys two weeks in a row plus well, technically three weeks in rows."
07:43,480;07:45,480;"They haven't played football for almost a month."
07:45,480;07:50,640;"And when did do get injured? I don't know that you got injured early December. Yeah, I think"
07:50,640;07:54,820;"was what nine weeks explain the injury, right? Yeah. So yeah,"
07:54,820;07:56,200;"go ahead. Yeah."
07:56,200;08:01,320;"He owes coming. He broke his leg in a in a December game, seven"
08:01,320;08:05,920;"weeks prior to this Super Bowl. And the doctors have advised him"
08:05,920;08:09,920;"that he is not like cleared to play. Yeah, he broke his ankle."
08:09,920;08:15,240;"Yeah. It was a horse collar tackle by Roy Williams, I believe."
08:15,240;08:16,840;"Yes."
08:17,040;08:24,280;"some bees. Really? I don't know. Yeah. Why do you know that?"
08:24,280;08:25,080;"For"
08:25,080;08:32,440;"Yeah. So this is his first and you can see him limping around after"
08:32,440;08:35,880;"like every play. Oh, he was a he was a baller in this game. Oh,"
08:35,880;08:40,080;"yeah. If he had if they had won, this is definitely like the"
08:40,080;08:44,120;"to game, you know, yeah, and he gets MVP and etc, etc. We have"
08:44,120;08:46,120;"14 targets"
08:46,120;08:50,440;"And I catch his 122 yards right on one leg pretty hot like yeah"
08:50,440;08:53,840;"Yeah, did you have a bunch of like screws in his ankle and stuff too? I?"
08:53,840;08:59,600;"Think it screws in a like a metal plate or something like that in there. It's not like that. We're just fucking bananas"
08:59,600;09:02,880;"Yeah, but to put it in context, right? This is the"
09:02,880;09:07,520;"This is their they've made their fourth straight NFC conference game"
09:07,520;09:13,040;"So they had lost their three straight times with Andy Reed. Yep. Yep. So they're a pretty good team"
09:13,040;09:19,760;"team led by their defense. I think their defense is like top five in the league for"
09:19,760;09:23,480;"like four years running. They had three pro bowlers in their secondary."
09:23,480;09:31,620;"Yeah. And then they added to in the offseason, Jermaine curse and Jeremiah Trotter starts"
09:31,620;09:38,320;"season 13 and one roll through the playoffs. So they're a wagon, but also I don't know"
09:38,320;09:42,320;"that people trust this e-mail to get over that hump, right?"
09:42,320;09:46,640;"So it's almost like the 90s bills going to force people to grow, not winning any of them."
09:46,640;09:47,440;"Right."
09:47,440;09:48,560;"And people are still..."
09:48,560;09:54,720;"The Andy Reid thing is still an open-ended question at this point in his career of"
09:54,720;09:56,000;"is he actually a good coach."
09:56,000;09:56,880;"Yeah, right."
09:56,880;10:01,280;"It's a big game for that. I mean, but I think they also kind of like just got over that hump"
10:01,280;10:05,200;"in the NFC Championship game and they were like, that off the gas a little bit maybe."
10:06,240;10:09,920;"Yeah, because I like, ah, whatever happens to people who care at least we didn't lose that fourth one in a row."
10:09,920;10:15,840;"Maybe, I mean, I don't know if that's how that works, but it's a possibility."
10:15,840;10:23,040;"The Patriots are seven point favorites. Right. So big. Yeah. But that's also considering their best"
10:23,040;10:28,480;"offensive weapon. People didn't expect to get much out of them. Right. So I think T.O. is healthy."
10:28,480;10:34,800;"That's probably more like four or five. Yeah. It's pretty meat. Yeah. Definitely a swing just based on that."
10:34,800;10:39,800;"But I would surprise it how good McNabb was this season."
10:39,800;10:45,220;"They mentioned in the broadcast that he threw 31 touchdowns"
10:45,220;10:47,700;"to only eight interceptions."
10:47,700;10:51,180;"And he was the first quarterback to throw 30 plus touchdowns"
10:51,180;10:53,500;"with less than 10 interceptions in the season,"
10:53,500;10:57,220;"which I feel like you see, it's like commonplace now."
10:57,220;10:59,180;"Like the 30 touchdowns, less than 10 interceptions."
10:59,180;11:00,900;"Like it's what Aaron Rodgers does every year."
11:00,900;11:02,280;"And Brady does every year."
11:03,260;11:07,420;"But he was the first quarterback to ever do that back in 2004."
11:07,420;11:08,340;"I'm sure you run."
11:08,340;11:10,580;"I feel like he was a running quarterback too back."
11:10,580;11:11,740;"Oh, he definitely will."
11:11,740;11:12,180;"Yeah."
11:12,180;11:12,580;"Yeah."
11:12,580;11:15,380;"He definitely had that threat and he kind of saw it a bit in this game"
11:15,380;11:19,820;"where he was able to escape pressure to a certain extent."
11:19,820;11:23,980;"And he didn't really take off of the ball."
11:23,980;11:28,540;"He would just kind of escape pressure just to buy his receivers more time."
11:28,540;11:32,060;"And you saw that kind of on some of the deep balls that happened because the"
11:32,060;11:36,820;"pages their game plan was just to bring pressure pretty much every play that was"
11:36,820;11:39,820;"going to be a pass play. And it works surprisingly well."
11:39,820;11:44,780;"But he's still got a case to the Russell Wilson's right where he's kind of a dork."
11:44,780;11:50,940;"That's a good analogy. Yeah. And he loves to just like throw that deep looping"
11:50,940;11:53,060;"ball. Hope there's somebody down there. Yeah."
11:53,060;11:55,300;"And you got the feeling his teammates probably don't like him."
11:55,300;11:59,380;"Yeah, there is that feeling, right? You know, unless he's winning."
11:59,380;12:01,260;"Yeah, if he's winning, they can't say anything."
12:01,260;12:07,620;"But like as soon as he got bad, everything came out of the woodwork and they're like,"
12:07,620;12:09,500;"this guy sucks."
12:09,500;12:12,500;"He's puking on the field in the Super Bowl, which we'll get to later."
12:12,500;12:17,460;"But I feel like he's hated on now, right?"
12:17,460;12:20,820;"Well, that's when the Redskins are like, Oh, yeah, we need this guy."
12:20,820;12:21,820;"Yes."
12:21,820;12:22,820;"Yeah."
12:22,820;12:23,820;"Yeah."
12:23,820;12:29,460;"Speaking of the red skin, who do you think the team's actually going to sell?"
12:29,460;12:32,340;"No, the Snyder hasn't way too much of an ego for that"
12:32,340;12:36,580;"But he's already come out and said he's gonna sell the team. They're looking in no he hasn't he is"
12:36,580;12:41,900;"Something some shit, but he might just sell part of it to marry some money to build a new stadium or something"
12:41,900;12:46,580;"Yeah"
12:46,580;12:55,140;"And us he's under investigation from us. Oh absolutely. Yeah sure the strong arm of the Patriots dynasty podcast"
12:55,140;12:58,580;"Yeah, the weight of the law behind us"
12:58,580;12:59,580;"That's right."
12:59,580;13:02,100;"You tell them, bud."
13:02,100;13:06,060;"You tell them."
13:06,060;13:14,500;"I think the other thing that I didn't realize in this game was how pertinent Brian Westbrook"
13:14,500;13:16,340;"was to their offense."
13:16,340;13:20,100;"Oh, I thought it was mostly based around the wide receiver didn't sound like it sounded"
13:20,100;13:25,920;"like it was terrible Owens, obviously, but Brian Westbrook was kind of that like they"
13:25,920;13:30,520;"We're talking about how similar to Marshall Falk on the Rams offense and how a lot of it ran through him"
13:30,520;13:35,000;"Both in the running game and they're in the passing game too, which makes sense"
13:35,000;13:39,240;"Yeah, I remember him being like that passing back, but I didn't realize he was kind of the central piece"
13:39,240;13:46,840;"This is his first pro bowl. It's third year. Yeah. Yeah, he's like a more talented Kevin Falk"
13:46,840;13:53,560;"Yes, oh, yeah, I was a lot less broken. Yeah, because he all he either turned punson kicks and you know"
13:53,560;13:55,320;"I bet he'll play defense too if you asked him."
13:55,320;13:58,360;"Yeah, very good player."
13:58,360;13:59,840;"Who else they got?"
13:59,840;14:02,000;"Lido Shepard was first team."
14:02,000;14:02,560;"All pro."
14:02,560;14:03,520;"I did not write."
14:03,520;14:04,360;"He was that good."
14:04,360;14:05,520;"Yeah, I don't think he was."
14:05,520;14:07,800;"I think they're kind of coasting on reputation."
14:07,800;14:09,160;"Like Dawkins was in that."
14:09,160;14:11,080;"He was in the pro baller, right?"
14:11,080;14:11,720;"Yeah."
14:11,720;14:12,560;"All pro."
14:12,560;14:15,720;"Sheldon Brown and Michael Lewis were their defensive backs."
14:15,720;14:17,720;"And it's like three of those guys were pro bowlers."
14:17,720;14:19,720;"He sounds like one."
14:19,720;14:20,240;"Yeah."
14:20,240;14:22,400;"I recognize Lewis, but I've ever showed him Brown."
14:22,720;14:23,360;"Yeah, I remember she'll."
14:23,360;14:25,360;"I remember Louis not brown."
14:25,360;14:29,320;"I remember a little shepherd chair, but I was never like scared of that guy."
14:29,320;14:33,280;"Good special teams, David acres."
14:33,280;14:35,600;"Yeah, they have pretty."
14:35,600;14:36,840;"Yeah."
14:36,840;14:40,640;"Tempro bowl is for all pros on this team."
14:40,640;14:42,040;"I was a"
14:42,040;14:43,960;"Oh, curse to"
14:43,960;14:45,080;"from these tightens."
14:45,080;14:45,760;"He was so good."
14:45,760;14:46,760;"The freak."
14:46,760;14:47,520;"Yeah."
14:47,520;14:50,960;"Then they had a freight train to right."
14:52,080;14:54,080;"Is that ready?"
14:54,080;14:55,180;"Fred X."
14:55,180;14:56,080;"Fred X."
14:56,080;14:56,440;"Sorry."
14:56,440;14:56,940;"Yes."
14:56,940;15:02,440;"Did he have a catch in this game?"
15:02,440;15:05,640;"We did get one catch in the fourth quarter, I believe."
15:05,640;15:06,640;"Pearl 11 yards."
15:06,640;15:07,440;"Yeah."
15:07,440;15:07,920;"Yeah."
15:07,920;15:09,400;"Four targets."
15:09,400;15:12,400;"Four targets, one catch up."
15:12,400;15:14,120;"Let's loop back on that one."
15:14,120;15:19,160;"Is there some fun quotes about Fred X?"
15:19,160;15:21,680;"I was from the Packers."
15:21,680;15:24,120;"Remember that guy?"
15:24,120;15:29,360;"Yeah, I think he might have been on the Packers team that beat"
15:29,360;15:32,400;"the Patriots back in the 90s, right?"
15:32,400;15:33,360;"Possibly."
15:33,360;15:36,080;"94."
15:36,080;15:36,840;"Yep."
15:36,840;15:40,160;"Through 2001 is on the Packers."
15:40,160;15:40,880;"So he was part of that."
15:40,880;15:41,920;"Yeah, he's a suitable ring."
15:41,920;15:42,600;"Yep."
15:42,600;15:43,320;"Meeting drew blood."
15:43,320;15:44,440;"So right."
15:44,440;15:47,240;"So this is really the Dorsey Levens revenge game."
15:47,240;15:47,520;"Yeah."
15:48,080;15:49,080;"a touristy like."
15:49,080;15:51,400;"Pages revenge against Dorsey."
15:51,400;15:54,400;"Definitely."
15:54,400;15:55,080;"Yeah."
15:55,080;15:58,480;"So I guess what other storylines do we have going into this game?"
15:58,480;16:02,080;"It's in Jacksonville, which people apparently hated."
16:02,080;16:03,080;"Really? Yeah."
16:03,080;16:03,480;"Yeah."
16:03,480;16:06,080;"I didn't hear good things about Jacksonville in general."
16:06,080;16:09,080;"Well, I mean, I think that kind of."
16:09,080;16:11,080;"But this was the first."
16:11,080;16:13,080;"No, I'm saying this was the first time they had a game, Jack."
16:13,080;16:13,680;"So, right?"
16:13,680;16:15,920;"Yeah, because the Jaguar started what?"
16:15,920;16:17,080;"99 or so."
16:17,080;16:18,080;"Yeah, something like that."
16:18,080;16:21,180;"So this is like five years off that stadium's built."
16:21,180;16:23,580;"Yeah, so it's a new stadium, but."
16:23,580;16:29,580;"Apparently it's in like a just a desert of entertainment."
16:29,580;16:31,480;"Well, have you been to Jacksonville?"
16:31,480;16:34,180;"No, I'd go to Jacksonville."
16:34,180;16:35,080;"Have you?"
16:35,080;16:36,780;"Yeah, a couple of times."
16:36,780;16:37,980;"And really?"
16:37,980;16:38,780;"Yeah."
16:38,780;16:40,480;"So is it right?"
16:40,480;16:43,280;"It's just like you don't realize."
16:43,280;16:46,780;"It sort of makes sense when you look at a map, but it's it's like"
16:46,780;16:47,780;"Rednecky there."
16:47,780;16:53,340;"Lot of hicks because it's like just on the border of Georgia, you know, in South"
16:53,340;16:53,860;"Carolina."
16:53,860;16:58,820;"It's like real outside of Jacksonville, Barry Rednecky."
16:58,820;16:59,580;"Okay."
16:59,580;17:01,900;"It's one of the most populated cities in America."
17:01,900;17:02,900;"Really?"
17:02,900;17:06,460;"Yeah, but like it's like drawn a gigantic circle."
17:06,460;17:06,820;"Yeah."
17:06,820;17:07,780;"I think that's why."
17:07,780;17:08,500;"Yeah."
17:08,500;17:09,500;"Same with Houston, right?"
17:09,500;17:13,780;"Houston's Houston's huge, huge, but like everyone is building out."
17:13,780;17:14,460;"Yeah."
17:14,460;17:14,660;"Yeah."
17:14,660;17:22,700;"apparently they had to bring in cruise ships for hotels really yeah because"
17:22,700;17:28,100;"they didn't have enough hotels there that's wild yeah yeah not a lot of Jacksonville"
17:28,100;17:33,740;"but it's fine it's not the worst city in Florida which is I know that's a low"
17:33,740;17:38,940;"benchmark but shout out to Clay County County as county of all the counties"
17:38,940;17:40,740;"right outside Jacksonville."
17:40,740;17:42,940;"- What's so county about it?"
17:42,940;17:44,820;"- Okay, this is just real hick."
17:44,820;17:48,920;"- A couple of country boys."
17:48,920;17:51,180;"(laughing)"
17:51,180;17:54,500;"You know, I love my country boys."
17:54,500;17:58,140;"Shout out to all country boy listeners, you know?"
17:58,140;17:58,980;"- Uh huh."
17:58,980;18:00,820;"- Or a huge and country boy."
18:00,820;18:03,500;"- Can you explain to me what a country boy listener is?"
18:03,500;18:06,060;"- I don't know, it's like pornography, Andy."
18:06,060;18:07,420;"You know one when you see it."
18:07,420;18:10,180;"(both laughing)"
18:10,180;18:14,140;"- I thought that was fine art,"
18:14,140;18:16,060;"but I guess it works for pornography too."
18:16,060;18:17,420;"- It works for a lot of things, Andy."
18:17,420;18:18,260;"- Yeah."
18:18,260;18:22,580;"- Other storylines, Paul McCartney, our mother,"
18:22,580;18:23,740;"is gonna be performing at night."
18:23,740;18:24,820;"- Mother's brother."
18:24,820;18:25,660;"- Yeah."
18:25,660;18:28,860;"For those that don't know,"
18:28,860;18:30,740;"our mom just looks like Paul McCartney."
18:30,740;18:31,820;"That's the joke."
18:31,820;18:32,820;"- You're the jerk, dude."
18:32,820;18:33,780;"- Not just our joke."
18:33,780;18:35,980;"She's told me that people and elevators have asked her"
18:35,980;18:37,580;"if she's related to Paul."
18:37,580;18:38,420;"- Yeah."
18:38,420;18:39,260;"(laughs)"
18:39,260;18:41,860;"- And like, she has short hair too."
18:41,860;18:42,700;"- Yep."
18:42,700;18:45,740;"- So like, and Paul McCartney's kind of feminine looking."
18:45,740;18:47,380;"- He's a little shaggy hair too."
18:47,380;18:48,220;"- Yeah, yeah, yeah."
18:48,220;18:49,300;"- Long hair."
18:49,300;18:50,180;"- Yeah."
18:50,180;18:51,500;"- They look very similar."
18:51,500;18:52,500;"- Honestly, it's crazy."
18:52,500;18:53,340;"- It's crazy."
18:53,340;18:54,180;"- It's crazy."
18:54,180;18:55,980;"- It's surprisingly perfect."
18:55,980;18:56,820;"(laughs)"
18:56,820;18:57,820;"- And she's British."
18:57,820;18:59,460;"- Yeah, British accent thing."
18:59,460;19:01,300;"- Totally good."
19:01,300;19:02,220;"You can't be offended by that."
19:02,220;19:03,460;"- Yeah, yeah."
19:03,460;19:07,460;"Yeah, but this was kind of the, uh, the overreaction to the previous Super Bowl,"
19:07,460;19:11,380;"right? That which was Justin Timberlake and nipple gate and all."
19:11,380;19:14,020;"No, right. Right. Yeah. They need something real safe. Yep."
19:14,020;19:16,460;"Yeah. So they went with a British mom."
19:16,460;19:19,140;"Perfect."
19:19,140;19:22,780;"In Jackson though. Yeah."
19:22,780;19:26,180;"With on the red next, they loved it. Yeah. All right."
19:26,180;19:28,380;"Any other storylines before we get into it?"
19:28,380;19:31,860;"I guess we can talk about the Freddie Mitchell thing because that was, uh,"
19:31,860;19:36,780;"Yeah. The one last story I can think of is that this is the last game with your offensive"
19:36,780;19:38,980;"coordinator defensive court. Oh, that's a good point. Yeah."
19:38,980;19:46,100;"And Charlie wants to roll me a Cornell as well. So at this point, their last ride as a trio."
19:46,100;19:50,540;"And everybody knew it too. I was like already Don deals on the outside of it. Oh, yeah."
19:50,540;19:55,140;"Yeah. They've already signed to go to Notre Dame and the Cleveland's that Romeo could"
19:55,140;19:56,860;"want to immediately. Yep."
19:56,860;19:58,780;"Neither of them worked out, right?"
19:58,780;20:04,380;"That's the theme right maybe like they're sent there to sabotage. I'm like Josh McDaniel's is doing with the Raiders"
20:04,380;20:12,560;"Raiders are so bad. I think they're punting on the season too. You think so? Well, yeah, they just put a bunch of guys on IR"
20:12,560;20:16,480;"Yeah, yeah, yeah, like they have no receiving core anymore"
20:16,480;20:24,600;"All right, so Freddy Mitchell Fred X himself made famous by"
20:26,400;20:32,060;"Fourth and 26 that's the only play. Oh, that was the only football thing I can think of"
20:32,060;20:37,280;"He was a first round pick though. He was real. Yeah. Yeah"
20:37,280;20:40,680;"I was round pick in 2001 out of UCLA"
20:40,680;20:44,780;"This is his last game of his career. Yeah"
20:44,780;20:51,760;"His career NFL stats were 90 catches for 1200 yards and five touchdowns. So bust"
20:51,760;20:55,680;"Wait, why does he not play after this year?"
20:55,680;21:08,000;"because he sucks. Mitchell held out from the Eagles mini camp in 2005 with Andy Reed stating,"
21:08,000;21:15,440;"""I did not want him here."" So it wasn't injury related. Yeah, he was released from the team that May."
21:15,440;21:22,320;"Yeah, it sounds like he just practiced squaded from there on out."
21:22,320;21:32,320;"Wow. Yeah. So before this game, he sat for a short ESPN interview with Dan Patrick, said,"
21:32,320;21:36,560;"asked to identify the members of the Patriots secondary. Mitchell claimed he did not know them"
21:36,560;21:41,840;"by name, only by number, and then deliberately stated each of their numbers incorrectly."
21:41,840;21:46,720;"Finally, he said he had something for safety Rodney Harrison."
21:49,280;21:51,680;"Well, Harrison has more catches than Freddie."
21:51,680;21:53,200;"Scared."
21:53,200;21:55,520;"That's a spoiler alert."
21:55,520;22:01,760;"And I guess we could just skip to what Bill Belichick said,"
22:01,760;22:04,480;"because this is the best part of this whole thing."
22:04,480;22:06,960;"But it was after the game."
22:06,960;22:11,360;"The normally tight-lipped Patriots head coach Bill Belichick later said of Mitchell,"
22:11,360;22:15,200;"""All he does is talk. He's terrible and you can print that."
22:15,200;22:17,120;"I was happy when he was in the game."""
22:18,320;22:20,040;"Bill Belichick of all people."
22:20,040;22:20,720;"Never."
22:20,720;22:21,240;"Never."
22:21,240;22:21,520;"He never slacks."
22:21,520;22:22,520;"Yeah."
22:22,520;22:24,120;"Belichick don't do that."
22:24,120;22:25,240;"He never says that."
22:25,240;22:27,720;"You never hear him talk badly about anybody."
22:27,720;22:29,640;"If anything, if he's really pumping a guy up,"
22:29,640;22:31,080;"he's like, oh, that guy sucks."
22:31,080;22:33,240;"Yeah, exactly."
22:33,240;22:36,080;"You can print that."
22:36,080;22:37,560;"We were happy when he was in."
22:37,560;22:39,040;"Unbelievable."
22:39,040;22:39,880;"Savage."
22:39,880;22:41,240;"That's why his career ended."
22:41,240;22:42,080;"Everything's going on."
22:42,080;22:44,920;"So that Bill Belichick ended that man's career."
22:44,920;22:46,360;"Absolutely."
22:46,360;22:47,720;"With two sentences."
22:47,720;22:53,760;"I mean, honestly, I can sort of see Fred X's point of like the secondary was just a mess."
22:53,760;22:57,080;"And we're starting to gain the rookie in the Super Bowl."
22:57,080;22:59,120;"You're starting."
22:59,120;22:59,880;"Quarterbacks."
22:59,880;23:01,760;"You're starting Troy Brown is your."
23:01,760;23:02,600;"Yeah."
23:02,600;23:03,240;"You're a lot."
23:03,240;23:03,800;"I mean, you're a lot."
23:03,800;23:04,320;"I get it."
23:04,320;23:07,560;"But how do you not know Troy Brown's name and number?"
23:07,560;23:09,080;"Come on, bro."
23:09,080;23:09,440;"Right."
23:09,440;23:11,040;"He leads the team in interceptions."
23:11,040;23:14,200;"And Rodney Harrison's absolute beast."
23:14,200;23:15,240;"Absolutely."
23:15,240;23:18,600;"Oh, I think he had the best game of his career maybe in this game."
23:18,600;23:20,840;"If Rodney Harrison gets injured this year,"
