Start Timestamp;End Timestamp;Transcript
01:47,280;01:52,520;"well. So I'm in a mood this week and this game did not help"
01:52,520;01:58,400;"watching it. So yes, so right now you work for pages.com."
01:58,400;02:07,320;"Yes. So I have to I've been asked to ask you is Andy Hart as"
02:07,320;02:10,840;"insufferable in person as he is on the radio? Well, I actually"
02:10,840;02:14,200;"replaced Andy Hart. So I've never actually worked with Andy"
02:14,200;02:18,920;"hard. But from the reaction I received when I arrived there, I get the impression that"
02:18,920;02:24,280;"yes, he is in fact. Okay, all right. No, he's a good guy. I get along well with him."
02:24,280;02:28,280;"I thought he's been nice enough to have me on his radio show a couple times. But, but"
02:28,280;02:33,000;"no, I know Andy, he is, I mean, he's one of the kind, what can you say? Yeah. So is this"
02:33,000;02:38,880;"Andy? Yeah, it's very, very worse. Tell us definitely anything. I'm pretty sure. I'm"
02:38,880;02:42,400;"on the other end of the spectrum, though. I'm Mr. Positivity. How are we supposed to"
02:42,400;02:48,960;"place you Andy, you're a freaking brother. Right. No replace in this. Yeah. Also then"
02:48,960;02:52,960;"you'd have to do some work. So yeah, don't know any of that. None of that. Yeah, this"
02:52,960;03:00,720;"whole thing will fall apart and immediately. Right. Absolutely. So, page.com, that's a"
03:00,720;03:06,520;"hell of a job. How did you kind of luck into something like that? Oh, well, it's a long,"
03:06,520;03:13,480;"not that illustrious story, but I started a Patriots blog myself back in 2007 was"
03:13,480;03:18,320;"when I really first started watching and not watching, I should say, thinking about"
03:18,320;03:21,800;"blogging, I actually, you guys don't get there for another three years, but the"
03:21,800;03:27,320;"'07 I was living in California and I had to come back and see the '07 team and"
03:27,320;03:31,760;"came back for the Pittsburgh game and my sister and I were standing in the"
03:31,760;03:37,520;"parking lot and somebody had paid to actually have a banner flown around the stadium with"
03:37,520;03:44,160;"you know three super bowl trophies with asterisks next to them. And so I was very angry by that."
03:44,160;03:49,760;"And so when I flew back while living in California at the time, I am going to write a blog about it."
03:49,760;03:58,000;"That started the blog and so I you know blog for different places early in the mid- to mid-2000s"
03:58,000;04:06,000;"And about 2009, I believe I started tweeting under a handle called Pats Propaganda, which I thought sounded edgy, kind of cool."
04:06,000;04:11,920;"And that kind of evolved into a tumbler blog, and then that became a regular blog."
04:11,920;04:17,520;"And so basically after writing for a lot of different outlets for a while, I just said, I just want to write about the Patriots on my terms."
04:17,520;04:23,760;"And so I wrote Pats Propaganda of the blog, and part of that became the Bill Bell Check Hoodie database."
04:23,760;04:27,280;"So I started tracking all of Bill Bell and Chex Hoodies."
04:27,280;04:31,120;"That got me some attention for its ridiculousness."
04:31,120;04:33,240;"And yeah, it just kept plowing away."
04:33,240;04:37,040;"I had it, loved it, and moved back to Boston here in 2017"
04:37,040;04:40,360;"and saw this job when Andy left, opened up,"
04:40,360;04:42,200;"and New Fred Kershaw tiny bit."
04:42,200;04:43,840;"Just, I wouldn't even say I knew him."
04:43,840;04:45,720;"I had email with him a couple of times."
04:45,720;04:48,880;"Senator Minnie Mouse said, hey, I'm an idiot that loves"
04:48,880;04:50,800;"the Patriots and loves blogging about the Patriots"
04:50,800;04:53,320;"and I have experience in TV and all these things."
04:53,320;04:55,600;"and you know, it was podcasting and making T-shirts"
04:55,600;04:57,200;"and hustling and everything."
04:57,200;04:59,120;"And they said, great, come on in"
04:59,120;05:00,360;"and be on Patriots unfiltered."
05:00,360;05:02,240;"So it was kind of like a crazy audition."
05:02,240;05:05,200;"I just got thrown into the fire with Eric Scalavino"
05:05,200;05:07,000;"and Paul Perrello and Fred."
05:07,000;05:09,360;"And yeah, that was crazy."
05:09,360;05:11,080;"I mean, I know how lucky I am"
05:11,080;05:13,000;"and you know, I come from blogging roots"
05:13,000;05:13,960;"and that's why I always, you know,"
05:13,960;05:15,800;"I'm happy to go on with passionate Patriots fans."
05:15,800;05:17,680;"Like you guys have a totally unique podcast."
05:17,680;05:18,520;"This is awesome."
05:18,520;05:20,320;"So I know the grind, I love it."
05:20,320;05:22,080;"And that's kind of a long story."
05:22,080;05:26,080;"in their two seasons now and in my third season and they just kind of let me keep doing what"
05:26,080;05:30,240;"I did. That's propaganda. So I guess that's a short version. It's kind of long though."
05:30,240;05:32,800;"No, that's not bad. The CC there is hope for me."
05:32,800;05:34,720;"Yeah, there is."
05:34,720;05:41,280;"That feels like my origin story except for the end part where I get to work for the Patriots."
05:41,280;05:45,920;"No, hey, I'm in there man. I'm in my mid 40s when I got this. So I was"
05:49,440;05:50,280;"really cool."
05:50,280;05:52,160;"- I'm reading graphic Andy, just got a bunch of"
05:52,160;05:53,000;"- That's true."
05:53,000;05:53,840;"- Read tweets or whatever the internet does"
05:53,840;05:55,240;"with things like that."
05:55,240;05:56,240;"They've come down once,"
05:56,240;05:57,800;"all the different size jerseys."
05:57,800;05:58,800;"- That's true, yeah."
05:58,800;06:01,240;"- Well, am I wasting you?"
06:01,240;06:02,080;"Is that what you're saying?"
06:02,080;06:03,880;"- That's my hoodie database."
06:03,880;06:05,240;"- A boy can do that."
06:05,240;06:07,640;"- Yeah, you're gonna find some piece of stupidity"
06:07,640;06:10,200;"that only you care enough about to document"
06:10,200;06:12,760;"and then you'll get to be on ABC Nightly News"
06:12,760;06:14,080;"and they call you."
06:14,080;06:15,320;"But this man has the answer"
06:15,320;06:17,520;"to what hoodie Bill Belichick should wear."
06:17,520;06:18,360;"That's me."
06:18,360;06:21,600;"Well, so yeah, I cast about every single goddamn game"
06:21,600;06:30,500;"But he drags his brothers through that's perfect. Yeah, it's a good fit. So yeah, well, I guess we should probably ask you then"
06:30,500;06:33,960;"The hoodie for this upcoming big game"
06:33,960;06:38,620;"I mean you guys are on the cutting edge right now. I mean, it's funny. I"
06:38,620;06:42,400;"Yesterday I was sitting there and I'm like, oh man"
06:42,400;06:48,260;"I probably for this game should figure out what he should wear, you know, because I mean I don't I just kind of tweet"
06:48,260;06:52,260;"out now, like I keep track of it, but there's not a lot of old stuff anymore. So there's not"
06:52,260;06:57,540;"that much interest to it. So I dove into it. And I wish I had my notebook. Had I known you guys"
06:57,540;07:00,580;"were going to ask me this. I was like, I'm going to compose a tweet tomorrow because God knows"
07:00,580;07:05,940;"if you can write it on Patriots.com, right? Like, no, that's not going. Maybe I'll go back to I"
07:05,940;07:09,300;"let some guys write past, probably get it now. So maybe I'll go back and write it there. But"
07:09,300;07:15,380;"I went and I thought, I mean, you guys can weigh in on this because my criteria were games that"
07:15,380;07:19,620;"Brady played terrible, but then the Patriots still won."
07:19,620;07:24,620;"So that was kind of the general I had."
07:24,620;07:25,860;"So I not only dove into those,"
07:25,860;07:29,060;"I also dove into some of the playoff games as well."
07:29,060;07:32,200;"And just a couple of Brady's just all time"
07:32,200;07:34,020;"terrible, terrible games."
07:34,020;07:35,860;"And so I think what I came up with,"
07:35,860;07:38,740;"and I think you guys are gonna concur with this"
07:38,740;07:40,380;"being the fans that you are,"
07:40,380;07:43,180;"I came back to it and a great majority of them,"
07:43,180;07:48,780;"go belt check had the classic gray hoodie on with no sleeves like his like iconic look,"
07:48,780;07:53,780;"which he really isn't worn much of. So he can't wear the reblock anymore. So I'm thinking"
07:53,780;07:58,780;"it's going to be here it is. I'm going to drop it here first. I think it's 27 or 2018"
07:58,780;08:02,220;"great cut hoodie. And if he wears that, I mean, and I don't know if he's listening"
08:02,220;08:07,700;"to me, I am I am the building. They won't let me within 50 feet of him. But maybe this"
08:07,700;08:09,700;"restraining. So this will somehow get to him."
08:09,700;08:13,220;"The great hoodie. It's a great cut off, hoodie."
08:13,220;08:18,900;"It makes, I think it just makes sense. Like visually and everything, just like the whole."
08:18,900;08:23,300;"He's going against Tom. He's got to wear his all time classic. Look, regardless of what the"
08:23,300;08:27,620;"record was, but you know, games like the, and again, you guys are going to be here for seven"
08:27,620;08:33,620;"years now, but the 2011 AFC Championship game, you know, kind of an all time Brady clunker that"
08:33,620;08:35,100;"that they've managed to pull out."
08:35,100;08:39,140;"So that's one right there that he had."
08:39,140;08:42,140;"So I think that's what, you guys got ahead of the curve."
08:42,140;08:43,620;"I'll have to put some out tomorrow there."
08:43,620;08:44,940;"(laughing)"
08:44,940;08:46,740;"- I will keep a climb for it."
08:46,740;08:48,780;"(laughing)"
08:48,780;08:50,540;"And bar go on that until tomorrow."
08:50,540;08:51,380;"- Yeah, yeah, yeah."
08:51,380;08:52,940;"(laughing)"
08:52,940;08:56,300;"So yeah, I mean, there's not many games"
08:56,300;08:59,420;"that Brady plays poorly that they still win."
08:59,420;09:02,140;"And usually they win because Brady does something"
09:02,140;09:07,300;"the end. If we refer along, that'd be the perfect segue into this game."
09:07,300;09:11,860;"Yeah, but he doesn't even play well in this game. No, well, that's what we're saying."
09:11,860;09:14,880;"You don't want to be ready to play well, but you still want the page to win. That's the"
09:14,880;09:19,340;"hoodie that you're going to wear, right? Yeah. That doesn't happen this week."
09:19,340;09:23,580;"That was my criteria. Yeah. And I think it's kind of you to say that we're going to get"
09:23,580;09:26,020;"to 2007 and three years. It's going to take us a while."
09:26,020;09:31,840;"You see what he got the dedication for it. Oh, yeah. Oh, this pocket is going to go"
09:31,840;09:34,640;"forever, but it's going to take us for like 20 years to finish all that."
09:34,640;09:42,000;"Once every other week. Yeah, we're heading like eight weeks a year,"
09:42,000;09:45,840;"and there's like 300 gains to go. Yeah, so we'll get there."
09:45,840;09:51,680;"Okay. Yeah. Plenty to, yeah, I'll get there. You can come along if you want."
09:51,680;09:56,320;"But the more interesting thing that I'm"
09:56,320;10:00,320;"patient on filter that I want to talk to you about is the new podcast that I think it's just you"
10:00,320;10:03,480;"you're doing, right? Your name is on the box."
10:03,480;10:06,960;"Yeah, kind of. I mean, being producer Matt Morel, who's really"
10:06,960;10:09,080;"my the sound guy that put it all together."
10:09,080;10:13,320;"Nice. And it's called 2001, a Super Bowl sound Odyssey."
10:13,320;10:18,360;"And the first six episodes, six ones not out yet, right?"
10:18,360;10:21,040;"There's four. Yeah, there's four out right now, actually."
10:21,040;10:23,480;"And the fifth one will be out a week from tomorrow."
10:23,480;10:27,160;"So the Friday before the Texans game, and then two weeks from"
10:27,160;10:30,520;"that will be the final episode, which will be the Rams game."
10:30,520;10:35,040;"Just I guess I should, I'm getting ahead of myself a little bit, just a, it's six episodes."
10:35,040;10:38,920;"The first episode is basically free agency training camp building the team."
10:38,920;10:43,000;"The first, the second episode is then essentially Drew Bledsoe getting hurt and"
10:43,000;10:46,160;"nine 11. The third episode is Brady begins."
10:46,160;10:49,640;"It's Tom Brady, the regular season, kind of the ups and downs of that season."
10:49,640;10:51,720;"And then one episode each for the playoff games."
10:51,720;10:52,400;"Yeah."
10:52,400;10:54,800;"And then you're going to do season two, right?"
10:54,800;10:55,720;"2002."
10:55,720;11:03,720;"Well, it's funny how it all kind of came about is this was kind of an idea that they had."
11:03,720;11:07,320;"Obviously, you guys are in the area as well."
11:07,320;11:12,320;"They had kind of the general area that they had wanted to do for a while."
11:12,320;11:16,240;"It's all part of the 20 year celebration in 2001, but it was nice because they just kind"
11:16,240;11:18,800;"of gave me carte blanche to do it."
11:18,800;11:24,600;"For me, hearing Gil Santos and Geno Capaledi and their calls in the radio, that stuff was"
11:24,600;11:25,600;"awesome."
11:25,600;11:38,600;"producer, Remmeral, he went through a lot of that stuff. A lot of it was, you know, just finding random sound and that was, it was like, we came up with the name 2001, a Super Bowl sound Odyssey, but the whole time we were doing it, it was like, I really hope this lives up to the Odyssey part of it."
11:38,600;11:52,600;"I don't know if this is going to be an Odyssey or what, but based on the sound we were able to get and then the Patriots PR staff was awesome lining up interviews for me so I was able to talk to just, I mean, you know, I was going to have some big names in there."
11:52,600;11:56,600;"Yeah, I mean, Scott Pioli. That was one of the first ones I did, which I was just like,"
11:56,600;12:01,180;"you know, I mean, again, I would like pass propaganda with the database guy and I'm talking"
12:01,180;12:04,240;"to Scott Pioli asking him about the 01 season."
12:04,240;12:07,680;"My favorite was the Chris Berman stuff on there because I mean, he's been the voice"
12:07,680;12:13,600;"of our childhood growing up with the Patriots. You watch them on NFL prime time after the"
12:13,600;12:16,480;"game, every week, seven, seven, 30."
12:16,480;12:19,520;"He was so awesome. And it was, it was one where, you know, as you were kind of going"
12:19,520;12:25,280;"long I really wanted to cover it from all angles which was obviously players and management and"
12:25,280;12:29,680;"all that and then it was like well I had some local media I'd really love a national media and"
12:29,680;12:34,720;"Aaron Salkin one of the guys who works in Patriots PR knows Chris Berman so I was like hey can we"
12:34,720;12:41,360;"just ask him and Aaron's like yeah he'll do it and and the cool thing was was he was one of the"
12:41,360;12:46,320;"like he called and you know I'm totally nervous to talk to him and everything and he started asking"
12:46,320;12:50,080;"me about it. So what do you, so this is like a part, but it's going to be edited. It's not live,"
12:50,080;12:54,160;"right? Like you're going to put it like he instantly kind of got what we were going for."
12:54,160;12:57,600;"And usually I try to get people in and out, you know, 20 minutes, you don't want to take"
12:57,600;13:02,480;"a people's time heat. I couldn't get them off. I mean, I got, I got one more story for you, Mike."
13:02,480;13:06,400;"I got one more story for you. I mean, and just to, you know, like a little, a little sample of it was"
13:06,400;13:11,760;"from the most these recent episode, we released episode four, which was the Raiders. And the story"
13:11,760;13:16,280;"he tells us, I used to call Bill after the games. And so after that game, I was, you know,"
13:16,280;13:21,640;"had finished taping prime time. I gave him Patriots a call and he said, you know, one"
13:21,640;13:25,440;"ring and burnt Patriots, don't bell check answers to the phone. He said, Bill, what are"
13:25,440;13:28,960;"you doing? You know, he said, well, Chris, if you boomer, have you seen the weather,"
13:28,960;13:32,040;"I'm not going anywhere. And so they, you know, ended up chatting at about 2 a.m. after that"
13:32,040;13:35,840;"game. So, you know, a lot of really cool stories. This is another story he tells before the"
13:35,840;13:40,640;"Rams Super Bowl game about, you know, he cleared the room before the game and the media availability"
13:40,640;13:45,040;"talk to Bill Belichick and you know shared those stories with me as well. So it was just you know"
13:45,040;13:49,520;"super cool. We also got Joey McIntyre from New Kids on the Block which randomly kind of came"
13:49,520;13:54,480;"about that he was like hey I sang the anthem for the Raiders game. I'd love to do something and I"
13:54,480;14:00,480;"go this idiot here's got a podcast. You want to talk to him? Yeah so there I am you know sitting"
14:00,480;14:08,000;"with Joey McIntyre the new kids in the Patriots studio. So it was super fun and I mean as you know"
14:08,000;14:12,320;"as you guys probably shared the same passion that I had that drove the whole thing. And so for me,"
14:12,320;14:17,440;"it was just so exciting to be able to spend the off-season and kind of try to contribute something"
14:17,440;14:23,360;"to that season and a new perspective here 20 years later. So very proud of it. It's definitely"
14:23,360;14:28,560;"one of the biggest things that ever done. So just really a love letter to the fans and the people"
14:28,560;14:33,200;"that love it. And being able, just for me as a fan, being able to hear those calls again,"
14:33,200;14:37,600;"to hear those plays unfold from when you're not quite sure what's going to happen. I mean,"
14:37,600;14:41,560;"Everybody kind of knows the big moment calls from everything that's been put out"
14:41,560;14:45,220;"But you know when you come in a little bit early to the play and you start to hear it unfold"
14:45,220;14:48,000;"And it's like you know alright Brady back to what's gonna happen"
14:48,000;14:51,000;"So I think that's been a lot of fun even just hearing"
14:51,000;14:53,600;"America's killer Geno"
14:53,600;14:55,840;"just talking through what the"
14:55,840;14:59,160;"Like the offensive lineup was you know"
14:59,160;15:03,360;"We're talking about he's got two to the far side left to one to the deer shot"
15:03,360;15:07,040;"And it just like it brought me right back to exactly where I was."
15:07,040;15:09,320;"It's like, you can hear the atmosphere."
15:09,320;15:11,560;"You know, I think that was one of the things was cool."
15:11,560;15:15,920;"I mean, there's, you know, many moments just as I was editing it and going through it with Matt,"
15:15,920;15:18,680;"where it's just, you know, I'm like, I get, I'm getting chills again."
15:18,680;15:22,000;"Just those moments that the sound especially."
15:22,000;15:23,320;"So that was, it was cool."
15:23,320;15:27,320;"A lot of it came out, you know, how I was hoping, especially I think in episode four with the Raiders."
15:27,320;15:31,480;"That was, I think when I, you know, we got Amy Trask from, from the Raiders,"
15:31,480;15:34,840;"who was just awesome and really funny and sweet"
15:34,840;15:37,640;"and just really, really great interview."
15:37,640;15:39,880;"And I think she and Michael Lombardi as well,"
15:39,880;15:41,160;"it was kind of the perfect connection"
15:41,160;15:45,160;"between Belichick and Pioli and their Cleveland days"
15:45,160;15:46,560;"and then working for the Raiders."
15:46,560;15:48,040;"So you kind of knew the Patriots,"
15:48,040;15:50,400;"knew what the Patriots were and all that."
15:50,400;15:52,320;"- Yeah."
15:52,320;15:55,400;"So if you listen to this little podcast,"
15:55,400;15:58,080;"I highly recommend listening to the 2001 Super Bowl"
15:58,080;15:59,680;"sound Odyssey because it's--"
15:59,680;16:02,480;"- Basically what we would do if we were professionals"
16:02,480;16:06,360;"with access to all the audio and the interviews,"
16:06,360;16:07,920;"it's fantastic, yeah."
16:07,920;16:09,120;"- Yeah, when I was in your spot,"
16:09,120;16:11,160;"I would have insisted on talking to Troy Brown."
16:11,160;16:12,400;"(laughing)"
16:12,400;16:14,240;"- I know, I know, well he's there all the time"
16:14,240;16:15,960;"and so, I mean, you know, the funny thing is,"
16:15,960;16:18,200;"is it makes you guys probably have a pretty good idea"
16:18,200;16:19,240;"of how things roll there,"
16:19,240;16:21,080;"with how it's run and everything."
16:21,080;16:23,200;"And, you know, so I was just laughing that,"
16:23,200;16:25,360;"""Hey, it's easier for me to get Mike Vrable"
16:25,360;16:28,440;"""from the Titans than it is to get Troy Brown,"
16:28,440;16:33,720;"the receivers. I really wanted, I mean, one of the ones I was disappointed about was just"
16:33,720;16:37,000;"trying to get Josh Mateans. We just couldn't quite work it out as we got kind of down."
16:37,000;16:42,600;"And you know, as he was a first year kind of low level assistant, you know, I was like,"
16:42,600;16:45,960;"why is he want to talk to me? I'm like, that's exactly why I want to talk to you, you know,"
16:45,960;16:50,120;"you were here to kind of see the ground floor of it. So that was one that got away. But I think"
16:50,120;16:53,800;"overall we got some good, some good people who kind of covered it all."
16:53,800;16:59,720;"Nice. Yeah, I've enjoyed the, uh, especially the most recent one because it's a shame Greg's"
16:59,720;17:06,520;"out here. That's his, uh, did he say that's his favorite ever Patriots game? Nothing said non playoff."
17:06,520;17:12,360;"No, it was the playoff game was the, uh, yeah, I don't think it matter. I thought he said that"
17:12,360;17:17,880;"was his best ever. Just because of the atmosphere and it being the last game in old"
17:17,880;17:22,120;"Fox Rose stadium and everything in the snow and he said, if you could go to one"
17:22,120;17:23,680;"on pages game, it'll be that way."
17:23,680;17:24,760;"Let's see if you can all agree to."
17:24,760;17:27,000;"- Yeah, if you agree, if you go back in time,"
17:27,000;17:28,840;"that's where to be."
17:28,840;17:31,400;"- And it's, I mean, we had the problem with the episode"
17:31,400;17:35,520;"because it's like, so two legendary never to be forgotten,"
17:35,520;17:38,200;"plays at least, I mean, maybe three with both kicks,"
17:38,200;17:40,200;"but you know, happened within the last few minutes"
17:40,200;17:41,440;"of the game and it's like now, you know,"
17:41,440;17:44,480;"and then I'm now trying to edit the Pittsburgh the next week"
17:44,480;17:47,400;"and you're like, nobody cares about special teams,"
17:47,400;17:50,240;"but like, I mean, obviously,"
17:50,240;17:55,460;"Bled so coming in plays plays a big part in it, but but you know, it's just it's I mean such an epic game and obviously"
17:55,460;18:01,320;"The people was epic too. So it's just you know, it's that I don't think anything can ever really top that that Raiders win in the snow"
18:01,320;18:03,160;"Yeah, thank you, right"
18:03,160;18:05,160;"so do you have"
18:05,160;18:12,360;"Let's say outside of that well, let's say regular season do you have a favorite Patriots game or favorite Patriots?"
18:12,360;18:13,840;"Oh, I mean right like that"
18:13,840;18:15,360;"That's a good one"
18:15,360;18:20,040;"You know, I'd have to probably go with games that I went to because I lived in California"
18:20,040;18:25,400;"I grew up around here in New England and then I lived in California for 18 years and then I moved back the last"
18:25,400;18:27,320;"four or five years so"
18:27,320;18:30,040;"Going to games was always a special occasion for me"
18:30,040;18:34,360;"So so some of the games that I went to that were great experiences were the oh six"
18:34,360;18:37,720;"Chargers playoff game. I drove down to San Diego for that"
18:37,720;18:42,400;"Had a lot of it's a whole lot. Sorry. I'll tell the quick because it's good"
18:42,840;18:46,240;"So you live in California, live in Los Angeles,"
18:46,240;18:48,920;"and the Patriots beat the Jets,"
18:48,920;18:51,200;"and all of a sudden it dawns on the idiot."
18:51,200;18:53,240;"The, oh, she's the Patriots are coming out here."
18:53,240;18:55,520;"They're gonna have to play the friggin' Chargers"
18:55,520;18:56,720;"with Tom and Sin and Rivers,"
18:56,720;18:58,240;"and I mean, they were a wagon that year."
18:58,240;18:59,080;"- Yeah, they were."
18:59,080;19:02,280;"- So you get word that they're gonna release some tickets"
19:02,280;19:04,400;"to California residents only."
19:04,400;19:06,720;"So, you know, like, oh, hell yeah."
19:06,720;19:08,120;"So get on Ticketmaster, and this is like,"
19:08,120;19:10,360;"you know, the olden days I had all these windows open"
19:10,360;19:11,800;"to Ticketmaster, I mean, I guess it's not the old days."
19:11,800;19:13,760;"It's probably still a perfect day to say."
19:13,760;19:16,200;"I got all these windows open and I wanted to all,"
19:16,200;19:18,000;"and some tickets come up."
19:18,000;19:21,120;"I get them all nice, and I go to check out"
19:21,120;19:22,640;"and the site crashes."
19:22,640;19:24,560;"So I'm probably everybody's been there."
19:24,560;19:25,840;"You think you got them?"
19:25,840;19:28,120;"I go back, I'm looking, no tickets,"
19:28,120;19:30,200;"all the tickets have sold out within five minutes."
19:30,200;19:31,040;"I'm so mad."
19:31,040;19:32,800;"I had them, the computer crash, I lost them."
19:32,800;19:36,200;"So few minutes go by and I'm fuming."
19:36,200;19:37,640;"And I say, all right, you know what?"
19:37,640;19:39,640;"If it happened to me, and my tickets got returned,"
19:39,640;19:42,760;"Maybe I'm just gonna take one more shot."
19:42,760;19:45,040;"So put it in, there's one ticket available."
19:45,040;19:46,840;"I don't even look where it is."
19:46,840;19:47,800;"I just put it in there."
19:47,800;19:49,040;"I'm like, I'm buying it."
19:49,040;19:51,520;"Like, you know, every click is like completely slow,"
19:51,520;19:53,960;"delivered, like trying to get through."
19:53,960;19:55,200;"I get it, I get the tickets."
19:55,200;19:56,800;"You know, I'm like, wait for the email confirmation."
19:56,800;19:58,680;"It comes through and I'm like, all right, well,"
19:58,680;20:00,120;"where am I sitting?"
20:00,120;20:01,200;"Go to look at the ticket."
20:01,200;20:04,000;"I'm nine rows and back of the Patriots bench."
20:04,000;20:06,400;"Like a solo ticket."
20:06,400;20:09,320;"Actually, I think you can see it over my shoulder"
20:09,320;20:11,800;"right here, right there."
20:11,800;20:14,240;"- Oh, right, right."
20:14,240;20:16,640;"- My wife made me a nice thing with like the cover,"
20:16,640;20:19,040;"my ticket, the picture from the game, but I mean,"
20:19,040;20:20,880;"it was, I went solo, I was in the middle"
20:20,880;20:22,680;"of a bunch of Patreon fans, you all know."
20:22,680;20:25,520;"Well, you guys will get there in about what, two years."
20:25,520;20:26,360;"You don't know how that came."
20:26,360;20:27,200;"- Give or take."
20:27,200;20:28,520;"(laughing)"
20:28,520;20:29,520;"- But it was awesome."
20:29,520;20:31,720;"So that game, and then also, I came back once"
20:31,720;20:33,720;"for the 2014 game against the Broncos,"
20:33,720;20:37,440;"and my buddy Fitsi and Peyton Manning,"
20:37,440;20:38,600;"they ran him off the field."
20:38,600;20:40,360;"It was the, you know, the Gronk one-handed catch,"
20:40,360;20:42,320;"the Edelman part return that we've seen so much of."
20:42,320;20:44,600;"And that was just from the blog stuff,"
20:44,600;20:46,000;"we had some giveaways."
20:46,000;20:47,960;"They gave us a bunch of stuff to give away in the parking lot."
20:47,960;20:51,880;"So it was like me, Nick, Fitzy Stevens, his buddy,"
20:51,880;20:54,680;"George, who he does all the, the Pats fans' videos with"
20:54,680;20:55,520;"and Jerry Thorin."
20:55,520;20:57,680;"And we were running around the parking lot,"
20:57,680;20:59,880;"just spreading Patriot joy to tailgaters,"
20:59,880;21:00,760;"giving stuff away."
21:00,760;21:02,800;"And then we went in and watched the Patriots beat up"
21:02,800;21:03,640;"on paid manning."
21:03,640;21:06,440;"So it was, those are the two, I think that come to mind"
21:06,440;21:08,440;"as random favorites of my own."
21:08,440;21:09,560;"Yeah, those are good ones."
21:09,560;21:10,280;"I like that."
21:10,280;21:11,080;"Yeah."
21:11,080;21:14,440;"Yeah, being a one of those playoff games, those comebacks,"
21:14,440;21:15,800;"speaking of Troy Brown, right?"
21:15,800;21:16,360;"Mm."
21:16,360;21:17,880;"Chase from Marlon McCrae."
21:17,880;21:19,080;"That's a round game right there."
21:19,080;21:20,440;"Yeah, exactly."
21:20,440;21:21,240;"Thought it was over."
21:21,240;21:22,120;"Thought it was over."
21:22,120;21:23,160;"Yep."
21:23,160;21:24,520;"Never over when you got Troy Brown out there."
21:24,520;21:26,760;"I was like, hey, when you see Troy, tell him we said, hey."
21:26,760;21:27,720;"Yeah."
21:27,720;21:29,800;"I've never said a word to him."
21:29,800;21:31,160;"I've been there two and a half years."
21:31,160;21:33,160;"You should say, love, all right."
21:33,160;21:34,840;"You know, these guys who have a podcast say."
21:34,840;21:36,280;"Yeah."
21:36,280;21:37,600;"Yeah, that's our goal for this part."
21:37,600;21:39,480;"I think the last thing is also Brown."
21:39,480;21:40,480;"Yeah, got you."
21:40,480;21:41,880;"You got to get them on great."
21:41,880;21:43,200;"Brother from another mother."
21:43,200;21:43,960;"That's right."
21:43,960;21:49,240;"All right, Steve, you got any questions?"
21:49,240;21:50,920;"I'm good."
21:50,920;21:51,760;"You're good."
21:51,760;21:52,240;"All right."
21:52,240;21:53,720;"How do you guys feel about the game?"
21:53,720;21:55,560;"So let me ask you one question before I get out of here."
21:55,560;21:57,760;"That was going to be my next question."
21:57,760;21:58,840;"You got any questions for us?"
21:58,840;22:01,560;"Yeah, how you feel about the game this weekend?"
22:01,560;22:04,800;"Where your allegiances lie right now is to crazy"
22:04,800;22:08,680;"Patriot fans because I'm in a weird position, you know, I work for the team."
22:08,680;22:12,600;"So I have to be kind of positive, but a lot of people there that I work with, you know,"
22:12,600;22:14,440;"are also very like argumentative."
