Start Timestamp;End Timestamp;Transcript
03:02,860;03:03,860;"Yeah."
03:03,860;03:07,560;"It's just every Antoine Smith run ended with it."
03:07,560;03:10,060;"It was like a complete face-mass, but it's no."
03:10,060;03:13,500;"It's the most football football game ever."
03:13,500;03:16,580;"Yeah, it's definitely up there."
03:16,580;03:17,420;"I will."
03:17,420;03:18,340;"Yeah, I'll give you that."
03:18,340;03:19,080;"All right."
03:19,080;03:20,240;"I think you've converted me."
03:20,240;03:22,240;"To the best ever."
03:22,240;03:22,940;"That was easy."
03:22,940;03:24,740;"Best ever."
03:24,740;03:27,020;"Best ever so far on this podcast, for sure."
03:27,020;03:29,180;"That's for sure."
03:29,180;03:32,980;"So let's talk about this game."
03:32,980;03:37,060;"this is like we said last ever game at Foxboro Stadium. It was actually supposed to be"
03:37,060;03:45,060;"a few weeks ago at their last home game, but it was supposed to be demolished by now already."
03:45,060;03:50,340;"Yeah, but it was still standing because they had one more game to play in it, and that was this one."
03:50,340;03:57,780;"So hell of a way to end. Going up against the Raiders who finished first in the AAC West,"
03:57,780;04:02,900;"and I remember them being good. I didn't remember how good they actually were."
04:02,900;04:10,340;"just in terms of numbers there rich Ganon was a pro bowler yet 27 touchdowns and"
04:10,340;04:13,940;"nine interceptions on this season which is the best like interception percentage"
04:13,940;04:17,740;"in the league yeah he was fourth in the league and touchdown passes fifth and"
04:17,740;04:22,220;"passing yards like you the wider seers were Tim Brown Jerry Rice who both had"
04:22,220;04:26,940;"over a thousand yards and both had nine receiving touchdowns like this was a"
04:26,940;04:28,460;"fucking stacked offense."
04:28,460;04:32,580;"I think they're getting old though, weren't they?"
04:32,580;04:36,340;"Yeah, I mean, I think this was like the end of Jared"
04:36,340;04:37,340;"Rice's career, obviously."
04:37,340;04:41,180;"I think this year, the year after was when he went to"
04:41,180;04:42,860;"Seattle for his last year."
04:42,860;04:43,660;"Yeah."
04:43,660;04:45,820;"They went to the Super Bowl the next year, though."
04:45,820;04:47,340;"They did."
04:47,340;04:47,540;"Yeah."
04:47,540;04:49,980;"As he on that team, I think I think he I think he was."
04:49,980;04:50,220;"Yeah."
04:50,220;04:51,180;"That makes sense."
04:51,180;04:53,380;"Right."
04:53,380;04:56,900;"Cause Gruden would Gruden would leave Oakland after this year."
04:56,900;05:00,740;"Alright, go to Tampa and then they would play each other in the Super Bowl next year."
05:00,740;05:05,780;"Alright, I actually have a really hardcore Raiders fan so we interviewed him about this."
05:05,780;05:09,300;"Oh, that's right. We did. Yeah, let's go to that real quick."
05:09,300;05:22,420;"Oh boy. Alright, we got my friend Navi joining us. Navi is the biggest Oakland Raiders fan that I"
05:22,420;05:25,860;"I know actually only Oakland Raiders and that I know"
05:25,860;05:29,700;"Oh, yeah"
05:29,700;05:32,860;"About a bad start"
05:32,860;05:36,900;"So I've known Navi for I don't know close 10 years or so"
05:36,900;05:41,620;"You've always been a doctor. I can don't says Navi Raiders guy"
05:41,620;05:50,060;"Everybody everybody keeps saying that but I don't know if they know the real sea brave"
05:50,620;05:52,620;"That's there. I'm saying that's not true"
05:52,620;05:55,620;"Delilah a great tradition"
05:55,620;06:01,980;"Great fourth July party and obvious. Maybe take too many blue-blue shots. Yeah"
06:01,980;06:05,580;"So this is our payback making him relive"
06:05,580;06:11,420;"The Patriots Raiders play well, he said before we started this he said he actually went back and rewashed his game"
06:11,420;06:19,200;"Yeah, that's crazy. Yeah, I should just rewatched it just finished up like an hour ago. Yeah, I mean it was an exciting game"
06:20,140;06:22,140;"Yeah, yes, yeah, I"
06:22,140;06:29,860;"Yeah, I think the it would be like us going back and watching the 2007 Super Bowl"
06:29,860;06:33,900;"It's an exciting game, but it doesn't end the way I want to I don't know if I'll watch it"
06:33,900;06:36,620;"Yeah, I mean it felt"
06:36,620;06:42,220;"It felt just dominance by the Raiders until the fourth quarter and you know second half actually Brady was just"
06:42,220;06:48,540;"long fire just think it dunk passes and you know the snow definitely came in a factor where everybody slipped in"
06:48,540;06:51,720;"I mean even David Patton was looking but he was still catching the ball"
06:51,720;06:56,640;"Yeah, David Patton's gonna catch more balls after you'd fallen down the beforehand. I felt like in this game"
06:56,640;06:59,540;"Yeah, I did exactly"
06:59,540;07:04,420;"You know, I think every time he cut a ball. That was like a first down like it was like a 10 yard pass"
07:04,420;07:10,380;"He would fall down get back at it. Yeah, he's like honest. You remember watching the game the first time Navi"
07:10,380;07:12,340;"Yeah"
07:12,340;07:16,420;"Hold me. Yeah, hang on. Let's let's rewind a little bit. So"
07:17,420;07:23,420;"Are you from the Oakland area originally? No, no, I'm born and raised in Northern, Virginia"
07:23,420;07:27,780;"Little backstory how they became a Raider fan is really yeah"
07:27,780;07:31,060;"Just"
07:31,060;07:35,400;"Hip-hop actually was like more like the one way that you know the Raider brand was always shown"
07:35,400;07:37,860;"I was like a little young kid. I love hip-hop"
07:37,860;07:45,660;"You know and then just hearing about the Raiders defense back in the days how like dirty how hardcore they were"
07:46,820;07:54,100;"Oh Jackson, you know, it was everywhere you playing, you know, the Bo Jackson technical game, but really how truly became reader fan was"
07:54,100;08:03,140;"Watching the Michigan Ohio State game and watching Charles Woods and just take that punt return back for a touchdown. Oh"
08:03,140;08:06,340;"Yeah, we did the Heisman pose at the end"
08:06,340;08:11,940;"Yeah, it was kind of like my first like, you know, college football game that actually like vividly you remember"
08:12,300;08:18,820;"My man that fucking just badass and little you know actually know he's drafted by the Raiders"
08:18,820;08:25,420;"Boom got all the color jerseys, you know for the trolls with I got the white got the black at the silver"
08:25,420;08:29,420;"You know just then on out it was just a show"
08:29,420;08:33,660;"See we have more version of capital for Greg. Yeah"
08:33,660;08:40,380;"With a tie law every single variation of Jersey like pro bowl tie law jerseys"
08:40,380;08:43,640;"which apparently making a probo white pull probo red"
08:43,640;08:48,240;"Red which never actually wore but he has it"
08:48,240;08:50,680;"Yeah, it was just like you know"
08:50,680;08:56,040;"Just like getting older and like you know just kind of like looking back at the Raiders"
08:56,040;09:01,800;"You know I'm looking at Jack Tatum Lester Hayes all them just whooping people's asses playing dirty"
09:01,800;09:07,160;"Ted Hedrick's the lab actors can go on and on you know the tradition like no other like"
09:07,680;09:12,320;"Then Raiders are just you know you can't put a city name and phone. They're just the Raiders"
09:12,320;09:16,600;"How do you feel about that movie do you know I love to move here?"
09:16,600;09:22,980;"I love it you go from a 13.3 sales income tax or whatever, you know state tax to a zero"
09:22,980;09:29,320;"No, sure all these all these players even look at it like hey, I get more money now. Yeah in my pocket. I"
09:29,320;09:32,440;"Still"
09:32,440;09:36,600;"for that exact same reason. Not just because it would be closer for me."
09:36,600;09:44,200;"Hey man, Meg, if that thing looks like, uh, what does that start with?"
09:44,200;09:48,280;"Yeah, it looks awesome. That's right. Yeah. That's right now."
09:48,280;09:52,680;"Yeah. It seems like the perfect fit though. The Raiders, like, like you said, that whole"
09:52,680;09:59,480;"brand of like the black hole plus it seems like a, like that's a way more of a fit than like the"
09:59,480;10:04,760;"chargers in LA. The charges in LA, they should be the no-mad team. They"
10:04,760;10:09,720;"shouldn't even have a home game. I know. They can't complain on the road."
10:09,720;10:16,760;"They haven't no one. Yeah, but yeah, I mean, the Vegas stadium, I mean, who's gonna say no to a"
10:16,760;10:25,160;"free $2 billion brand new stadium? Right, exactly. You know, but yeah, from there, nothing about the"
10:25,160;10:32,660;"Raiders and I've gone through the black hole, the dark, dark, dark days of being a Raiders fan."
10:32,660;10:33,860;"So I don't think any of them were."
10:33,860;10:35,160;"There were a few of them in there."
10:35,160;10:36,360;"This wasn't that time though."
10:36,360;10:39,760;"This was a good time to be a Raiders fan with the jungle."
10:39,760;10:40,760;"Yeah, this was a good time."
10:40,760;10:49,160;"So the, that Tuck Roll was the change of the, you know, the guard of the Raiders."
10:49,160;10:53,360;"So that team right there that played the Patriots and that Tuck Roll, that was that."
10:53,360;10:56,520;"and then following season was a very veteran team."
10:56,520;11:00,400;"Like you had barely any young players on that team."
11:00,400;11:03,480;"I mean, I think Charlie Gardner might've been"
11:03,480;11:04,880;"one of the youngest players on the team."
11:04,880;11:06,560;"Charles Woodson might've been one of the youngest players"
11:06,560;11:07,720;"on the team."
11:07,720;11:09,440;"- Yeah, they mentioned that in the broadcast too."
11:09,440;11:11,200;"- Yeah, they did mention that."
11:11,200;11:12,480;"You look back at it, you're looking at those,"
11:12,480;11:15,480;"like, you know, Eric Allen's up there."
11:15,480;11:17,200;"I mean, they did have a first round pitch,"
11:17,200;11:20,200;"Eric Gibson from Florida State, but I mean, he was,"
11:20,200;11:23,240;"you know, they're sprinkling in young guys,"
11:23,240;11:27,400;"But yeah, but I mean the Patriots are kind of a similar story too because"
11:27,400;11:33,600;"Belichick had literally they've been talking about it all season how they had gone in and brought in like"
11:33,600;11:37,700;"18 or 20 veteran free agents and all of them were like"
11:37,700;11:44,680;"10 plus year vets just to get that that sort of like set in the tone of the like what the team's gonna be"
11:44,680;11:49,640;"I mean you could have done that back in the day, but now I feel like it was a young man's game"
11:50,200;11:55,700;"You guys are just harder faster and just better, you know coming out you don't have"
11:55,700;12:01,880;"240 pound linebackers are playing three downs. No, well, yeah"
12:01,880;12:07,400;"Thumper that's just exactly the little I back cuz we're there just to stop the run so yeah"
12:07,400;12:12,880;"Yeah, yeah, Ryan Cox into the world right. Yeah, even the Teddy Bruce geez is I'm like I"
12:12,880;12:17,080;"Forgot about rum and fight for it was on leg on your team. Yeah"
12:18,440;12:21,720;"You know looking at who's that pleasant guy or something else on the deep"
12:21,720;12:25,640;"Yeah, I just remember playing out. I'm like, holy shit, man"
12:25,640;12:29,240;"It's like a memory like a trip back memory Lane. I know because you I"
12:29,240;12:35,800;"Just I'd honestly forgot Jerry Rice's even in this game. Oh man. I mean"
12:35,800;12:40,360;"Yeah, they both"
12:40,360;12:42,360;"Tim Brown both had a thousand yards each"
12:42,360;12:46,960;"When they only like 30 yards apart in the whole season - they're both over like 1100 yards"
12:47,200;12:51,120;"Yeah, I'm touched and then I'm trying to get right to the good"
12:51,120;12:59,200;"Outside of Sam Fran. I mean let's just forget about it Seattle Seahawks days, but he was a beast for the raid"
12:59,200;13:01,800;"I mean you look at it now. I was like"
13:01,800;13:04,560;"Guru didn't want to Antonio Brown to be his Jerry Rice"
13:04,560;13:08,320;"But let's not revisit that last summer debacle, but"
13:12,960;13:15,880;"That was a worse hangover I ever had but um no"
13:15,880;13:21,060;"I mean you had those two receivers who had Charlie Gardner who had like I don't know 75 catches on the year"
13:21,060;13:26,160;"James jet barely sprinkled in there then you have John Richie and"
13:26,160;13:32,160;"Our Ted N was rolling Williams before Doug joy and all these other guys came around but yeah"
13:32,160;13:35,600;"I mean John Richie was catching balls out the backfield. That's a big boy"
13:35,600;13:42,320;"Yeah, just the size of the players in these old games as I mean"
13:42,320;13:48,080;"a linebacker now is alignment. Yeah. Yeah. Every single one of these guys looks like they"
13:48,080;13:54,280;"could play fullback. If you're a problem in cities NFL. Definitely. Definitely. But"
13:54,280;14:00,480;"yeah, I mean, that team right there, man, like PTSD man, that talk rule is just right"
14:00,480;14:05,360;"here. I forgot about it. So you have to be other day and I was like this motherfucker."
14:05,360;14:08,360;"Well, that's what I say."
14:08,360;14:09,360;"Yeah."
14:09,360;14:10,360;"Yeah."
14:10,360;14:15,920;"I mean, that team was like off and on again team that year because I mean, they closed"
14:15,920;14:17,720;"the season out with three losses."
14:17,720;14:18,720;"They did."
14:18,720;14:19,720;"Yeah."
14:19,720;14:21,560;"So actually, I wanted to ask you about this because you'll probably know better than we"
14:21,560;14:27,680;"will because the last loss, which gave Patriots the two seed was to the New York Jets."
14:27,680;14:31,400;"And I feel like I remember something because then they had to play the Jets like say,"
14:31,400;14:34,000;"they had to play the Jader in the wild card."
14:34,000;14:35,000;"Yep."
14:35,000;14:42,120;"like I remember a story about how the Raiders played the first game in the kind of pretty"
14:42,120;14:48,040;"vanilla because they didn't want to give it. The Jets had to show what they had to be"
14:48,040;14:50,680;"because they need to win to get in the playoffs and the Raiders didn't."
14:50,680;14:57,720;"Yeah, it happened. I'm trying to remember that little thing there but I mean it's happened"
14:57,720;15:02,120;"quite a few times in the early 2000s where teams would actually do that. I wouldn't put"
15:02,120;15:05,960;"it passed, Gruden, you know, saying, Hey, let's just, you know,"
15:05,960;15:10,360;"just dog is one out, you know, I don't think he would actually"
15:10,360;15:13,480;"say it, but you know, he kept it very vanilla. I mean, they"
15:13,480;15:15,080;"were their judges last and next week."
15:15,080;15:17,720;"They did. Yeah. And that I actually watched a highlight for"
15:17,720;15:18,800;"that. That was a really good game."
15:18,800;15:23,760;"The 24 something and got sealed on an 80 yard touchdown run by"
15:23,760;15:24,880;"Charlie Garner."
15:24,880;15:27,480;"Charlie Garner local Virginia kid, man."
15:27,480;15:30,280;"I don't know. I had forgotten who Charlie Gardner was, to be"
15:30,280;15:31,200;"honest. I was like,"
15:31,720;15:33,920;"He was a beast for us."
15:33,920;15:35,760;"I mean, you had to"
15:35,760;15:37,480;"Who's your favorite player on that team?"
15:37,480;15:39,400;"My favorite player on that team was Charles"
15:39,400;15:40,280;"with his hands out."
15:40,280;15:42,280;"No, no. Yeah."
15:42,280;15:43,400;"I mean, if you want to go"
15:43,400;15:45,800;"away all the time."
15:45,800;15:47,080;"Yeah."
15:47,080;15:49,240;"Shoo."
15:49,240;15:51,400;"I mean, I really love Jack"
15:51,400;15:52,400;"Tate in this game."
15:52,400;15:55,040;"I feel kind of an asshole for saying, you know,"
15:55,040;15:56,040;"him."
15:56,040;15:57,200;"The guy was"
15:57,200;16:00,200;"insane and like just ruthless."
16:00,640;16:06,640;"Yeah, you know, yeah, a scumbag like after football, but I mean, yeah,"
16:06,640;16:10,200;"playing for the Raiders is was he a linebacker in those days?"
16:10,200;16:14,600;"You can hate it was that he was the inbox safety for them to strong"
16:14,600;16:16,920;"safety. That's right. Yeah. Yeah. Yeah."
16:16,920;16:21,200;"I mean, the cheat, you know, the obvious things would be charged with some"
16:21,200;16:27,280;"all time for Raider because that personally made me. But I would have to go."
16:27,280;16:29,280;"It's a toss-up between how he long and"
16:29,280;16:38,160;"You can't say Bojackner he wasn't there that long I'd say him and Marcus Allen"
16:38,160;16:47,240;"Marked down on all over the rescue full highlights that I watched. I mean living here. Yeah, I just can't stop bringing it up to all these guys around here"
16:47,240;16:49,720;"But now how long is my favorite raider?"
16:49,720;16:55,560;"One because he's a local he lives around here and I actually met the guy once funny story that I"
16:56,800;17:01,880;"literally opened the door to a friend's girlfriend's house and him and his younger son"
17:01,880;17:06,540;"We're at the front door and I was like home over I was like wait"
17:06,540;17:17,720;"Yeah, it was like a worse way to meet somebody"
17:17,720;17:23,640;"Yeah, and then you know bring it back to like the movie broken arrow if you ever watched that"
17:25,120;17:26,120;"Who was that?"
17:26,120;17:27,120;"A long time ago."
17:27,120;17:28,120;"Yeah."
17:28,120;17:29,120;"Remember that movie Broken Arrow?"
17:29,120;17:30,120;"Yeah."
17:30,120;17:31,120;"It was just later."
17:31,120;17:32,120;"Yeah."
17:32,120;17:33,120;"How long was in it?"
17:33,120;17:35,120;"I was in the rock."
17:35,120;17:36,120;"Yeah."
17:36,120;17:37,120;"Jesus."
17:37,120;17:40,120;"That's a throwback right there."
17:40,120;17:41,120;"No kidding."
17:41,120;17:42,120;"Yeah."
17:42,120;17:47,640;"So there's too many Raiders to say, but like my favorite all time Raider if I can't say"
17:47,640;17:49,120;"Trolls wasn't would be how we long."
17:49,120;17:50,120;"All right."
17:50,120;17:54,120;"How did you feel about that, uh, the Gruden trade when I went down?"
17:54,120;18:01,640;"down. That was the only cost for us. L. Davis, trading for a first round pick, we ended up being"
18:01,640;18:10,200;"Phil Buchanan from the U, my favorite college team, but still wasn't worth it. I mean fast forward"
18:10,200;18:15,560;"to next season, you know, both Cal hands are coach and yeah. Coming up, we got to play"
18:15,560;18:22,520;"Gruden and the Super Bowl and this guy knows literally every single play. And"
18:22,520;18:27,280;"from the stories that you know we heard is Callie Ann Liddley's ""Sabotage the Super"
18:27,280;18:30,840;"Bowl"" and played right into Gruden's hands and you could hear like an"
18:30,840;18:35,120;"highlights on NFL films James, John Lynch is literally saying that's the play."
18:35,120;18:39,440;"You know there's literally calling out the place. It's going here, it's going there."
18:39,440;18:42,200;"I'm just sitting here like all right this is the worst movie ever kind of done."
18:42,200;18:44,520;"like we could have kept good and got a Super Bowl."
18:44,520;18:45,760;"What a fucking Super Bowl."
18:45,760;18:46,400;"Yeah."
18:46,400;18:47,840;"All day."
18:47,840;18:49,080;"Good, like forces way out."
18:49,080;18:50,560;"I don't remember like how that all came about."
18:50,560;18:51,280;"No, he didn't force."
18:51,280;18:52,760;"He didn't force his way out at all."
18:52,760;18:59,840;"Um, I think it was something to do with ego a little bit, but I mean, we won't"
18:59,840;19:00,640;"know the true story."
19:00,640;19:06,000;"Good and obviously kick back and, you know, Mark Davis loves good and"
19:06,000;19:07,520;"and Al Day was always dead love."
19:07,520;19:07,760;"Good."
19:07,760;19:08,200;"And but."
19:08,200;19:10,560;"You know, who knows?"
19:11,080;19:15,440;"Yeah, there's a dark times between the two times he was there. Yeah."
19:15,440;19:19,240;"Really, there's probably something that happened behind closed doors, but"
19:19,240;19:25,240;"yeah, it's probably similar to the Brady Bellachek thing too. Like, you'll probably never know."
19:25,240;19:28,640;"You'll never know exactly what actually happened."
19:28,640;19:35,120;"David said, but yeah, we'll definitely never know because we don't want to ever say the next person aiming"
19:35,120;19:38,440;"Trask won't ever say who's how David's right hand woman"
19:38,440;19:46,300;"But you know that was the end of the Raiders because right then and there that was like that bad omen after that Super Bowl defeat"
19:46,300;19:47,800;"which I"
19:47,800;19:54,220;"Said of my friend's house in his basement took off, my jersey and didn't say word the rest of the game"
19:54,220;19:56,220;"Like we're gonna have kicked on like"
19:56,220;20:02,040;"And then here come I felt that for our first half in the Super Bowl before"
20:03,000;20:06,820;"Yes, yeah, it's paper and it's shitty. I rather"
20:06,820;20:12,560;"You know having anything else happen. I don't know what I can describe, but yeah, no I"
20:12,560;20:15,240;"It's a words bill. Yeah"
20:15,240;20:22,040;"I don't like we're kind of going through that with with the departure birdie - just with everything the way it's happened"
20:22,040;20:28,580;"Just it doesn't yeah, I don't know. I mean you guys you guys are spoiled you got oh absolutely"
20:28,580;20:31,640;"You know, you know"
20:32,280;20:36,320;"European fired and then your best target straight it and we got Brady leaving"
20:36,320;20:39,240;"Yeah, the self or the Celtics"
20:39,240;20:44,780;"Yeah, the Celtics in the Bruins. I think we're both in first place when both seasons got suspended so we'll never know what happened"
20:44,780;20:46,780;"I mean there so"
20:46,780;20:49,440;"Sports right now all"
20:49,440;20:54,780;"The next team I mean everyone knows I got what not football"
20:54,780;20:58,720;"They more basketball season, but those kids that were born on"
20:59,560;21:03,060;"That will never like never say shit about anybody else"
21:03,060;21:08,240;"Because they've seen so many championships come through that city. It's unreal"
21:08,240;21:11,920;"Yeah, it's bananas. I don't understand"
21:11,920;21:15,200;"I'm a little worried about what's gonna happen"
21:15,200;21:20,600;"Yeah, we'll see I mean it'll be you know trust the process pretty much right"
21:20,600;21:25,560;"You never know we trust I mean it's work so far"
21:25,800;21:31,920;"I've always I've always been interested in not what Raiders fans think of their owner like obviously we love RKK"
21:31,920;21:41,560;"Good guy, but he's a you know he needs to obviously sell some assets and get somebody with fatter pockets"
21:41,560;21:48,320;"Because him waiting for Vegas and all this Vegas money is gonna take time and I don't know what they think and he's definitely"
21:48,320;21:51,240;"Brought the franchise down. You know he's trying to do good"
21:52,080;21:55,340;"But you know cash flow is definitely an issue everybody knows that"
21:55,340;21:58,580;"You know well that's the rumors, but"
21:58,580;22:01,460;"You know on the way the contracts are being made"
22:01,460;22:05,380;"They're a little funny, you know, they're money upfront because there won't be money later"
22:05,380;22:11,700;"I don't know, but it's good guy good intentions shitty owner when it comes to like, you know pockets wise"
22:11,700;22:13,700;"He's probably one of the poorest owners"
22:13,700;22:17,380;"Now not later"
22:17,380;22:22,380;"Yeah, I think that's an awesome haircut though that definitely"
22:22,380;22:28,380;"comes right. Oh my gosh. That's a bad ass haircut. I've been on"
22:28,380;22:33,380;"Bring Back the Bullcut campaign for a long time now and Greg. You know, you"
22:33,380;22:36,380;"see him going up to those U of T games and those hockey games that weren't all"
22:36,380;22:43,380;"white were all white suit. Yes, the track suits. Yeah, he's. Yeah, man. He's"
22:43,380;22:46,540;"Yes, he is the most swag and out of all the NFL owners."
22:46,540;22:51,140;"It's almost like it's out negative swag, but it's kind of like looped back around."
22:51,140;22:52,580;"Exactly."
22:52,580;22:53,900;"It's so bad."
22:53,900;22:56,100;"Exactly."
22:56,100;22:56,780;"It's so bad."
22:56,780;22:58,660;"I agree."
22:58,660;22:59,220;"I agree."
22:59,220;23:02,740;"I'm just glad we're out of that shit hole stadium that smells like shit."
23:02,740;23:03,860;"Yeah."
23:03,860;23:07,140;"Well, I mean, this this is us in 2001."
23:07,140;23:08,020;"Get out of a shit."
23:08,020;23:09,860;"I'm going to give you then at the old."
23:09,860;23:11,060;"Later stadium."
23:11,060;23:16,180;"Uh, I didn't go to many. I only been there twice. Um, I've gone all around."
23:16,180;23:21,380;"My favorite scene in the business and watch a game was Nashville. So anytime the Raiders play"
23:21,380;23:26,100;"there, I'd always try and get there. Yeah, I mean Greg, go into that one. Yeah, yeah."
23:26,100;23:30,100;"You kicked out of my side. I didn't really enjoy it that much."
23:30,100;23:39,940;"I enjoyed it. We won recently down there. Um, was on TV. Got a text message from a mom."
23:39,940;23:41,940;"put your fucking jersey back on."
23:41,940;23:42,940;"Drunk ass."
23:42,940;23:43,940;"[LAUGHTER]"
23:43,940;23:45,940;"Were you sure it was again?"
23:45,940;23:46,940;"Uh, yup."
23:46,940;23:48,940;"Because we were in the anthem."
23:48,940;23:51,940;"We were right behind the goal post, second row."
23:51,940;23:53,940;"It was hot as balls that day."
23:53,940;23:54,940;"We were wearing black jerseys."
23:54,940;23:55,940;"Let Davis Murray scored."
23:55,940;23:57,940;"He threw the football, started celebrating."
23:57,940;23:58,940;"We took off our jersey."
23:58,940;23:59,940;"I took off our jersey."
23:59,940;24:00,940;"I was hammered."
24:00,940;24:02,940;"And waving it around."
24:02,940;24:03,940;"All happy and shit."
24:03,940;24:04,940;"And next night I get that text."
24:04,940;24:05,940;"I just put your fucking jersey back."
24:05,940;24:06,940;"And I'm like, all right."
24:06,940;24:19,420;"I love going there to the Raiders stadium, you know, for the games, but and it's not like shit and weed"
24:19,420;24:23,580;"- combo"
24:23,580;24:26,540;"That's what it looks like it smells like on TV. I"
24:26,540;24:32,940;"They're smoking in the systems. Oh, yeah, they're there everybody's high as balls there"
24:32,940;24:36,380;"They just don't give a fuck there"
24:36,380;24:38,300;"Yeah, that's on the fence."
24:38,300;24:40,380;"That's why it works perfectly for Vegas."
24:40,380;24:41,380;"Yeah."
24:41,380;24:42,380;"Yeah."
24:42,380;24:43,380;"Yeah."
24:43,380;24:44,380;"No rules, baby."
24:44,380;24:45,380;"Yeah."
24:45,380;24:50,340;"It'll be weird to see how Vegas turns out because I feel like the first few years, it'll be"
24:50,340;24:53,740;"like a show for all these away fans to come to."
24:53,740;24:55,940;"Yeah, of course."
24:55,940;24:59,340;"They got to spend like $800,000 for like a shitty seat."
24:59,340;25:00,580;"That's crazy."
25:00,580;25:03,940;"It's going to be insane for the prices in Vegas."
25:03,940;25:04,940;"We'll see."
25:04,940;25:10,020;"I'll be going there with Greer to see a bills game. So let's see how much money we fork over for tickets"
25:10,020;25:17,180;"But think about the in that game betting you can do from your seat. Oh, yeah, that's true. Yeah, you can make that money back"
25:17,180;25:19,740;"Yeah, that is true"
25:19,740;25:26,460;"It's very true. I'm not a big guy to go to games and watch them because I love watching all football games and like gambling"
25:26,460;25:30,940;"So it's like yeah, hope I go to a game. That's like a game. Where's the only game there?"
25:32,180;25:36,940;"I don't know if that's gonna be against the bills, but just throw that in a man"
25:36,940;25:42,460;"Their track record has not been good little we'll put that way"
25:42,460;25:51,020;"So"
25:51,020;25:55,660;"Yeah a couple more questions real quick as a writer's fan"
25:55,660;25:59,300;"How do you see the Patriots like what do you think of the Patriots?"
26:00,340;26:04,980;"At first I hated him and then I hated Brady a lot"
26:04,980;26:09,780;"But then like social media Brady coming out and just the way he like"
26:09,780;26:12,620;"Just put out these videos"
26:12,620;26:18,240;"Like his TV 12 stuff is I don't know I love Tom Brady the person"
26:18,240;26:22,660;"just like I'll like cool and like you know"
26:22,660;26:28,260;"Like all nature is and then there's Brady the Patriots. I mean you got to give respect"
26:28,260;26:31,480;"I've been young you hate you know teams"
