Start Timestamp;End Timestamp;Transcript
01:42,700;01:48,820;"One of those mom with all the Patriots fans that are dying to hear you come back on the"
01:48,820;01:54,500;"podcast. I just add whatever flavor I can. I love it. Yeah. So last time we talked to you,"
01:54,500;02:01,780;"the Panthers were one in 15 finishing out that season. This was only two seasons ago,"
02:01,780;02:06,500;"and the Patriots had thrashed them to end their season going to their playoffs."
02:06,500;02:12,180;"And you said it was the low point in the franchise's history, if I recall."
02:12,900;02:19,460;"I believe that's accurate. Yeah, so then would that make this 2003 team"
02:19,460;02:28,020;"the high point or just a high point? Yeah, I was thinking that. For me personally,"
02:28,020;02:32,980;"high point, like this was a high watermark. This was like, I mean, this is the most important"
02:32,980;02:36,180;"panther team I've ever watched, most important panthers in my life."
02:38,820;02:44,740;"I, high moment for the franchise, I think arguably in retrospect, yes."
02:44,740;02:48,900;"Wow. Because we don't even need to talk about that stupid-ass shit show against Denver a few"
02:48,900;02:54,340;"years ago. Yeah. I mean, that's the only competition, right? Yeah. Well, I mean, but which team would"
02:54,340;03:00,660;"you say was better? As a Panthers fan. Because that, that more recent one with Cam Newton, they were"
03:00,660;03:02,760;"or what, 15 and one?"
03:02,760;03:04,440;"- Yeah, that was a better team,"
03:04,440;03:08,940;"but this 2003 team was grittier."
03:08,940;03:11,460;"- There you go."
03:11,460;03:13,980;"- And the second half showed that, as I recall."
03:13,980;03:15,140;"- Yes."
03:15,140;03:18,140;"So yeah, these Carolina Panthers back in 2003"
03:18,140;03:19,940;"finished the season 11 and five."
03:19,940;03:23,660;"It was good enough for the three seed in the NFC."
03:23,660;03:28,660;"And they kind of had a bit of a wild ride to the Super Bowl"
03:29,180;03:33,020;"'cause I know we actually touched on it last week, week before,"
03:33,020;03:37,260;"when the Patriots were playing their,"
03:37,260;03:42,180;"oh, their divisional game against the Titans in the cold, yeah."
03:42,180;03:44,820;"They kept showing highlights of the Panthers game"
03:44,820;03:47,020;"'cause they were playing the Rams"
03:47,020;03:50,060;"and they beat the Rams in double overtime."
03:50,060;03:51,900;"Where Steve Smith took a quick slant"
03:51,900;03:54,260;"and just fucking housed it."
03:54,260;03:55,700;"Walked it off in first."
03:55,700;03:57,260;"- Yeah, this was the most important game,"
03:57,260;03:59,900;"but that Rams game is my favorite Panthers game"
03:59,900;04:01,660;"of my entire life, actually."
04:01,660;04:04,060;"I actually vividly remember that game"
04:04,060;04:05,580;"and where I was watching it."
04:05,580;04:10,420;"And that Steve Smith play, I remember,"
04:10,420;04:12,260;"that play is seared into my soul."
04:12,260;04:15,740;"It was the only way it could have gone down."
04:15,740;04:19,700;"I can picture it in front of my eyes right now."
04:19,700;04:20,540;"- Yeah."
04:20,540;04:21,540;"(laughs)"
04:21,540;04:22,660;"I understand that feeling."
04:22,660;04:24,880;"I have that for the few pages, please."
04:26,660;04:30,120;"But that actually brings me to my point,"
04:30,120;04:33,460;"because I feel like Steve,"
04:33,460;04:35,300;"I don't wanna hear my brother say about this."
04:35,300;04:39,140;"I feel like Steve Smith is like a Rodney Harrison type"
04:39,140;04:41,380;"of guy where you love him if he's on your team,"
04:41,380;04:44,180;"but otherwise you think you fucking hate him."
04:44,180;04:46,460;"- Yeah, he was like, I didn't see me."
04:46,460;04:47,860;"- I knew you would, Greg."
04:47,860;04:50,500;"(laughing)"
04:50,500;04:54,540;"'Cause I imagine like he's probably one of like the top,"
04:54,540;04:56,460;"like Panthers in Panther history, right?"
04:56,460;05:01,900;"I have no hesitation in saying he's the greatest Panther in history."
05:01,900;05:06,420;"And my opinion is if you didn't like Steve Smith, you didn't fucking like football."
05:06,420;05:07,340;"I agree."
05:07,340;05:08,460;"I'm a complete agree."
05:08,460;05:12,340;"He's different than Rodney in that, even if he's not on your team, you love him"
05:12,340;05:13,900;"because he's just fucking awesome."
05:13,900;05:19,580;"But I feel like he was that same, like always played right on the edge."
05:19,580;05:23,780;"We're just trash talk this shit out of everybody all the time."
05:23,780;05:28,780;"And like he seemed to be able to rile up the other team"
05:28,780;05:33,380;"in a way that felt very reminiscent of Rodney Harrison."
05:33,380;05:36,460;"- He was like a Heinz Ward to me."
05:36,460;05:38,900;"- That seems pretty good comparison."
05:38,900;05:40,140;"Yeah, I think he was probably more talented"
05:40,140;05:42,060;"than Heinz Ward, but yes."
05:42,060;05:44,740;"- But also like if you're gonna, I mean,"
05:44,740;05:48,880;"Steve Smith's making my top 10 all-time athletes"
05:48,880;05:52,180;"in terms of biggest chip on your shoulder."
05:52,180;05:56,020;"Like he's up there in terms of just like every game showed up with a like,"
05:56,020;05:59,420;"I heard all these motherfuckers thought I sucked at football,"
05:59,420;06:01,420;"like literally before every game."
06:01,420;06:05,660;"And like the thing about his trash talk was like that shit cut deep."
06:05,660;06:09,540;"I mean, the most hilarious moment ever was this like Minnesota game when he"
06:09,540;06:13,020;"like just just ripped Fred Smootz like so out of his body."
06:13,020;06:15,620;"I think that was the like ice up son game."
06:15,620;06:18,220;"Yes. Oh, that's right. Yeah."
06:19,460;06:23,020;"He's even better now with like the analyst stuff he did."
06:23,020;06:26,460;"Like he was doing Thursday night football halftime show."
06:26,460;06:30,300;"And like Michael Urban was like trying to like playfully talk"
06:30,300;06:33,580;"shit to him about like his suit or something."
06:33,580;06:34,420;"Oh, that's right."
06:34,420;06:36,340;"And Steve says was just having none of it."
06:36,340;06:38,380;"He was just like, he was like, fuck you,"
06:38,380;06:39,780;"I'm a better receiver than yours."
06:39,780;06:40,780;"I'm sure."
06:40,780;06:41,280;"Yeah."
06:41,280;06:42,660;"That's how he responds to every moment."
06:42,660;06:45,780;"And it's become clear in all aspects of his life."
06:45,780;06:47,900;"Like if you have something to say,"
06:47,900;06:50,260;"I have a response, I'm coming for you."
06:50,260;06:53,420;"He also apparently runs like an epic soccer champ."
06:53,420;06:54,880;"- Realist soccer."
06:54,880;06:56,460;"- His kids play soccer."
06:56,460;06:57,780;"He's like super into it."
06:57,780;06:58,960;"- No shit. - Stay."
06:58,960;07:01,860;"- Pretty sweet."
07:01,860;07:05,860;"- So I just Googled like top Steve Smith,"
07:05,860;07:09,860;"best of Steve Smith seniors trash talk"
07:09,860;07:12,660;"on BaltimoreRavens.com of all websites."
07:12,660;07:13,700;"- Whatever."
07:13,700;07:15,900;"They can try to claim that ownership that they want."
07:15,900;07:17,820;"Yeah, well, I know."
07:17,820;07:21,220;"But the slide show, the number, the first slide is,"
07:21,220;07:23,140;"I look in the eyes of all my victims"
07:23,140;07:25,100;"before I take their lunch money."
07:25,100;07:27,140;"(laughs)"
07:27,140;07:28,140;"That sounds right."
07:28,140;07:29,140;"That sounds right."
07:29,140;07:30,980;"Yeah, it really does."
07:30,980;07:33,500;"And there's another one, I don't know what you're talking about,"
07:33,500;07:35,420;"but we're not on the same team anymore."
07:35,420;07:37,540;"So I'm gonna go try and knock his block off too."
07:37,540;07:39,300;"And when I get up, I'm gonna spin the football,"
07:39,300;07:41,100;"go back to the huddle and do it again."
07:41,100;07:44,900;"That's just media shit talking too."
07:44,900;07:48,900;"Yeah. Put your goggles on because it's going to be blood and guts everywhere."
07:48,900;07:54,740;"He said that about coming back to his first Panthers game. Oh, did he?"
07:54,740;08:00,180;"He wasn't happy about the way things ended. He was not wrong in the way he was treated by ownership."
08:00,180;08:02,620;"How did it end? I don't think I remember."
08:02,620;08:07,180;"They just didn't resign him and it was just like for a franchise icon, completely inexcusable."
08:07,180;08:11,140;"Wasn't it like he was too old and there's no step?"
08:11,980;08:13,700;"Cause there's a lot of quotes in here about like,"
08:13,700;08:16,400;"- Yeah, and then he went to Baltimore"
08:16,400;08:17,740;"and like had a thousand yard season."
08:17,740;08:18,900;"It was like, fuck everybody."
08:18,900;08:19,740;"- Yeah."
08:19,740;08:22,860;"- I remember that year."
08:22,860;08:24,060;"This is a good one."
08:24,060;08:26,000;"Honestly, I want your mom to be pissed off"
08:26,000;08:27,140;"when she sees on Sports Center"
08:27,140;08:28,860;"that I'm doing her son like dirt."
08:28,860;08:32,660;"- The difference like is,"
08:32,660;08:35,420;"is like, you have those players now,"
08:35,420;08:39,980;"like the guy from the Rams, the cornerback,"
08:41,300;08:43,700;"- You have the cocky guys."
08:43,700;08:44,540;"- Yeah, yeah."
08:44,540;08:45,900;"- Friends are the Sherman, the Richard Sherman,"
08:45,900;08:50,900;"but they don't feel as authentically psychopathic as Smith does."
08:50,900;08:56,580;"Like that's what's great about Smith is it's very genuine."
08:56,580;09:00,660;"You could tell it's not like he's just like playing a character."
09:00,660;09:03,340;"He is actually that fucking crazy."
09:03,340;09:05,180;"- Yeah, it was never for attention."
09:05,180;09:07,060;"It was not about spectacle."
09:07,060;09:08,820;"This was pre-social media."
09:08,820;09:11,700;"He like actually took all of this shit personally."
09:11,700;09:13,640;"And that was like his journey to the league, right?"
09:13,640;09:16,860;"He was like a special teams guy from like Utah"
09:16,860;09:18,180;"that nobody thought would make it."
09:18,180;09:20,060;"And like, you know, he's like one of those guys."
09:20,060;09:22,860;"He like, he like truly legit bought"
09:22,860;09:24,180;"and earned his spot in the league."
09:24,180;09:27,100;"And then I think truly felt disrespected"
09:27,100;09:28,580;"by everyone all the time."
09:28,580;09:30,260;"- It sure seems that way."
09:30,260;09:32,340;"And that's why I was saying like,"
09:32,340;09:33,940;"my comparison was Rodney Harrison"
09:33,940;09:37,300;"because I mean, Rodney Harrison was the king of"
09:37,300;09:38,540;"Nobody believes in us."
09:38,540;09:39,940;"We're playing with the chip in our shoulder"
09:39,940;09:41,220;"because everybody's talking shit"
09:41,220;09:42,980;"and we're going to prove the world wrong"
09:42,980;09:45,580;"and all that sort of crap."
09:45,580;09:48,820;"Even when they were in the midst of like a 20-something game"
09:48,820;09:52,140;"wind streak and nobody was doubting them."
09:52,140;09:53,420;"Is he in the hall of fame?"
09:53,420;09:55,020;"Steve Smith?"
09:55,020;09:56,100;"It's a good question."
09:56,100;09:57,220;"I don't think he's eligible yet."
09:57,220;09:59,180;"I was going to say, I think he's been retired line up."
09:59,180;10:00,620;"OK."
10:00,620;10:03,580;"He's one of those like borderline cases on the numbers."
10:03,580;10:06,500;"But I mean, I think I've made it clear"
10:06,500;10:08,100;"where my, my opinion lies."
10:08,100;10:09,660;"I think so too."
10:09,660;10:10,980;"I think you should get it."
10:10,980;10:15,020;"And I say in here you seventh in NFL career receiving yards."
10:15,020;10:17,300;"That's gotta be, that's gotta be a Hall of Famer."
10:17,300;10:21,340;"12th in receptions and 25th in touchdown."
10:21,340;10:22,180;"So it's gotta be."
10:22,180;10:25,420;"Yeah, that's pretty legit."
10:25,420;10:26,620;"What about Edelman then?"
10:26,620;10:28,420;"He also gets back."
10:28,420;10:30,500;"I'm in sneaky crazy too."
10:30,500;10:32,940;"Yeah, I think he's also got that chip on his show."
10:32,940;10:33,380;"He played."
10:33,380;10:36,460;"He didn't, he didn't say like he didn't talk the same way."
10:36,460;10:39,700;"that Steve Smith did, but I think he played the same way."
10:39,700;10:40,780;"Right."
10:40,780;10:41,540;"I agree."
10:41,540;10:46,060;"I always think back to, I think it was the Seattle Super Bowl"
10:46,060;10:51,300;"when they had like the mic up version and he like got crunched in a hit and he"
10:51,300;10:53,700;"got up laughing and goes, I love getting hit."
10:53,700;10:54,180;"Yeah."
10:54,180;10:55,540;"It's like that."
10:55,540;10:57,500;"That's just the fucking crazy man."
10:57,500;10:58,420;"That's a little too."
10:58,420;10:58,740;"Yeah."
10:58,740;11:03,020;"Or they he was saying something about how like he was on the bench mic up."
11:03,580;11:08,860;"And he's like, so my dad always said, growing up, when you have somebody on the ground, you've got to step on their throat."
11:08,860;11:15,780;"And then like later on, because back to me, he's like, that explains a lot about me, actually, really, doesn't it?"
11:15,780;11:18,580;"Apparently, I think his dad was a bit of a psycho, though."
11:18,580;11:19,180;"Not that he has."
11:19,180;11:22,380;"He makes a lot of sense."
11:22,380;11:27,580;"He seems a little more like social media savvy, though, and like kind of knows what he's doing."
11:27,580;11:30,740;"I mean, that could also just be a sign of the times, too, though, right?"
11:30,740;11:31,380;"That's true."
11:31,380;11:32,060;"That's true."
11:32,060;11:40,820;"But yeah, so Bobby, do you have any like just overall thoughts about this 2003 team?"
11:40,820;11:45,020;"Just memories generally about them?"
11:45,020;11:49,580;"Yeah, I mean, I mean, I remember this team so well."
11:49,580;11:52,740;"This was like such a watershed moment."
11:52,740;11:56,340;"I mean, for me, this was freshman year in college."
11:56,340;12:02,100;"And in the early days of the Panthers, I had not--"
12:02,100;12:07,220;"I didn't really get in on the team closely in '96 and all that."
12:07,220;12:09,380;"But a little bit later on high school"
12:09,380;12:11,100;"started too, because then this was like,"
12:11,100;12:13,620;"after we lost the Hornets, and the Panthers"
12:13,620;12:15,740;"were kind of the thing in town."
12:15,740;12:17,140;"Football was growing a little bit,"
12:17,140;12:19,260;"but I might have said this the last time."
12:19,260;12:23,820;"But it was still big time Red Skin's Cowboys territory,"
12:23,820;12:25,960;"which is why actually I've seen to remember"
12:25,960;12:27,800;"we trashed Dallas in the first round"
12:27,800;12:29,840;"during the stupid Quincy Carter days."
12:29,840;12:31,400;"It was such a satisfying victory"
12:31,400;12:34,440;"'cause the Cowboys fans were such obnoxious assholes."
12:34,440;12:37,080;"And we'd like smash them."
12:37,080;12:37,980;"I think we might've even,"
12:37,980;12:40,200;"we either shut them out or they don't score like three points."
12:40,200;12:42,200;"And it was just like fucking assholes."
12:42,200;12:43,280;"- 29s like 10s."
12:43,280;12:44,200;"- Apparently."
12:44,200;12:45,040;"- Yeah."
12:45,040;12:46,280;"- So I'll beat that."
12:46,280;12:49,760;"- Yeah, I mean this team it was like,"
12:49,760;12:51,960;"I mean the winning season came out of nowhere."
12:53,360;12:55,560;"You know, like you said, it's like we were total shit."
12:55,560;12:59,040;"And then 2001, John Fox takes over in 2002,"
12:59,040;13:01,360;"and immediately at least makes the franchise respectable."
13:01,360;13:03,760;"I think we went seven and nine the year before."
13:03,760;13:07,720;"And then was like, have the makings of a solid defense,"
13:07,720;13:09,440;"but like we're coming into that season."
13:09,440;13:12,640;"And it's like, Steve Smith, like this was his blow up season."
13:12,640;13:14,440;"Like you've been solid, Justin too."
13:14,440;13:16,960;"But like, he was just a returner before that."
13:16,960;13:20,280;"Lucid Muhammad was like a respectable veteran,"
13:20,280;13:22,560;"like he didn't blow up until really about this time."
13:22,560;13:24,900;"as like the legit number two receiver."
13:24,900;13:28,300;"We like signed Stephen Davis, I think,"
13:28,300;13:30,860;"from the Redskins, it's like this like slightly"
13:30,860;13:32,500;"over the hill work horseback,"
13:32,500;13:34,800;"but like nobody knew if he was gonna stay healthy."
13:34,800;13:38,540;"And then Rodney Pete was the starting quarterback"
13:38,540;13:39,700;"to start that season."
13:39,700;13:40,540;"- Rodney Pete."
13:40,540;13:43,540;"- And it's funny 'cause my,"
13:43,540;13:46,060;"the first game of that season we played the Jaguars"
13:46,060;13:48,540;"and my parents went to that game."
13:49,980;13:52,820;"And that was the game that, like,"
13:52,820;13:54,460;"I mean, to like Jake DeLone, remember,"
13:54,460;13:56,900;"this is fucking Jake DeLone, like,"
13:56,900;14:00,060;"coming out of nowhere, NFL, Europe, like,"
14:00,060;14:02,980;"on the practice squad, and then they put him at halftime"
14:02,980;14:05,820;"where religion to Jacksonville, he sparks the comeback,"
14:05,820;14:08,540;"and then wins the starting job week one."
14:08,540;14:10,420;"Like people were, I mean, my parents were buzzing"
14:10,420;14:11,820;"about it coming home, like people were Jack."
14:11,820;14:12,900;"The second half was awesome."
14:12,900;14:16,100;"This guy Jake DeLone, thumbs on, brings the comeback."
14:16,100;14:17,900;"And it just, it was one of those seasons, right?"
14:17,900;14:19,780;"where it's like this like scrappy kind of team"
14:19,780;14:21,380;"of no names comes together."
14:21,380;14:23,180;"And that was the vibe."
14:23,180;14:26,060;"But like, I mean, without that team,"
14:26,060;14:28,740;"I don't think the Panthers look like they do now."
14:28,740;14:33,740;"Like without that team to galvanize the fan base."
14:33,740;14:35,860;"Like, I don't know where things are at."
14:35,860;14:37,500;"I don't know if the team really gains momentum."
14:37,500;14:38,340;"Hell, who knows?"
14:38,340;14:39,340;"They might have gotten moved."
14:39,340;14:40,580;"Maybe it'll be a little dramatic,"
14:40,580;14:43,060;"but like they didn't accomplish much before that."
14:43,060;14:45,700;"And it's like, this season made the Panthers"
14:45,700;14:49,380;"like a legit thing in the region."
14:49,380;14:52,340;"And like, so it was a big deal."
14:52,340;14:54,620;"I mean, they won a lot of close games that season."
14:54,620;14:58,940;"Like I remember they weren't dominant, you know what I mean?"
14:58,940;15:00,340;"They won 11 to five."
15:00,340;15:02,420;"I mean, I'm pretty sure they like won a shitload"
15:02,420;15:05,380;"of like down to the wire games and close."
15:05,380;15:07,140;"And like it was like scrappy defense"
15:07,140;15:09,820;"and opportunistic offense and, you know,"
15:09,820;15:12,060;"kind of a like nobody believes in us attitude"
15:12,060;15:13,500;"the whole fucking way."
15:13,500;15:15,840;"And I don't think they were favored in any of their playoff games."
15:15,840;15:19,520;"Like even people were talking about Dallas beating us in the first round,"
15:19,520;15:21,200;"which is why it was so disrespectful."
15:21,200;15:23,760;"Cause Dallas was trash."
15:23,760;15:26,520;"They had five overtime games and one of them all."
15:26,520;15:27,960;"I know that was one."
15:27,960;15:33,160;"Apparently the loam had eight game winning drives in both quarter over time."
15:33,160;15:34,560;"Just an NFL record."
15:34,560;15:34,920;"Yeah."
15:34,920;15:35,960;"It was that kind of season."
15:35,960;15:40,840;"It didn't like come and you got a Deloam."
15:42,440;15:45,140;"I mean, I still got my somewhere in the closet."
15:45,140;15:46,940;"I, you know, I should have fucking worn it."
15:46,940;15:48,440;"Uh, maybe I'll go get it in a minute."
15:48,440;15:50,300;"I got a, I got a, I got the powder blue"
15:50,300;15:51,920;"to loam jersey in the closet somewhere."
15:51,920;15:54,200;"(laughing)"
15:54,200;15:55,260;"- That's a deep cut."
15:55,260;15:56,380;"I like that."
15:56,380;15:57,220;"- No, I mean,"
15:57,220;15:59,200;"- He's one of those guys you can't get his jersey"
15:59,200;16:01,060;"'cause he's such a fucking dork."
16:01,060;16:01,980;"(laughing)"
16:01,980;16:03,060;"- He looks like drugs."
16:03,060;16:04,080;"- Nope."
16:04,080;16:06,360;"Nope, but the thing you don't have to remember"
16:06,360;16:09,020;"is the whole franchise was a giant dork"
16:09,020;16:11,680;"and he, he did something special."
16:11,680;16:14,320;"So like, I don't, you say whatever you want about him."
16:14,320;16:18,000;"That guy, that guy's an important franchise player."
16:18,000;16:21,000;"But yeah, he's a nerd. He's a dork."
16:21,000;16:23,920;"Oh, totally. Totally. I'm like watching."
16:23,920;16:28,640;"I'd take like four players jerseys over his on this roster."
16:28,640;16:31,520;"Oh, name him."
16:31,520;16:38,440;"Julius Pepper, Steve Smith, Chris Jenkins, Ricky Manning."
16:38,440;16:40,560;"Boom. Ricky Manning."
16:40,560;16:43,160;"Yeah, Ricky Manning was awesome."
16:43,160;16:47,360;"Yeah, he was like low key contributor, glue guy."
16:47,360;16:48,360;"Uh-huh."
16:48,360;16:50,160;"Big play guy."
16:50,160;16:51,160;"Yeah."
16:51,160;16:52,760;"Play his best in the big games."
16:52,760;16:58,160;"I mean, all of this is true from a football nerd standpoint."
16:58,160;16:59,960;"But I don't know."
16:59,960;17:03,960;"So many of those moments, it's just like, this is a franchise that everything went wrong"
17:03,960;17:05,460;"for before him."
17:05,460;17:10,360;"And then, like, Deloam was the guy who, did anybody think he was a franchise quarterback?"
17:10,360;17:11,920;"- Nope."
17:11,920;17:13,720;"By the end of that season, did people trust him"
17:13,720;17:14,760;"to come through in the clutch?"
17:14,760;17:16,840;"Yes, and it was like a moment, you know what I mean?"
17:16,840;17:19,640;"It was like a, it was like a lenseality kind of moment"
17:19,640;17:20,720;"for a whole season."
17:20,720;17:24,320;"- He was only the second undrafted quarterback"
17:24,320;17:25,600;"to start in the Super Bowl."
17:25,600;17:27,920;"I think he probably still is, I would guess."
17:27,920;17:29,760;"- Was that after Kurt Warner?"
17:29,760;17:31,080;"- It was."
17:31,080;17:31,960;"- Yeah. - He got a lot of the,"
17:31,960;17:33,960;"a lot of the Kurt Warner comparisons that year."
17:33,960;17:35,240;"- Yeah."
17:35,240;17:38,960;"And like, I think you touched on it earlier, Jake,"
17:38,960;17:42,800;"alone was the backup for Amsterdam in the world football league."
17:42,800;17:44,760;"You know, who we backed up."
17:44,760;17:46,180;"Your Warner."
17:46,180;17:47,680;"Oh, I would have known this."
17:47,680;17:49,080;"It was car Warner."
17:49,080;17:50,040;"Yeah."
17:50,040;17:53,200;"I remember they had a connection from the NFL, Europe gig."
17:53,200;17:55,600;"The Amsterdam admirals."
17:55,600;17:59,960;"So the Amsterdam admirals are basically a quarterback factory is what we're saying."
17:59,960;18:00,300;"Yeah."
18:00,300;18:04,320;"I graduated of southwestern Louisiana."
18:04,320;18:07,240;"University, another powerhouse."
18:07,440;18:11,120;"college that does not exist. Well, I guess it does. It's you"
18:11,120;18:13,520;"all laugh yet now. They changed their name."
18:13,520;18:16,400;"That's why I thought they had become lucky. Yeah. Yeah."
18:16,400;18:21,920;"But yeah, I mean, then the playoff run, I mean, I was watching all these games on my college"
18:21,920;18:26,960;"dorm. And this kind of like helped set that like, I'm going to Davidson, right? So I'm like"
18:26,960;18:31,760;"literally 20 minutes out of Charlotte. But I'm going to college with a bunch of out-of-staters."
18:31,760;18:35,760;"Like my whole freshman hall is a bunch like New Jersey,"
18:35,760;18:38,720;"New England, Florida, like people are all over."
18:38,720;18:40,680;"And this like cemented me as like,"
18:40,680;18:43,160;"oh Bob's the like local guy who's like fucking crazy"
18:43,160;18:44,000;"about the pan."
18:44,000;18:45,840;"(laughing)"
18:45,840;18:47,440;"- You're that asshole."
18:47,440;18:48,680;"- Yeah."
18:48,680;18:49,520;"- That was a--"
18:49,520;18:51,880;"- Steve made a fucking friend group out of that."
18:51,880;18:54,360;"- Oh yeah."
18:54,360;18:57,440;"Just being like, oh, he's a boss, it's sports guy."
18:57,440;18:58,280;"- Yeah."
18:58,280;18:59,620;"- That was a good one."
18:59,620;19:04,420;"And here I am doing a fucking Patriots podcast for 65 fucking episodes."
19:04,420;19:05,540;"We're watching all these games."
19:05,540;19:06,420;"Yeah."
19:06,420;19:09,780;"Uh, I got a question about the loan."
19:09,780;19:17,340;"Um, based on the Wikipedia.com entry for the loan, it said, uh,"
19:17,340;19:21,580;"the loan is noted for licking his fingers before every play and sticking his"
19:21,580;19:28,620;"tongue out as part of his focus, which led him to be a Bojangles fried chicken."
19:29,460;19:33,420;"Uh, uh, representative, what do you ever want to call?"
19:33,420;19:34,900;"Like use it all the commercials."
19:34,900;19:35,460;"Yeah."
19:35,460;19:39,100;"Do you do you remember any of the Bojangles to loan commercials?"
19:39,100;19:43,220;"Oh, I was like waiting to be like, what's the question?"
19:43,220;19:44,460;"All of those things are just facts."
19:44,460;19:48,860;"And yes, I know it or Carolina."
19:48,860;19:52,260;"100% remember the Bojangles subscribe, uh, commercials."
19:52,260;19:53,140;"Awesome."
19:53,140;19:55,460;"I mean, I also liked no joke."
19:55,460;19:56,660;"Remember the tongue thing."
19:58,300;20:00,060;"I didn't notice it in this game."
20:00,060;20:03,500;"Dude, he looks like he's on drugs on multiple points in this game."
20:03,500;20:04,500;"Oh, yeah."
20:04,500;20:07,580;"He's like kind of wild-eyed at times."
20:07,580;20:13,400;"At one point, for years I had this DVD that was like, I got out of like the $10 bin at"
20:13,400;20:16,580;"Walmart once on a whim during like maybe later in college."
20:16,580;20:20,020;"And it was like one of those like Super Bowl highlights videos."
20:20,020;20:22,460;"And it like gave you like the spiel in every Super Bowl."
20:22,460;20:23,460;"Yeah."
20:23,460;20:28,060;"And for years, like the day of the Super Bowl, I would like make my roommates at the time"
20:28,060;20:29,800;"and watch it and like get hype."
20:29,800;20:33,740;"And I remember, I mean, I can vividly remember"
20:33,740;20:35,900;"all the highlights it had for this game,"
20:35,900;20:38,700;"which was the second to last game on the disc."
20:38,700;20:40,980;"The last game on the disc was the Eagle Super Bowl,"
20:40,980;20:41,980;"the next one."
20:41,980;20:45,060;"And, but like you can literally see him in the huddle"
20:45,060;20:46,860;"doing that crazy tongue out shit."
20:46,860;20:48,140;"Yeah, it was crazy."
20:48,140;20:50,020;"Some country bumpkin' crazy ass."
20:50,020;20:52,340;"- It was crazy 'cause, and,"
20:52,340;20:54,100;"but I think it was more of a good crazy"
20:54,100;20:56,380;"than like a Steve Smith scary crazy."
20:56,380;21:00,780;"Yeah, but there was one time where not to ruin anything,"
21:00,780;21:03,700;"but he threw a touchdown and he was running down"
21:03,700;21:05,500;"to celebrate it and Rodney Harrison"
21:05,500;21:07,380;"kind of like shoulder checked him."
21:07,380;21:09,900;"And he spun around and just started screaming"
21:09,900;21:11,100;"at Rodney Harrison."
21:11,100;21:12,580;"No idea what he was saying."
21:12,580;21:14,020;"- Sounds like a truck."
21:14,020;21:14,860;"- Yeah."
21:14,860;21:16,020;"- That's why I wrote that note that scene there."
21:16,020;21:18,620;"It looks like he's just on those guys he see"
21:18,620;21:20,060;"and raving by the 7-Eleven."
21:20,060;21:20,900;"- Yeah, that's what it looked like."
21:20,900;21:21,860;"Yeah."
21:21,860;21:22,700;"It looked like he was--"
21:22,700;21:23,540;"- But the other way."
21:23,540;21:24,540;"- Yeah."
21:24,540;21:25,380;"- Yep."
21:25,380;21:27,780;"Jesus to the field. It's great."
21:27,780;21:31,980;"Are you guys watching the Jake Dolan Bojangles commercials now?"
21:31,980;21:34,260;"No, I already watched them. They're awesome."
21:34,260;21:36,500;"I think we'll have to put them in the hazard one."
21:36,500;21:38,860;"Yeah, the Dix to hazard one sweet."
21:38,860;21:44,980;"But I mean, he was, I mean, you're talking to like a like underdog"
21:44,980;21:48,900;"upstart franchise in a region that hasn't had football."
