Start Timestamp;End Timestamp;Transcript
07:25,080;07:27,760;where they threw 49 touchdowns in the season.
07:27,760;07:32,720;And man, it was named MVP, of course.
07:32,720;07:34,840;And they actually, the Colts themselves
07:34,840;07:36,640;threw 51 total touchdown passes
07:36,640;07:39,800;because Jim Sorji played,
07:39,800;07:42,180;he didn't actually start the last game of the season,
07:42,180;07:44,580;but he played most of it with the starters
07:44,580;07:46,380;and threw a couple touchdown passes.
07:46,380;07:51,760;And actually the Colts were,
07:51,760;07:53,480;again, one of the hottest teams in the league.
07:53,480;07:58,360;pages haven't lost since we gate to the Steelers still. Um,
07:58,360;08:00,440;no, that's not right. They lost, uh,
08:00,440;08:04,600;they lost that card war to Miami. Yeah.
08:04,600;08:09,120;And I courage war orange. That's right. Exactly. Right. Um,
08:09,120;08:11,760;Colts also nine and one in their last 10 games,
08:11,760;08:15,340;the only game they lost was they played Denver last week of the season in
08:15,340;08:19,640;Denver. And then I think Denver like had to win to get in the playoffs.
08:19,640;08:22,920;And if Denver won, they would play the Colts in Indianapolis.
08:22,920;08:25,920;So the culture is like trot out the second team and lost.
08:25,920;08:30,920;But then they smoked the Broncos next week at home.
08:30,920;08:32,920;They scored five touchdowns in the first half.
08:32,920;08:36,920;Yeah, it was 49, 49, 24, 35 to one at halftime.
08:36,920;08:38,920;Manning threw four.
08:38,920;08:43,920;He was 27 to 33 for 457 four touchdowns,
08:43,920;08:47,920;which was the second highest passing total in a playoff game up to that point.
08:47,920;08:48,920;Yeah.
08:48,920;08:49,920;Yeah.
08:49,920;08:51,920;Reggie Wayne had 10 catches, 221 yards and two touchdowns.
08:51,920;08:53,760;and two touchdowns in that game.
08:53,760;08:56,200;- 'Cause they were picking on, I actually found,
08:56,200;08:58,920;for some reason, there's no video of that game.
08:58,920;09:01,960;Like I even found the prime time,
09:01,960;09:05,840;like post game highlights clip of like all the games.
09:05,840;09:08,160;And for some reason that game had been cut out.
09:08,160;09:12,200;So I don't know why, but I have nerd connections as I do.
09:12,200;09:15,080;And I found the extended highlights
09:15,080;09:18,260;and it was basically, do you remember Rock Alexander?
09:18,260;09:20,160;- No. - No.
09:20,160;09:20,980;- I don't remember him for the name.
09:20,980;09:24,900;defensive back on the Broncos and he had a bad day covering Reggie Wayne.
09:24,900;09:27,380;So he just got torched the entire day.
09:27,380;09:31,060;I don't think you needed to watch the highlights to gather that Andy.
09:31,060;09:37,220;No, it was literally just Peyton Manning picking on this one defensive back for our five touch
09:37,220;09:40,180;to four touchdowns and 400 yards. Ridiculous.
09:40,180;09:43,860;And then the Patriots don't have Tyler or Tyrone Poole.
09:43,860;09:49,140;The Patriots are starting, you know, Brandon Sowkli, a thousand yard receiver in the slot
09:49,780;09:53,140;is going up against Troy Brown as the defensive back.
09:53,140;09:54,680;Yeah, it's crazy.
09:54,680;09:59,040;What was the what was the line on this game?
09:59,040;09:59,840;Who's favored?
09:59,840;10:00,940;Patriots by one.
10:00,940;10:04,180;So technically the Colts because you get three points at home.
10:04,180;10:05,380;Yeah.
10:05,380;10:07,880;Wait, what I what I'm going to do.
10:07,880;10:09,080;Biggest general spot.
10:09,080;10:10,180;Patriots by four, you mean?
10:10,180;10:12,040;We're playing by home.
10:12,040;10:13,580;No, it's pages by one.
10:13,580;10:15,140;Yeah, so Patriots by four.
10:15,140;10:17,240;Manoff is on a neutral field to be Colts by two.
10:17,240;10:18,380;Right, exactly.
10:18,380;10:20,380;So here I'm going to play you the intro to this though.
10:20,380;10:24,140;Because it was pretty legit.
10:24,140;10:27,340;To the game right now.
10:27,340;10:29,420;Yeah. Yeah. To the game.
10:29,420;10:31,020;How long is it?
10:31,020;10:33,020;A minute.
10:33,020;10:41,660;They are the talk of the National Football League and everyone is asking the same question.
10:43,660;10:44,860;- And he got a tiny fire.
10:44,860;10:45,700;- Touchdown over the middle.
10:45,700;10:46,540;- Touchdown!
10:46,540;10:47,860;- Oh, that was two weeks.
10:47,860;10:48,700;- Touchdown!
10:48,700;10:49,540;- Touchdown!
10:49,540;10:52,540;- And the movie stopped.
10:52,540;10:53,380;- Three words.
10:53,380;10:54,220;- Defense.
10:54,220;10:55,040;- Defense.
10:55,040;10:55,880;- Defense.
10:55,880;10:56,820;(upbeat music)
10:56,820;11:00,180;- Bill Velveczyk's Patriots had the answer a year ago.
11:00,180;11:03,300;Stifling Peyton Manning and Indianapolis' attempt
11:03,300;11:04,780;to go to the Super Bowl.
11:04,780;11:10,220;This season, they met again with the same result.
11:10,220;11:11,620;- Willy Mcgillis, he's back.
11:11,620;11:12,460;- The gift is up.
11:12,460;11:13,300;The gift is...
11:13,300;11:15,300;No good! No good!
11:15,300;11:25,500;A win today would advance the Patriots place in history and add to the talk of their modern-day dynasty.
11:25,500;11:31,640;They haven't lost at home in over two years and the same question applies.
11:31,640;11:36,460;Just press the hands, commit teamwork.
11:36,460;11:37,460;Here we go.
11:37,460;11:38,460;And back to back.
11:38,460;11:39,460;Good job!
11:39,460;11:40,460;Touchdown!
11:40,460;11:41,460;Give me an ambulance!
11:41,900;11:45,980;The Colts are on a roll and focused on finally winning in Foxborough
11:45,980;11:49,120;New England
11:49,120;11:51,140;in the Annapolis
11:51,140;11:53,920;Two teams with the same question
11:53,920;11:57,640;Which team will have the answer today?
11:57,640;12:00,700;This game time, baby
12:00,700;12:07,560;How hard are your nipples Andy oh
12:10,360;12:11,200;- Oh yeah.
12:11,200;12:13,600;- I guess we need to fucking stop the podcast.
12:13,600;12:14,920;- Yeah, if I can't be on it,
12:14,920;12:15,960;nobody can be on it. - How come I'm being
12:15,960;12:17,240;self-centered? - This is my thing.
12:17,240;12:19,200;I'm gonna stop recording.
12:19,200;12:21,000;Satan Manning over here.
12:21,000;12:23,660;(both laughing)
12:23,660;12:27,000;You're right, how the fuck does that happen?
12:27,000;12:28,080;- How did we not think of that?
12:28,080;12:28,920;- Yeah.
12:28,920;12:31,360;- Hey man, that's pretty clever.
12:31,360;12:32,280;- It's perfect.
12:32,280;12:33,560;- Yeah, that's fantastic.
12:33,560;12:36,640;- Even though he's kind of a lovable guy at this point, but.
12:36,640;12:38,560;- Well, that's how Satan died, you know?
12:38,560;12:41,140;That's how Satan gets you to drop your guard.
12:41,140;12:42,060;- That's true.
12:42,060;12:43,660;- Tell us more about that, Steve.
12:43,660;12:44,940;- Yeah, I would see his horns.
12:44,940;12:46,540;Sometimes he looks a little friendly,
12:46,540;12:49,420;but then he gets in there and he's a real piece of shit.
12:49,420;12:51,420;And he makes his wife buy his HGH.
12:51,420;12:53,660;- Is that why sins feel so good?
12:53,660;12:54,500;- Yes.
12:54,500;12:55,320;- Okay.
12:55,320;12:56,160;- It's the kind of sins, Greg.
12:56,160;12:57,540;- I don't know.
12:57,540;13:00,500;- Since you were doing on your little hiatus there, Andy.
13:00,500;13:02,660;- I don't know what the hell happened there.
13:02,660;13:03,980;- You've been covetous, Andy?
13:03,980;13:04,820;- It's been a day.
13:04,820;13:08,300;Yes, covetous of not being on the podcast.
13:08,300;13:09,300;I believe it.
13:09,300;13:12,740;We'll let you back in, I guess.
13:12,740;13:16,460;Speaking of Covetous, Patriots haven't lost at home in two years.
13:16,460;13:17,460;Did you hear that part?
13:17,460;13:18,460;I did.
13:18,460;13:19,460;Did you hear that part?
13:19,460;13:22,940;Yeah, it was pretty awesome.
13:22,940;13:29,500;But I think if we're talking Covetous, we should talk about the Boston Globe.
13:29,500;13:36,020;Because we have, we actually have a new intern who will join us at some point.
13:36,020;13:38,780;our buddy Tim, who is helping out.
13:38,780;13:42,040;And so we cut up some of the Boston Globe articles.
13:42,040;13:45,260;And my favorite are the staff picks,
13:45,260;13:48,380;because all of them have scores in the 30s,
13:48,380;13:51,600;except for on board just where you only gave the calls
13:51,600;13:53,600;28 points to beating the Patriots.
13:53,600;14:00,460;And Bob Ryan was probably the,
14:00,460;14:05,580;your typical Bob Ryan, Boston Sports Media,
14:05,580;14:07,320;- Negativity.
14:07,320;14:09,160;Pick cults 31, pages 28.
14:09,160;14:11,240;A game I've been dreading for two months.
14:11,240;14:13,840;- That doesn't sound that negative.
14:13,840;14:14,680;- Bob Ryan.
14:14,680;14:15,520;- It's a 3.8.
14:15,520;14:16,360;- Go fuck yourself.
14:16,360;14:17,180;Bob Ryan, what a dang.
14:17,180;14:18,280;- How can you get mad about that, Andy?
14:18,280;14:19,120;You...
14:19,120;14:21,480;- Watch me.
14:21,480;14:24,280;- Is that a real question?
14:24,280;14:25,120;- Yeah, was that rhetorical?
14:25,120;14:27,360;- Every day you're wrestling with how cynical
14:27,360;14:28,660;you can actually be.
14:28,660;14:31,620;- All right, what about this?
14:31,620;14:34,160;Dan Shaughnessy, patrons 35, cults 34,
14:34,160;14:38,820;Patriots get break when Vander Jack misses extra point as Walt Coleman erroneously rules wide, right?
14:38,820;14:42,360;I like that way to take that seriously Danch honestly
14:42,360;14:48,940;Like we take this seriously I get why they're picking high scores though
14:48,940;14:53,320;I mean, I think it was supposed to the there's in the weather is supposed to miss
14:53,320;14:57,700;Yeah, it wasn't supposed to come to later. Yeah, which would have made a lot more sense
14:57,700;15:02,800;But I mean even having said that though the Colts just came out like running the ball
15:03,400;15:11,080;Which kind of made sense because they, they had a lot of success in week one with running the ball against the Patriots.
15:11,080;15:13,440;They ran for like almost 200 yards, I think. Is that right?
15:13,440;15:17,640;Um, and like their scoring drives were mostly like run based.
15:17,640;15:23,920;But still like they just came out trying to run the ball and it wasn't working early and they didn't really get away from it very quickly.
15:23,920;15:30,480;They, uh, like they went three and out the first few drives and then back to it.
15:31,040;15:36,040;Uh, like they're the only real drive they had was, uh, when they, they scored their
15:36,040;15:39,360;only points in the game, field goal right before half, they got the ball back with
15:39,360;15:43,760;a minute, 52 left 11 plays minute, 52 and, and kicked the field goal.
15:43,760;15:44,560;Your gun.
15:44,560;15:47,760;They're gun shy.
15:47,760;15:49,400;They don't know what to do.
15:49,400;15:51,920;They're own six in new England with Manning.
15:51,920;15:54,160;So they're like, we gotta try something different because what we've been
15:54,160;15:55,280;doing does not work.
15:55,280;15:55,880;Yeah.
15:55,880;15:56,640;Got in their own heads.
15:56,640;16:00,240;- You got our man, Chris Parman last week.
16:00,240;16:02,240;- He was saying the same thing.
16:02,240;16:03,600;Like we asked him about Miami.
16:03,600;16:05,200;He's like, we just get in our own heads.
16:05,200;16:06,320;That's all it is.
16:06,320;16:07,520;That's the reason we lose my email time
16:07,520;16:08,840;because we're just getting our own heads.
16:08,840;16:11,440;- That being said, taking the ball out of the MVP
16:11,440;16:14,920;who just set the touchdown record is a bold strategy.
16:14,920;16:17,040;- It is.
16:17,040;16:18,800;- But I guess Adrian James is pretty good too though.
16:18,800;16:20,240;You know, you can argue that.
16:20,240;16:22,320;- He was a thousand yard rusher.
16:22,320;16:29,120;The Manning was 27 of 42, 238, no touchdowns, one interception.
16:29,120;16:34,000;Sacked once for 18 yards, but I mean 42 attempts.
16:34,000;16:35,460;How many attempts did he have the week before?
16:35,460;16:36,600;Craig?
16:36,600;16:38,400;33.
16:38,400;16:39,120;33.
16:39,120;16:44,920;He had less attempts technically the week before and had 458 yards.
16:44,920;16:47,480;And this one he had 42 attempts.
16:47,480;16:51,240;A lot of those like at the end of the game, they're just like trying to chuck it around,
16:52,000;16:53,160;But it was too late at that point.
16:53,160;16:55,560;I mean, you build your team to play on Parrif.
16:55,560;16:58,940;You can't really, uh, you can't really bitch your moan when you,
16:58,940;17:00,600;when you lose on grass.
17:00,600;17:01,800;It was true.
17:01,800;17:05,560;And there was some, uh, there was some controversy about that too, about how.
17:05,560;17:11,640;The, uh, the Patriots were letting the field get sloppy, like they
17:11,640;17:13,000;didn't cover it or something in time.
17:13,000;17:16,720;Um, let's see.
17:16,720;17:18,080;It's, I think that was in the globe too.
17:18,520;17:23,440;It was, yeah, basically the feel was, was because of the weather, like,
17:23,440;17:26,580;oh yeah, they, they let it, they didn't cover it overnight.
17:26,580;17:27,620;And so it was supposed to be bad.
17:27,620;17:32,780;Um, but it turns off, turns out that, uh, that wasn't the case.
17:32,780;17:39,060;Um, they, uh, covered it when there was supposed to be covered.
17:39,060;17:43,060;And, you know, it was all just garbage, but it was, I remember that being brought
17:43,060;17:49,940;up after the game by a lot of, you know, Colts fans and Colts media and stuff like that about,
17:49,940;17:54,980;you know, Patriots cheating again and all of that jazz, which Greg thoughts.
17:54,980;18:04,020;Um, have you seen the Vic documentary on ESPN? No, dude. First of all, you should watch it.
18:04,020;18:10,740;Vic, Michael, Vic is the fucking man. Like he's, he's exactly what you would want a like,
18:11,540;18:15,800;how like putting someone in jail should work of like, yeah, he got
18:15,800;18:19,340;caught up with his childhood friends. He really wasn't like a terrible person.
18:19,340;18:23,540;They put him in jail and he was like, came out a changed man and has been
18:23,540;18:28,500;great ever since. But the point being, he was talking about when he gets on the
18:28,500;18:32,900;turf and he's like, boy, you put me on that turf. Ain't nobody stopping me,
18:32,900;18:38,220;which I think is fair. You get like these crazy athletes. That is like a
18:38,220;18:44,620;really big factor in games like this. We saw a free knee on the turf, like how much faster he looks.
18:44,620;18:49,260;You build your team. I mean, greatest show on turf is another good example. You have a team that's
18:49,260;18:56,940;built around speed and quickness and athleticism. I think that is worth like 10 points.
18:56,940;18:59,580;Per game or just generally?
18:59,580;19:01,660;Per game.
19:01,660;19:03,900;Jesus. Okay. Yeah. I mean.
19:05,020;19:12,380;So do you think maybe the move from natural grass to synthetic turf has increased the speed of the
19:12,380;19:21,820;NFL, right? I would say it slows it down. I think the synthetic stuff is closer to grass than turf.
19:21,820;19:25,340;But they've gone away from both, right? There's no more like the old school turf,
19:25,340;19:30,060;the greatest show on turf turf. That shit was awesome. And there's no more sloppy-
19:30,060;19:32,780;No, they should. It was literally carpet on concrete.
19:33,420;19:40,980;Did that just destroy people so was the opposite end of the spectrum of the just sloppy slop grass mud?
19:40,980;19:44,260;And in in its place is pretty much this shit everywhere
19:44,260;19:48,260;But this game like the the field wasn't really that bad because I think it was so cold
19:48,260;19:54,980;It is kind of frozen. So there wasn't a lot of we watch earlier in the season the the Ravens game
19:54,980;20:00,700;Which they referenced in this and that was remember there was like mud up to their ankles and stuff and whoever the commentator was
20:00,700;20:06,940;was like, they had the measuring stick in the mud to show how deep it was. And like,
20:06,940;20:10,540;yeah, that was a slop fest. And that was two teams just like,
20:10,540;20:15,660;heavyweights just slugging it out. But this wasn't that this like every, there was no like
20:15,660;20:18,460;lost footing. There was no people slipping around. It was just like,
20:18,460;20:23,660;it was a little cold and snowing a bit, but it wasn't like outrageous weather.
20:25,260;20:31,900;No. In fact, I think it was almost shades of the week one because the pages came out
20:31,900;20:37,260;five wide in the first half. Like they did. Remember they had all this
20:37,260;20:44,700;hullabaloo about getting Corey Dillon, right? And then they started the game five wide,
20:44,700;20:48,140;no huddle. And he wasn't even on the field for the first like drive, drive and a half.
20:48,140;20:53,500;I remember that. So it was kind of similar to this. Bray's slinging around, he hit
20:54,220;21:02,060;nine different receivers on the day. 1827, 144. So you have a big numbers, but he completed what
21:02,060;21:10,460;he needed to. I think the biggest issue in this game was this is a running game, right? Let's
21:10,460;21:15,340;this was not a throw the ball around the park game from the Patriots. 27 pass attempts,
21:15,340;21:23,820;to what? 38 rushes, but this wasn't like pass attempts that we saw in the snowball or anything
21:23,820;21:29,020;where people like slipping around like the balls all over the place and you know it wasn't like
21:29,020;21:34,540;it wasn't a hot mess. They were still playing their passing game. They just didn't need it
21:34,540;21:40,860;as much because Corey Dillon ran for 100 something yards and 144. Yeah and Kevin Falk ran for another
21:40,860;21:47,900;56. So I mean yeah. Dillon had his money rushing yards as Brady had passing yards. I think that
21:47,900;21:49,900;It kind of tells the story, right?
21:49,900;21:53,820;Yeah, but it wasn't.
21:53,820;21:58,820;Dylan had a longer run than Brady had a longest completion by that's true.
21:58,820;21:59,140;Yeah.
21:59,140;22:02,780;17 yard log versus Corey Dillon in a 42 yard run.
22:02,780;22:03,780;Yeah.
22:03,780;22:05,940;I think Corey had a couple of them too, didn't he?
22:05,940;22:08,980;He had a long his passive 18 yards.
22:08,980;22:11,540;Corey Dillon had the biggest play of the day.
22:11,540;22:16,300;I mean, yeah, I think the biggest detriment in the passing game was
22:16,620;22:17,960;Why'd you see it was dropping balls?
22:17,960;22:19,180;My guess is because their hands were cold.
22:19,180;22:23,400;Cause you know, I think I can't remember if it was Dallas Clark or Brandon
22:23,400;22:24,780;Stolte out there with no gloves.
22:24,780;22:26,780;Maybe the balls were deflated.
22:26,780;22:29,020;Maybe they were overinflated.
22:29,020;22:30,740;Maybe they deflated them.
22:30,740;22:31,260;They would have won.
22:31,260;22:35,420;Well, the Patriots balls are deflated, but the colds balls were not.
22:35,420;22:39,500;I've heard rumors out there that that could be a thing.
22:39,500;22:41,340;What deflated balls?
22:41,340;22:44,400;Andy, what's the ideal gas law off top of your head?
22:44,400;22:45,020;Don't look it up.
22:45,860;22:50,900;Um, I don't know. I actually used to know it. So I'm disappointed in myself.
22:50,900;22:56,900;Yeah. I figured you would be in a fucking hard on nerd equals NRT.
22:56,900;22:58,980;Oh, who's the nerd now?
22:58,980;23:03,220;Well, I spent like however many dollars going to college for it.
23:03,220;23:11,540;So I probably should know that outside of the Patriots, the flaky big dummies.
23:11,540;23:12,260;Right. Exactly.
23:14,020;23:16,420;I think we got that tiny dick energy right now.
23:16,420;23:19,020;Yeah, tiny dick energy.
23:19,020;23:22,180;Dude, that's equal to our T squared.
23:22,180;23:25,220;Yeah, I said that's a buddy dirty dad.
23:25,220;23:27,820;I'm like a Roman statue over here.
23:27,820;23:29,780;Just fucking tiny dick swinging.
23:29,780;23:32,140;They're just using all my brain power in my head.
23:32,140;23:35,260;Doesn't even get past the balls.
23:35,260;23:37,620;Yeah. Jesus.
23:37,620;23:42,820;So, I mean, I.
23:42,820;23:53,300;I guess it didn't feel to me. I don't know how it felt to you guys, but it didn't feel to me like this was like Corey Dillon running wild.
23:53,300;23:55,860;Well, Steve, I didn't watch the game. Let's put that up up front.
23:55,860;23:57,860;That's not true. I watched the first half.
23:57,860;23:59,860;He said, "Very busy week. Cool."
23:59,860;24:06,180;And, well, let's get something on the air while we're on the fucking, while we're alive here.
24:06,180;24:11,940;I got some grievances to air against you, Steve. Oh boy. We were supposed to record last night.
24:12,580;24:15,620;And Steve texted last minute.
24:15,620;24:16,980;I'm going to be late.
24:16,980;24:17,980;You guys do it alone.
24:17,980;24:20,420;And I didn't want to do it alone because I love you so much, Steve.
24:20,420;24:27,060;But I had cooked pizzas in the oven and I was shoveling them down my gullet
24:27,060;24:28,300;to get ready for seven.
24:28,300;24:30,860;I burnt the living hell out of the top of my mouth.
24:30,860;24:35,620;Did I taste anything for fucking 24 hours?
24:35,620;24:38,820;And then you just go, I will push it to tomorrow.
24:40,980;24:43,860;And every time I think about it, Steve, I'm like, that's son of a bitch.
24:43,860;24:44,700;Steve Brown.
24:44,700;24:47,260;Do you don't, I mean, I think this wasn't planned.
24:47,260;24:48,540;You know, it was part of my master plan.
24:48,540;24:51,300;You think I didn't know that you were having pizza for dinner.
24:51,300;24:53,260;Like your wife's phone, Greg.
24:53,260;24:53,980;She's a rat.
24:53,980;24:55,700;Yeah.
24:55,700;24:56,660;Well, jokes on you.
24:56,660;24:59,060;Even if I didn't have a deadline to meet, I still would have
24:59,060;25:00,140;crammed it down my gallon.
25:00,140;25:00,460;Yeah.
25:00,460;25:01,060;I know.
25:01,060;25:04,020;So this is how you eat.
25:04,020;25:06,460;Oh Jesus Christ.
25:09,860;25:15,460;I'm not even gonna go there because Greg, I don't think you're blameless in this at all.
25:15,460;25:17,060;Why?
25:17,060;25:22,980;That's all. Because you're the one that made us change the day of the week to do this,
25:22,980;25:25,940;because you had soccer on Thursdays when we normally record.
25:25,940;25:26,820;I'm sorry, I leave my house.
25:26,820;25:30,100;And then failed to mention that you're not actually playing because you're hurt.
25:30,100;25:31,940;You're injured.
25:31,940;25:32,820;I am injured.
25:32,820;25:36,020;So I was also cramming food down my gullet.
25:38,660;25:42,900;Do you guys eat? I'm just so busy I can't even eat, you know?
25:42,900;25:52,580;No. Speaking too busy, how about that Tony Dungy? He seemed like a busy guy on this day.
25:52,580;26:01,060;He seemed pretty excited that for the first time in I think the last four games,
26:01,060;26:08,100;he won the coin toss against Patriot. So he was able to put his high octane offense on the field
26:08,100;26:10,380;because the last I think the last four games, last three games,
26:10,380;26:13,980;the Patriots won the toss and gone down and scored the opening points.
26:13,980;26:18,900;So you would think that this was like the perfect start for the Colts
26:18,900;26:20,300;to get the ball first.
