Start Timestamp;End Timestamp;Transcript
01:46,020;01:48,260;"Whoa, that's a bold statement."
01:48,260;01:51,620;"I think that's right."
01:51,620;01:53,180;"I'm coming out to shoot hot boys."
01:53,700;01:54,700;"Why do you say that?"
01:54,700;01:55,700;"Wow."
01:55,700;02:02,840;"Um, because this game, uh, we have actually introduced you against where the greatest"
02:02,840;02:09,380;"show on turf visited old Foxboro stadium, uh, coming in red, hot eight and one against"
02:09,380;02:12,300;"the Pats who just over 500 at five and four."
02:12,300;02:15,740;"Uh, this was the game."
02:15,740;02:21,180;"I think that gave the Patriots the confidence that they could compete at a high level, even"
02:21,180;02:22,580;"though they didn't win the game."
02:22,580;02:27,860;"I think that took away from it that they were able to hang with the elite of the NFL."
02:27,860;02:30,420;"You disagree, Greg?"
02:30,420;02:32,420;"Why?"
02:32,420;02:33,460;"Isn't it?"
02:33,460;02:37,180;"You don't, you don't lose games and be like, that's a good loss."
02:37,180;02:44,660;"Oh, isn't that what I said in the, uh, yeah, the, the after what the fuck?"
02:44,660;02:46,580;"The post game locker room stuff."
02:46,580;02:50,060;"But I think definitely not congratulating them for losing this game."
02:50,060;02:50,300;"But,"
02:50,300;02:58,460;"Greg, do you remember the Kansas City game where the team basically lost their spirit"
02:58,460;03:03,100;"and then that last drive where Gronk got a touchdown and whatnot turned the whole season"
03:03,100;03:05,900;"around because Belichick said that he saw fire in the team?"
03:05,900;03:07,100;"That was a good loss."
03:07,100;03:09,740;"The we're on to Cincinnati game. That's a good one too."
03:09,740;03:10,220;"Yeah."
03:10,220;03:11,580;"That's all ****."
03:11,580;03:16,380;"Okay, I agree. But let's give it to the listeners, okay?"
03:17,100;03:21,660;"It's all a hindsight, you know, because there's plenty of teams over the years that have lost terribly."
03:21,660;03:22,700;"Oh, okay."
03:22,700;03:23,420;"Fine."
03:23,420;03:25,740;"Every loss sucks."
03:25,740;03:28,860;"Jesus Christ."
03:28,860;03:30,460;"Forget about the story."
03:30,460;03:32,300;"Every loss sucks."
03:32,300;03:35,900;"Oh, you are a rare mood."
03:35,900;03:36,620;"Good God."
03:36,620;03:39,340;"And I told you, sorry, guys."
03:39,340;03:41,500;"Do I have a mute button for Mike?"
03:41,500;03:41,900;"I do."
03:41,900;03:42,220;"Okay."
03:42,220;03:42,700;"Just checking."
03:42,700;03:44,220;"You should use it frequently today."
03:44,220;03:45,660;"I might."
03:45,660;03:46,860;"It's a good one."
03:46,860;03:53,420;"All right, let's talk about the Rams then, who I will still--"
03:53,420;03:56,620;"I'm going to stick with my take out of the bat."
03:56,620;04:00,260;"I think this was a positive in the long run"
04:00,260;04:03,860;"in terms of the direction of the pages dynasty."
04:03,860;04:06,980;"So put them on the right direction."
04:06,980;04:07,980;"What?"
04:07,980;04:11,540;"I'm sticking with my take too, the your take is stupid."
04:11,540;04:12,300;"Well, that's fun."
04:12,300;04:13,860;"Nobody really cares what you do."
04:13,860;04:18,500;"I like the story of it, but Greg won me over every loss blows."
04:18,500;04:20,660;"And there's no good that can come from it ever."
04:20,660;04:23,780;"What about people that lose in life?"
04:23,780;04:24,980;"Yeah, they're losers."
04:24,980;04:31,340;"Was it 2004? Oh, actually, here's a better one."
04:31,340;04:39,460;"The Patriots lose in '06 in the A/C Championship game to the Colts."
04:40,220;04:44,660;"And that opens up opens the eyes of the coaching staff that Brady needs help."
04:44,660;04:46,580;"And they go out and get."
04:46,580;04:50,700;"Well, go or moss and light the league on fire."
04:50,700;04:53,900;"Was not a blessing nothing at the same time was."
04:53,900;04:58,100;"Well, I wouldn't say nothing is accomplished exactly everything."
04:58,100;05:00,380;"Sour spot there."
05:00,380;05:03,180;"See again, scratch this from the podcast."
05:03,180;05:07,220;"I'm just going to delete your entire audio from this."
05:07,220;05:08,500;"And I think it's fine."
05:08,500;05:10,700;"Can I just hang back and drink my rum?"
05:10,700;05:11,700;"Do it."
05:11,700;05:12,500;"OK."
05:12,500;05:18,700;"So yeah, speaking of the Rams, they will finish the season 14 and two."
05:18,700;05:24,020;"First in the NFC West, obviously, they're only only losses this season."
05:24,020;05:27,740;"We're to the seven and nine Saints randomly in week seven."
05:27,740;05:31,260;"And then against the nine and seven bucks"
05:31,260;05:35,260;"and week 11, which is directly after this game."
05:35,300;05:40,700;"So I think this may have also led to the loss directly"
05:40,700;05:43,540;"after this, this game, which is because how hard it was played."
05:43,540;05:44,780;"Now, close it was."
05:44,780;05:47,860;"I'm sticking with you."
05:47,860;05:48,900;"I'll give you that."
05:48,900;05:53,420;"That makes sense to me unless Greg can sway me on that."
05:53,420;05:55,020;"I'm sure he'll try."
05:55,020;05:56,300;"Are those divisional games?"
05:56,300;05:57,860;"What division were they in?"
05:57,860;06:00,860;"NFC West."
06:00,860;06:02,300;"That's a good question, because that"
06:02,300;06:04,580;"was before the realignment."
06:04,580;06:10,580;"Yeah, because I feel like I don't know why I always think they're in the same division as the Falcons."
06:10,580;06:16,780;"So they yeah, so that NFC West back then was Rams 49ers, Saints, Falcons, Panthers."
06:16,780;06:24,580;"And so the final standings Rams obviously 14 and two, like we said, 49ers, 12 and four."
06:24,580;06:29,980;"Then nobody else about 500 Saints were seven and nine Falcons, seven and nine Panthers, one and 15,"
06:29,980;06:33,500;"which we will see them later in the podcast."
06:34,300;06:43,420;"Oh, yeah. Yeah. So this was like we touched on before part of the greatest show on turf era."
06:43,420;06:49,420;"And the offense was scored 503 points this year, which was seventh most all time at the time,"
06:49,420;06:57,740;"which was I think more impressive because this was before the explosion of offensive production."
06:57,740;07:03,660;"You can see, you know, rookie quarterback sees a throne for 50 touchdowns, but back then that"
07:03,660;07:10,620;"was unheard of. So, but as part of this, you know, greatest show on turf, the reason it was called"
07:10,620;07:16,380;"that is because the year before this, they put up 540 points, which was third all time at the time."
07:16,380;07:21,820;"And the year before that, in '99, they put up 526 points, which was fourth all time at the time."
07:21,820;07:27,180;"So they're putting up top 10 all time scoring numbers every year for three years in a row."
07:29,020;07:37,260;"And as part of that in this, it was alluded to by one of the commentators that the Rams had scored coming into this game 31 touchdowns."
07:37,260;07:41,460;"And they only punted 23 times on the season coming into the game."
07:41,460;07:46,780;"And so I went down a bit of a route hole today at lunch and forgot to eat lunch because of it."
07:46,780;07:55,780;"But I decided that I would look up how many times teams have finished with more touchdowns than"
07:57,340;08:02,060;"punts on a season and they were there were 34 of them believe it or not"
08:02,060;08:08,060;"and i'm pretty sure you could probably name maybe half of them off the top of your head"
08:08,060;08:16,380;"but in terms of the punt differential the punt touchdown differential if you will"
08:16,380;08:19,420;"how many more touchdowns and punts there were"
08:19,420;08:23,580;"who would you guess would be the top of that list"
08:26,300;08:28,420;"with the most puns or the least amount of puns?"
08:28,420;08:32,340;"No, the most more touchdowns and puns,"
08:32,340;08:34,220;"like the biggest positive difference."
08:34,220;08:40,180;"Patriots, 7."
08:40,180;08:42,180;"Yeah."
08:42,180;08:42,940;"Is that correct?"
08:42,940;08:43,900;"That is correct."
08:43,900;08:49,300;"They had 75 touchdowns, which is, I think, second all time"
08:49,300;08:50,140;"to that."
08:50,140;08:53,060;"Was it 2013 Broncos?"
08:53,060;08:55,020;"Was it?"
08:55,020;08:57,960;"Yeah, 2013 Broncos had 76 touchdowns on the year."
08:57,960;09:00,600;"The '07 pants had 75."
09:00,600;09:02,920;"But the difference in punting was that that Broncos team"
09:02,920;09:04,600;"punted 66 times that year."
09:04,600;09:06,360;"So they're only plus 10."
09:06,360;09:10,080;"The Patriots in '07 punted 45 times."
09:10,080;09:13,560;"So they were a plus 30 on the season"
09:13,560;09:15,680;"in terms of touchdowns to punts."
09:15,680;09:18,840;"- Mike, thoughts on punters?"
09:18,840;09:19,680;"- I love them."
09:19,680;09:24,000;"So I'm just enjoying my O-cart rum"
09:24,000;09:26,500;"and listening to this fabulous conversation about."
09:26,500;09:27,660;"- Beautiful."
09:27,660;09:29,160;"- Beautiful, is that?"
09:29,160;09:30,660;"- Yeah, free plug."
09:30,660;09:31,980;"- It can be."
09:31,980;09:33,260;"I mean, we can work it out."
09:33,260;09:35,100;"(laughing)"
09:35,100;09:36,260;"- Let me vote all part."
09:36,260;09:37,620;"(laughing)"
09:37,620;09:39,140;"- It's not bad. - It's smooth."
09:39,140;09:39,980;"- It does."
09:39,980;09:40,820;"It goes out."
09:40,820;09:41,660;"You can sip it."
09:41,660;09:43,340;"You can chug it if you really want to."
09:43,340;09:44,580;"I don't recommend that."
09:44,580;09:47,740;"And you can find it for like 10, 12 bucks."
09:47,740;09:49,220;"It's not too bad."
09:49,220;09:51,580;"- Does it help ease the pain?"
09:51,580;09:53,580;"- It's making the show go a lot better."
09:53,580;09:59,340;"Oh boy, you said that now, but we're not even half way done."
09:59,340;10:00,380;"I know."
10:00,380;10:06,180;"Here's a point in 10 years that we're that number is going to skyrocket more"
10:06,180;10:08,980;"teensy NFL than not."
10:08,980;10:10,740;"We'll have more touchdowns than punts."
10:10,740;10:16,780;"So yes, I think you're right because to that point of the top four."
10:16,780;10:21,700;"Uh, two of those were this were the last two years."
10:21,900;10:28,360;"Kansas number two last year with a plus 26 and Baltimore this year plus 23."
10:28,360;10:31,220;"Yeah, the analytics say you shouldn't find."
10:31,220;10:35,780;"Yeah. Yeah. Cause I think way more infrequently than they do."
10:35,780;10:41,420;"Yeah. Actually both teams in this upcoming Super Bowl, the Chiefs and the 49ers"
10:41,420;10:43,320;"are both on this, this list."
10:43,320;10:44,480;"Yeah."
10:44,480;10:47,520;"Now this will not be upcoming by the time you listen to this, y'all."
10:47,520;10:50,980;"So if we say anything stupid or inaccurate, well,"
10:51,660;10:55,180;"Tweet at us if we have a Twitter then we do."
10:55,180;10:56,180;"Sweet."
10:56,180;10:57,180;"Let me know that."
10:57,180;10:58,180;"Yeah."
10:58,180;10:59,180;"I'm going."
10:59,180;11:00,740;"You're going to Super Bowl?"
11:00,740;11:02,380;"Going to Miami."
11:02,380;11:05,380;"Oh, well, that's almost cool."
11:05,380;11:07,940;"I mean, I was going to say that you're a big ball."
11:07,940;11:09,500;"And because the Super Bowl ticker's"
11:09,500;11:11,380;"going for like nine grand at the moment."
11:11,380;11:12,380;"I know."
11:12,380;11:13,780;"What is that all about?"
11:13,780;11:15,620;"We got the Airbnb."
11:15,620;11:21,340;"Like around the time of Antonio Brown being signed."
11:21,340;11:26,340;"And then it didn't quite work out, but no, it was like on a round trip flight for"
11:26,340;11:28,680;"150 bucks. So my Zos panel weekend."
11:28,680;11:30,480;"That sounds pretty good."
11:30,480;11:35,820;"Love that. I mean, it'd be awesome if that's a plan, but it would be, but they're not."
11:35,820;11:38,920;"But that would have been a whole lot more expensive because you can't go down there"
11:38,920;11:40,180;"and not go to the Super Bowl."
11:40,180;11:43,020;"That was a major concern of mine."
11:43,020;11:47,500;"You take out that second mortgage. It's all, it's all good."
11:47,500;11:49,360;"Yeah, exactly."
11:49,360;11:49,860;"Yeah."
11:49,860;12:00,540;"Um, Andy was one of the teams that you're mentioning the Peyton Manning's Colts because I remember one year they that it was a running gag without punter just never did anything."
12:00,540;12:02,220;"You remember that?"
12:02,220;12:06,020;"There are the Colts are on here a couple of times."
12:06,020;12:10,580;"That's 14 with a plus 12 in 2004."
12:10,580;12:13,460;"And then let's see where else."
12:15,140;12:20,420;"Uh, the 20 and 29 back to back seasons of '07 and '06, they're both plus two."
12:20,420;12:21,700;"Oh, all right."
12:21,700;12:23,860;"Oh, and they're also 32nd with a plus one."
12:23,860;12:25,620;"So they're on here a bunch."
12:25,620;12:29,140;"Yeah, they definitely score more touchdowns than punts often."
12:29,140;12:31,580;"That's the main error."
12:31,580;12:32,580;"Puns."
12:32,580;12:34,100;"Puns."
12:34,100;12:38,020;"Oh, I'm glad you boys found that as fast as I did."
12:38,020;12:40,900;"That was definitely worth a lunch break."
12:40,900;12:42,100;"Cool."
12:42,100;12:44,500;"Well, I can tell you any of that."
12:44,500;12:49,420;"You can what? You can tell that you didn't eat much. Oh, thanks."
12:49,420;12:53,020;"I said that I enjoyed it. Thank you very much for sharing that."
12:53,020;12:57,060;"You're very welcome. I know how much you like punters and punts that."
12:57,060;13:01,740;"So I think I just for you. Thank you. And I loved it every minute of it."
13:01,740;13:04,580;"Every second of it for all the people that are still listening."
13:04,580;13:08,220;"I just know how you feel about that whole conversation."
13:08,220;13:12,380;"Yeah, if I get you can tweet us at Pat's Dynasty info on Twitter."
13:12,700;13:13,700;"There you go."
13:13,700;13:16,660;"That's sexy, especially the info part."
13:16,660;13:17,980;"Come get us. Yeah."
13:17,980;13:20,220;"All right."
13:20,220;13:24,500;"The Rams, the architect of this greatest show on turf, Mike Martz."
13:24,500;13:27,060;"And Mike."
13:27,060;13:30,300;"He was pretty good."
13:30,300;13:35,340;"It was six seasons as a head coach from 2000 to 2005."
13:35,340;13:39,300;"So he was, you wasn't really the architect of this, I guess."
13:39,300;13:41,100;"Now that I'm saying that."
13:41,100;13:46,100;"Um, because this was already in place when he took over, wasn't it?"
13:46,100;13:47,340;"So that's great."
13:47,340;13:54,020;"Um, he was, he kind of like drove this team at the ground a little bit."
13:54,020;13:59,660;"So he was fired after a week five in 2005."
13:59,660;14:01,740;"So he didn't make it through the full season."
14:01,740;14:07,900;"Um, I can add to that, uh, probably the reason why he peed it out."
14:08,500;14:18,420;"because I wrote down that he had a comment that the Rams hadn't faced a team like the Patriots"
14:18,420;14:23,780;"with as speedy of receivers as they have. And I love Troy Brown. I love David Patton. But"
14:23,780;14:29,380;"if that's what you're putting on into the world, it makes sense that you might be out of a job soon."
14:29,380;14:34,260;"Yeah, I mean, that's a great point. Yeah, he wasn't."
14:37,220;14:38,900;"But was that something that he said?"
14:38,900;14:41,620;"I thought that was more on the defensive coordinator."
14:41,620;14:43,140;"Oh, I thought it was him."
14:43,140;14:45,700;"I read I take back everything I just said."
14:45,700;14:47,780;"If it was the defensive coordinator, everything."
14:47,780;14:51,460;"I had that written down as a lovey Smith quote."
14:51,460;14:52,500;"No, no, no."
14:52,500;14:55,380;"I say, Mart said they had that."
14:55,380;14:56,940;"I was kind of half paying attention."
14:56,940;14:57,780;"So I'm not sure."
14:57,780;15:01,060;"But I'm pretty sure Greg, could you well look that up, please?"
15:01,060;15:02,940;"I'm on it."
15:02,940;15:03,420;"Yeah."
15:03,420;15:06,460;"It was the the quote was, ""Patriots wide receivers"
15:06,460;15:08,700;"present the biggest challenge of the season, according to"
15:08,700;15:09,700;"lovey Smith and the steeple."
15:09,700;15:12,940;"Oh, see, because the quote that I had was that they hadn't"
15:12,940;15:15,340;"faced a team with receivers like the Patriots yet."
15:15,340;15:18,580;"Yeah, yeah, I think they see. Yeah. I think that was the"
15:18,580;15:21,580;"continuation of the quote. Yeah. And how fast they were."
15:21,580;15:24,300;"Maybe they both fucking said it. Okay. Maybe they both said"
15:24,300;15:26,860;"it. Maybe neither of them said it. Maybe we'll lie to you by"
15:26,860;15:27,540;"Joe Thiesman."
15:27,540;15:30,460;"I mean, he could, yeah."
15:30,460;15:33,460;"Like me, I never know. He didn't. Greg. That's where they go."
15:34,180;15:37,900;"find it. I'm looking at Google."
15:37,900;15:43,780;"Alexa, the phone quote."
15:43,780;15:54,660;"See, that was the only notable coaches, I think there was Ken Zampezi, who was"
15:54,660;16:00,100;"only really, he was a wider Seaver coach, only really notable in air quotes because"
16:00,100;16:03,540;"he's the son of the former Patriots offensive coordinator, Ernie Zampezi."
16:03,540;16:11,140;"back in 98.99 so I don't know how much of an effect you had on that although"
16:11,140;16:15,660;"these commentators were all about this this wider seeping core"
16:15,660;16:20,740;"I mean what the Rams yeah what happened Greg's coming in"
16:20,740;16:28,020;"well if Andy's gone is fucking weekly rant about the commentators I really like them"
16:28,020;16:36,020;"I like the book. You know what? I think it's this is a rarity, but I don't have a football or not football because I think I got everything that they were talking about."
16:36,020;16:37,020;"Yeah."
16:37,020;16:42,020;"It was Mike Patrick, Paul Maguire and Joe Thaisman."
16:42,020;16:49,020;"And I thought Joe Thaisman was the original Tony Romo. Like his points were a point."
16:49,020;16:52,020;"Point things out before they happened."
16:52,020;16:53,020;"A little fun."
16:53,020;16:57,020;"Yeah. Yeah. It was having a good time with people."
16:57,020;17:01,740;"That's what makes a good commentator is like, just having fun."
17:01,740;17:03,340;"Yeah, but also knowing the game too."
17:03,340;17:05,100;"Like it's not like listening to Dan Deodor,"
17:05,100;17:07,500;"I feel like, ""Grog, I don't understand why they're throwing a flag."""
17:07,500;17:09,420;"Like, Joe Thuy has been actually new to the rules"
17:09,420;17:12,380;"and could explain them to you in real time as it's happening"
17:12,380;17:15,420;"instead of 20 minutes later when he's been told by, you know,"
17:15,420;17:19,260;"whatever research staff he has, the Greg Browns of the world."
17:19,260;17:23,660;"I mean, the only thing I had was that he sticks him right between the two and the eight,"
17:23,660;17:26,140;"and I kind of figured what that meant pretty quickly."
17:26,140;17:31,420;"You figure that out? Did you like the comment about the the referees having those East German"
17:31,420;17:35,100;"surplus microphones that aren't working again? No, I missed that what's going on."
17:35,100;17:40,300;"Yeah. Well, did you not hear the referees because neither did anybody else because"
17:40,300;17:43,980;"everybody else. Oh, yeah. Yeah. Yeah. That's right. Yeah."
17:43,980;17:49,820;"I mean, it's a that bloods will throw us a more catchable ball. How do you feel about that as a"
17:49,820;17:50,820;"the blood so stand."
17:50,820;17:53,340;"- I don't know."
17:53,340;17:55,940;"I mean, they also said this."
17:55,940;17:58,580;"So like we can debate how good they actually were"
17:58,580;18:01,040;"because one of the quotes was,"
18:01,040;18:04,540;"Brady just ripped off and I say ripped off"
18:04,540;18:06,500;"because he looked like he was actually running."
18:06,500;18:08,580;"It was like a 10 yard run for first down."
18:08,580;18:09,500;"And one of the announced it says,"
18:09,500;18:11,940;"""That's one element that Brady adds to the offense"
18:11,940;18:14,200;"""that you won't see with blood so the ability to gain"
18:14,200;18:16,340;"""first downs running the football."""
18:16,340;18:18,300;"I don't know what that statement that lies."
18:18,300;18:22,540;"Is that a shot in the blood so for getting injured instead of getting a first down and"
18:22,540;18:25,020;"Oh, I should blood vessel it in."
18:25,020;18:28,660;"I didn't take it that way by that some shade."
18:28,660;18:33,620;"That is funny in retrospect now that we know that blood says, okay,"
18:33,620;18:35,620;"in retrospect, pretty hilarious."
18:35,620;18:36,460;"Hell yeah."
18:36,460;18:40,860;"So if we want to talk about the presentation, this is really the first"
18:40,860;18:44,380;"prime time game of the Patriots dynasty."
18:45,100;18:49,620;"And it was the first appearance of the yellow first outline."
18:49,620;18:50,320;"Yeah."
18:50,320;18:55,240;"And you, you basically took my best of the game because I didn't even know that."
18:55,240;18:57,900;"I wrote down, is this the first time we've actually seen this?"
18:57,900;19:01,060;"I wasn't sure, but I guess it is with these pagers."
19:01,060;19:01,240;"Yeah."
19:01,240;19:06,960;"Because apparently it was owned by, I think ESPN actually put it together."
19:06,960;19:08,320;"I have a quote here somewhere."
19:08,320;19:11,800;"Um, yeah."
19:11,800;19:13,420;"So this is the, here it is."
19:13,420;19:14,460;"Oh, CBS."
19:14,460;19:19,460;"you knew immediately it wasn't the usual third or fourth string AFC telecast on CBS"
19:19,460;19:23,460;"when the ball was spotted after the play and the yellow first and 10 line appeared"
19:23,460;19:26,460;"for the first time this season on the telecast of a Patriots game."
19:26,460;19:30,460;"It's usually reserved for the key national games because of the $25,000 per game"
19:30,460;19:31,460;"expense."
19:31,460;19:34,460;"That is some foresight."
19:34,460;19:38,460;"Yeah, so they're up in 25 G's for a lion."
19:38,460;19:40,460;"Yeah, but now everybody uses it."
19:40,460;19:43,460;"Yeah, but now how do you feel about because I love that yellow line because I'm"
19:43,460;19:45,460;"because I'm a lazy viewer."
19:45,460;19:51,460;"But and plus it creates like great conversations in bars and at friends homes, but"
19:51,460;19:59,380;"How does it compare with the hockey puck that used to like glow and it was like I'm higher. Why would that never stick?"
19:59,380;20:07,540;"Because we're because like, you know hockey fans are like macho like oh hockey"
20:07,540;20:11,540;"Yeah"
20:11,700;20:14,340;"casual fan who hockey fans hate."
20:14,340;20:17,380;"I don't think they're already casual hockey fans is the problem."
20:17,380;20:20,900;"It's like casual lacrosse fans. That's not a thing."
20:20,900;20:25,140;"They were offended by the glowing hockey."
20:25,140;20:26,580;"I can see that. Yeah."
20:26,580;20:35,220;"So, but yeah, I mean, on that note, watching games now, I realize the things that I think"
20:35,220;20:38,180;"when they first came out, I used to hate, but I don't anymore. Like when they actually put"
20:38,820;20:43,300;"the down and distance like they displayed on the field you know with that like arrow below the"
20:43,300;20:49,140;"where they all line up and i kind of missed that because i can never quite find it in time on these"
20:49,140;20:53,220;"telecasts because they only show it like before the game then it goes away when the play happens"
20:53,220;20:56,900;"i'm like this seems to play and i look up to find out like what down that was because i've already"
20:56,900;21:04,820;"forgotten because i have ADD and i have no idea what down a distance it is uh that doesn't happen to me"
21:04,820;21:08,260;"That sounds like a personal problem. Well, that's because I watch the games though."
21:08,260;21:13,860;"Oh, shots fired there. Oh, it's going to be a greater issue here. And"
21:13,860;21:17,460;"I'm watching the game as a speech. I know."
21:17,460;21:22,740;"You might get to the end of the game by the time we finish the podcast. I mean, we'll see."
21:22,740;21:29,700;"But that that is also something to talk about maybe for another time, but you throw around"
21:29,700;21:32,880;"on the ADD, is this, what do you mean by that?"
21:32,880;21:36,300;"Is it a flip it remark, or are you talking about actual"
21:36,300;21:37,260;"problems here?"
21:37,260;21:40,120;"Because if that's the case, then we're good."
21:40,120;21:43,020;"But if not, don't throw that shit around, Andy."
21:43,020;21:45,140;"- It's both, I can say it, 'cause I have it."
21:45,140;21:45,980;"- Okay, fine."
21:45,980;21:47,500;"- I can joke about it, 'cause I am one."
21:47,500;21:50,180;"- All right, now with your tone, it makes me feel bad."
21:50,180;21:51,020;"So."
21:51,020;21:52,020;"(laughing)"
21:52,020;21:56,060;"- I can joke about it because I abuse prescription drugs"
21:56,060;21:57,580;"that I'm not prescribed to."
21:57,580;21:59,980;"- Oh, all right."
21:59,980;22:01,380;"- Oh, that was loud."
22:01,380;22:05,780;"Sorry I brought it up, I don't know what to say."
22:05,780;22:09,140;"- Well, I got a lot about this one."
22:09,140;22:09,980;"- Yeah."
22:09,980;22:10,860;"- It's just my head."
22:10,860;22:15,060;"What do you think about if they were to,"
22:15,060;22:18,660;"like come up with technology to make that line visible"
22:18,660;22:19,860;"to the players?"
22:19,860;22:24,860;"- Well, all right."
22:24,860;22:28,580;"So I'll run with this."
22:28,580;22:29,700;"That's a good question."
22:29,700;22:31,180;"I think, no, here you go."
22:31,180;22:32,020;"Here's what you need to do."
22:32,020;22:33,060;"It can't just be--"
22:33,060;22:34,780;"because I think if it's going to be that,"
22:34,780;22:36,140;"it's going to be like lasers and shit, right?"
22:36,140;22:36,660;"Right."
22:36,660;22:37,580;"So yeah."
22:37,580;22:39,220;"So if you're going to be doing lasers and shit"
22:39,220;22:42,260;"in the field, you may as well just get rid of the sticks"
22:42,260;22:45,700;"and just like laser measure, like,"
22:45,700;22:47,900;"put a chip in the ball or some bullshit like that,"
22:47,900;22:52,500;"and then have both the line of scrimmage"
22:52,500;22:54,540;"be like laser etched on the field or whatever."
22:54,540;22:58,180;"and the laser displayed, BPRONOC could be etching anything."
22:58,180;23:01,260;"But then also the first down is exactly 10 yards away"
23:01,260;23:02,740;"to the millimeter."
23:02,740;23:03,980;"And so when they put the ball down,"
23:03,980;23:06,900;"as long as it breaks the line."
23:06,900;23:07,740;"- I gotta cut you off."
23:07,740;23:09,140;"I gotta cut you off."
23:09,140;23:09,980;"I gotta cut you off."
23:09,980;23:10,820;"- The first down."
23:10,820;23:12,460;"- You can't talk about this now because--"
23:12,460;23:13,620;"- Can you hear what a referee's?"
23:13,620;23:15,140;"- No, no, no, what you gotta do is--"
23:15,140;23:17,140;"- I'm gonna do it. - I'm gonna do it, dude, dude."
23:17,140;23:19,060;"You gotta keep it under wraps."
23:19,060;23:22,140;"This is why I want you to patent this idea."
23:22,140;23:24,260;"I don't know how to do all that shit,"
23:24,260;23:25,580;"that you just do it."
23:25,580;23:28,580;"And then you go into Shark Tank."
23:28,580;23:32,500;"And then you pitch this shit and then you license it."
23:32,500;23:33,340;"- Okay."
23:33,340;23:35,220;"- 'Cause that's what they tell me."
23:35,220;23:36,820;"'Cause I've been watching it recently."
23:36,820;23:39,020;"- I would need a name for this company though."
23:39,020;23:43,140;"It's gotta be something hip."
23:43,140;23:43,980;"- Yeah, that's what I mean."
23:43,980;23:46,700;"- That could also be translated to like classrooms"
23:46,700;23:48,540;"and like-- - It could be like laser lines."
23:48,540;23:50,180;"- Circumstance. - But with no vowels."
23:50,180;23:51,580;"Or like a hashtag laser lines."
23:51,580;23:55,460;"LZRLYN. Yeah."
23:55,460;23:57,820;"Done. All right."
23:57,820;24:01,660;"So, Sam, so everybody's hoping to don't patent this."
24:01,660;24:03,460;"Yeah, it's a really good idea."
24:03,460;24:07,620;"Because, I mean, we're talking about this probably six months in the past from when people are"
24:07,620;24:11,460;"listening, but I'm pretty sure that I wanted to patent it by then."
24:11,460;24:13,220;"What about, like, here's another idea."
24:13,220;24:17,420;"It's a little out of left field, but maybe it works out and I just thought of it."
24:17,420;24:21,860;"if you get tackled, the ball hits the ground and then the grass"
24:21,860;24:26,360;"like self paints itself. So that like, like, this line gets"
24:26,360;24:29,820;"painted real time on the field."
24:29,820;24:33,860;"You know what I mean? And then like, and then they like"
24:33,860;24:36,540;"paints itself green again. Like, you need a lot of paint for"
24:36,540;24:39,020;"this idea, but like, it seems more reasonable."
24:39,020;24:43,140;"What about let's let's play off of that then. If instead of the"
24:43,140;24:45,260;"grass painting itself, because I feel like that'd be a lot of"
24:45,260;24:52,140;"effort to ask on the house. We just hire homeless children with paint rollers to run out and just"
24:52,140;24:58,140;"paint lines every time they're the first down. That was my original thought when this whole"
24:58,140;25:05,260;"homeless children were on the phone paying off so much for clarification. I don't know where this"
