Start Timestamp;End Timestamp;Transcript
02:03,560;02:06,280;"because we saw them in week 10."
02:06,280;02:09,360;"We've talked about how great their offense is."
02:09,360;02:10,840;"They have a solid defense."
02:10,840;02:13,360;"Yada, yada, yada."
02:13,360;02:16,200;"Nothing huge in that, I think."
02:16,200;02:17,680;"We should probably just get into this game,"
02:17,680;02:22,380;"because this was a game that I felt like I watched more releases than I have,"
02:22,380;02:26,380;"but I, there was a bunch of plays in here that were big plays that I completely forgot."
02:26,380;02:29,780;"Wait, can we, sorry, can we talk about Kurt Warner first?"
02:29,780;02:31,580;"Yeah, I don't know."
02:31,580;02:32,080;"Go T."
02:32,080;02:36,780;"Cause I, I went down to Kurt Warner rabbit hole."
02:36,780;02:37,780;"Oh, I don't know."
02:37,780;02:38,480;"I love you rabbit holes."
02:38,480;02:38,980;"Let's hear it."
02:38,980;02:43,580;"Hey, his story is ridiculous."
02:43,580;02:46,680;"It's crazier than Brady's without a doubt."
02:46,980;02:47,820;"- Really?"
02:47,820;02:48,660;"- Oh yeah."
02:48,660;02:49,500;"- I don't see it."
02:49,500;02:52,660;"- Just his rise, like he,"
02:52,660;02:54,380;"he was a third string quarterback"
02:54,380;02:57,020;"at the University of Northern Iowa."
02:57,020;02:58,860;"- The power and so."
02:58,860;02:59,700;"- So, yeah."
02:59,700;03:01,260;"- Yeah, Matt Chatham's,"
03:01,260;03:03,460;"I think the same conference."
03:03,460;03:04,300;"- I think they were, yeah."
03:04,300;03:05,140;"I think he talked about that."
03:05,140;03:06,500;"- So, one double A."
03:06,500;03:10,100;"He goes undrafted in 1994,"
03:10,100;03:11,680;"goes to the,"
03:11,680;03:14,580;"gets picked up for the Packers training camp,"
03:14,580;03:18,620;"competing with Brett Favre, Mark Brunel and Ty Detmer."
03:18,620;03:19,620;"Jesus."
03:19,620;03:25,140;"The coaches, Mike Holmgren, Steve Marryucci and Andy Reed."
03:25,140;03:27,900;"That's a fucking powerhouse."
03:27,900;03:28,220;"Yeah."
03:28,220;03:29,580;"All three agree he sucks."
03:29,580;03:30,140;"They cut him."
03:30,140;03:40,780;"So then famously after he got tied up, he's stuck in shells at a grocery store"
03:40,780;03:44,100;"for five, 50 an hour in Cedar Falls."
03:44,100;03:48,220;"- Boy, can you imagine anything more depressing?"
03:48,220;03:50,380;"- Yeah, cleaning pools."
03:50,380;03:53,860;"- Hey, that was like eight dollars an hour."
03:53,860;03:55,500;"- Doing it during a pandemic."
03:55,500;03:56,340;"- Yeah."
03:56,340;03:58,340;"- Oh, Jesus."
03:58,340;04:02,020;"So then he goes to the arena league."
04:02,020;04:03,820;"- Okay."
04:03,820;04:06,260;"- So in college too, as soon as he played a senior year,"
04:06,260;04:07,460;"lit it on fire."
04:07,460;04:10,340;"He goes to the arena league, lights it on fire."
04:10,340;04:13,860;"He like wins two arena balls."
04:13,860;04:17,380;"He's like first in the league and yards and touchdowns, all these stats."
04:17,380;04:20,640;"Um, he gets a tryout with the bears."
04:20,640;04:26,900;"And before he goes, he goes to this honeymoon before training camp gets bit by a"
04:26,900;04:31,580;"spider and can't compete at camp."
04:31,580;04:33,660;"Where did he go into the honeymoon?"
04:33,660;04:34,620;"I don't know."
04:34,620;04:35,660;"Australia."
04:35,660;04:36,900;"Gotta be Australia."
04:36,900;04:37,500;"Yeah."
04:37,500;04:39,020;"Something fuck off spider."
04:39,020;04:41,500;"I see sneaky."
04:41,500;04:43,220;"I think you know how he was super religious."
04:43,220;04:48,080;"This is just a theory, but he wasn't, you know, he's saving himself for marriage."
04:48,080;04:52,540;"I don't even know if that's true, but as soon as he busted and not instead of that,"
04:52,540;04:55,920;"like, you know, that like two minute moment of clarity you have."
04:55,920;04:56,520;"Yeah."
04:56,520;04:58,140;"He just had like a six month one."
04:58,140;05:01,320;"Just skip the bears."
05:01,320;05:02,800;"No, he's like, fuck this, dude."
05:02,800;05:03,640;"What am I doing?"
05:03,640;05:08,560;"That's my theory."
05:12,600;05:15,280;"So then he goes to NFL Europe,"
05:15,280;05:20,800;"players for the Amsterdam admirals with his backup Jake"
05:20,800;05:23,080;"D'Alone didn't know that either."
05:23,080;05:24,080;"Yeah."
05:24,080;05:25,080;"Yeah."
05:25,080;05:29,920;"He lights it on fire in Europe as well."
05:29,920;05:32,200;"So everywhere he goes, he's just fair."
05:32,200;05:33,080;"He wears it up. Yeah."
05:33,080;05:34,280;"He wears it up."
05:34,280;05:38,360;"He ends up with the Rams."
05:38,360;05:40,600;"They pick them up as their fourth string quarterback."
05:41,480;05:48,200;"And they put them up for the NFL expansion draft when the Browns were expansion."
05:48,200;05:50,040;"They were like, Nah, we don't want them."
05:50,040;05:57,520;"And then he somehow ends up being the backup because they like traded Tony"
05:57,520;05:59,840;"Banks and Willy, Steve and Bono."
05:59,840;06:00,600;"Yeah."
06:00,600;06:06,400;"And then Trent Green towards ACL and all of a sudden your starter is Kurt"
06:06,400;06:07,720;"Warner, 1999."
06:07,720;06:08,440;"Yeah."
06:08,920;06:09,760;"What does he do?"
06:09,760;06:13,680;"He throws for 4300 yards, 41 touchdowns,"
06:13,680;06:16,720;"65% completion percentage."
06:16,720;06:20,600;"Four, 14 touchdowns in his first four games."
06:20,600;06:23,080;"God, that's crazy."
06:23,080;06:23,560;"Yeah."
06:23,560;06:25,800;"When's, when's the MVP?"
06:25,800;06:28,560;"When's the Super Bowl and the Super Bowl MVP?"
06:28,560;06:30,640;"All in his first season in the NFL."
06:30,640;06:33,080;"Come on."
06:33,080;06:36,880;"Just a ridiculously meteoric rise."
06:36,880;06:38,760;"How was he when he first got a shot?"
06:38,760;06:39,760;"'cause I'd be human."
06:39,760;06:40,600;"- 45."
06:40,600;06:41,840;"- I'll surround, huh?"
06:41,840;06:42,680;"- Yeah, me."
06:42,680;06:44,920;"- Graduated college in '93."
06:44,920;06:46,720;"So."
06:46,720;06:49,180;"- Excuse me, I'm glad you're back."
06:49,180;06:50,180;"- It's late 20."
06:50,180;06:51,020;"- That's right."
06:51,020;06:51,860;"- Yeah."
06:51,860;06:52,760;"- Graduated 21."
06:52,760;06:53,920;"- Late 20s."
06:53,920;06:55,360;"- Yeah."
06:55,360;06:58,480;"- And then signs a seven year contract right after that year."
06:58,480;06:59,320;"- You got no shit."
06:59,320;07:00,320;"- Thank you."
07:00,320;07:02,200;"Imagine his wife, she must be like,"
07:02,200;07:03,960;"""God damn, I hit the jackpot."""
07:03,960;07:04,800;"(laughing)"
07:04,800;07:06,120;"- Finally, all that was worth it."
07:06,120;07:06,960;"- This is five last year."
07:06,960;07:08,440;"- You were making five 15 and a half,"
07:08,440;07:09,700;"I was a bad winner in this house."
07:09,700;07:10,800;"- Yeah, for real."
07:10,800;07:15,080;"And then the rest is kind of history."
07:15,080;07:19,720;"I mean, back to back MVP or two out of three years MVP."
07:19,720;07:21,240;"I mean, he lit it up in '01."
07:21,240;07:23,560;"So this is his third year in the league"
07:23,560;07:25,160;"and he's just been,"
07:25,160;07:27,520;"this is like, I think the height of his career."
07:27,520;07:28,360;"- Yeah."
07:28,360;07:29,200;"- Yeah."
07:29,200;07:32,840;"- I mean, he falls apart after this game,"
07:32,840;07:34,200;"but this is-"
07:34,200;07:36,360;"- Interesting, he's more than anything, right?"
07:36,360;07:40,520;"Yeah, that actually funny enough, it was a lot to do with the thumb."
07:40,520;07:42,720;"So you get the thumb injury in this game."
07:42,720;07:46,960;"And I think that carried them for like four years."
07:46,960;07:49,040;"Like stay remember, I don't even think you got it in this game."
07:49,040;07:50,600;"I think you got it at the beginning of the season."
07:50,600;07:51,000;"Yeah."
07:51,000;07:54,600;"So they were saying on the broadcast because in the last game of the year,"
07:54,600;07:56,720;"and it's he's still having issues right here."
07:56,720;08:00,040;"They're talking about him, like having some like rabby thing."
08:00,040;08:04,040;"But he's always squeezing so that he can like try to get the thumb up."
08:04,040;08:09,400;"like, it'll be better. Yeah. I know. Strangely, I know what you mean."
08:09,400;08:11,040;"Yeah, you know, I don't."
08:11,040;08:11,920;"He's."
08:11,920;08:16,880;"Springs, I'm guessing. Yeah. It was John Madden. So I'm pretty sure he actually said"
08:16,880;08:21,400;"grabby that that may have been verbatim. I'm going to go on record and say John Madden"
08:21,400;08:25,920;"was a better commentator than I remember. Love them. I wrote that down too. Yeah, let's"
08:25,920;08:30,800;"go there. John Madden, Pat Summerall. This was actually Pat Summerall's last ever game"
08:30,800;08:32,200;"that he did. Good."
08:32,200;08:37,880;"was good. That's from Roodle. Yeah. Yeah. He was awful. Well, you like start a"
08:37,880;08:41,680;"favorite sentence and then just not finish it. You're like, are you gonna say something?"
08:41,680;08:48,600;"That's the role thing was that he would fall for every trick play that any team. Yeah. Yeah. There's a"
08:48,600;08:54,200;"Patriots did what they've been doing all season with a direct snap to Kevin Falk. He's like, oh,"
08:54,200;08:57,440;"to high snap and the bug goes over pretty. Oh wait no."
08:57,440;09:05,080;"Well he's so like monotone too. And that that one play was the one where you could tell he was"
09:05,080;09:10,680;"actually surprised because he actually had some emotion. He did. Yeah. Exactly. Yeah. I was rough."
09:10,680;09:14,920;"But I agree with Stephen. I thought John Madden was a lot better than I remember because you remember"
09:14,920;09:19,080;"just like all the stupid shit that he says. Yeah. But when you actually listen to him,"
09:19,080;09:23,320;"like a lot of it is really good and really informative stuff. And you can see why he lasted"
09:23,320;09:24,320;"as long as he did."
09:24,320;09:28,840;"I remember mom saying that she liked him because when she was learning the game, he would explain"
09:28,840;09:29,840;"it."
09:29,840;09:31,440;"And sometimes he would like he dumb it down."
09:31,440;09:34,040;"So like stuff that like I'm like, yeah, no shit."
09:34,040;09:37,400;"But I remember that comment mom must have made years ago where she loved him because"
09:37,400;09:40,200;"he would explain to her when she had no idea that was going on."
09:40,200;09:41,200;"Right."
09:41,200;09:42,200;"Absolutely."
09:42,200;09:43,200;"Andy like jokes around too."
09:43,200;09:44,200;"Yeah."
09:44,200;09:45,640;"He was having a great time with it."
09:45,640;09:50,200;"When the rest are talking about that holding call and the guy like held his hand for like"
09:50,200;09:51,200;"10 seconds."
09:51,200;09:56,200;"You can see that part. He's like, he must got a good one. Look at his eyes."
09:56,200;09:59,600;"Goodness I,"
09:59,600;10:03,200;"because the referee was like, he had an point in which way he was going to do it."
10:03,200;10:05,200;"He's like, well, he doesn't know which way it's going,"
10:05,200;10:09,200;"but you can tell by the look in the referee's eyes, he's got a good one because they were wide open."
10:09,200;10:14,200;"He was too. They got to stand there with his eyes wide over just holding his fit."
10:14,200;10:16,200;"Oh, yeah. He did. He was, he was very quotable."
10:16,200;10:19,200;"Well, I mean, my impression coming away from it,"
10:19,200;10:23,040;"away from it because I've watched that final drive a ton is him like saying they shouldn't"
10:23,040;10:26,000;"go for it and then doubling down right and you're like on that."
10:26,000;10:30,360;"There's no anything but you look at from the big picture he's got a point where like they're"
10:30,360;10:36,560;"on the 17 they had no time to do whatever and some change left Brady's a rookie."
10:36,560;10:37,560;"See his logic now."
10:37,560;10:40,520;"Yeah they just gave up a touchdown in like a minute."
10:40,520;10:44,680;"And then halfway through you switch and he's like you know what never mind I'm on board"
10:44,680;10:45,680;"with this."
10:45,680;10:46,680;"Yeah."
10:46,680;10:47,680;"Yeah, when he's rock."
10:47,680;10:50,240;"Yeah, no, no, let's know."
10:50,240;10:51,240;"I'm back now."
10:51,240;10:53,840;"20 years later, I have changed my"
10:53,840;10:55,440;"I'm sure I know he said some."
10:55,440;10:57,760;"Like silly things, but they're not"
10:57,760;10:58,560;"very like stupid."
10:58,560;10:59,320;"Never wrong."
10:59,320;11:00,800;"Like you'd say for a Dan"
11:00,800;11:01,920;"founds, but they're not super"
11:01,920;11:02,600;"biased either."
11:02,600;11:04,000;"He didn't seem to be like crazy"
11:04,000;11:04,640;"biased."
11:04,640;11:06,240;"No, it was more just like excited"
11:06,240;11:07,880;"to to watch football again, kind"
11:07,880;11:09,560;"of like you see with Tony Romo"
11:09,560;11:09,960;"these days."
11:09,960;11:11,080;"We're just excited to see that"
11:11,080;11:11,840;"football be in the way."
11:11,840;11:12,440;"Well, that too."
11:12,440;11:13,760;"Yeah."
11:13,760;11:15,880;"It had that that like joyful"
11:15,880;11:20,480;"feeling to it to me. Also, this is the best Super Bowl logo of all time, in my opinion."
11:20,480;11:24,480;"I like people logos. I don't even remember them really, but this one."
11:24,480;11:25,600;"It's awesome."
11:25,600;11:31,200;"Oh, this was the peak and then they, they were kind of samey after this one."
11:31,200;11:34,520;"And then eventually they all got standardized and other the same thing every year."
11:34,520;11:37,520;"Yeah. I don't know why they do that either. It's stupid."
11:37,520;11:38,760;"Yeah."
11:38,760;11:42,240;"Yeah. Apparently it's supposed to be something different, too."
11:42,240;11:43,840;"What do you mean?"
11:43,840;11:44,840;"This almost."
11:44,840;11:49,800;"Yeah, they had a different logo and they were like, they, they'd sold some merchandise with"
11:49,800;11:50,800;"the old logo."
11:50,800;11:57,360;"And then obviously the, the 9/11 thing, there's a lot of patriotic themes around the Super Bowl."
11:57,360;11:59,200;"So they ended up changing it."
11:59,200;12:00,200;"That makes sense."
12:00,200;12:01,200;"Oh, I see."
12:01,200;12:02,200;"You mean?"
12:02,200;12:03,200;"Yeah."
12:03,200;12:04,200;"Yeah."
12:04,200;12:05,200;"Yeah."
12:05,200;12:06,200;"Just Google it."
12:06,200;12:07,200;"Yeah."
12:07,200;12:08,200;"Like a very New Orleans theme."
12:08,200;12:09,200;"Look at them."
12:09,200;12:10,200;"Yeah."
12:10,200;12:11,200;"I like the, yeah, I like the one they want better."
12:11,200;12:12,200;"Yeah."
12:12,200;12:13,400;"research this week."
12:13,400;12:15,560;"I watched the game, but"
12:15,560;12:19,040;"Wikipedia."
12:19,040;12:21,040;"Greg's also"
12:21,040;12:23,600;"he's like the brain man of"
12:23,600;12:23,960;"Patriots."
12:23,960;12:24,880;"So I just remember"
12:24,880;12:27,880;"now to watch him."
12:27,880;12:31,440;"Shout out Matt Chatham for"
12:31,440;12:33,280;"putting me onto the LA kiss"
12:33,280;12:34,360;"television show."
12:34,360;12:38,200;"Did I watched like five episodes"
12:38,200;12:39,200;"last night?"
12:39,200;12:40,680;"Yeah, and it's worth watching."
12:41,000;12:48,200;"Dude, I say I'm going to tell you something that it doesn't make me proud."
12:48,200;12:51,480;"Kelly cried."
12:51,480;12:53,840;"Excuse me."
12:53,840;12:56,520;"Kelly cried in episode three."
12:56,520;12:59,240;"Here's a like, sadness."
12:59,240;13:04,280;"Like, here's a joy when BJ Bell, the underdog made the team so he could play"
13:04,280;13:04,960;"with his brother."
13:04,960;13:07,760;"Kelly was."
13:09,320;13:11,240;"It's a clear sign you're on quarantine."
13:11,240;13:12,280;"It was not enough."
13:12,280;13:13,720;"Yeah, it really is."
13:13,720;13:16,120;"Well, I can hear in the background."
13:16,120;13:16,520;"Yell on that."
13:16,520;13:16,760;"Yeah."
13:16,760;13:17,200;"Oh, yeah."
13:17,200;13:17,520;"Yeah."
13:17,520;13:17,520;"Yeah."
13:17,520;13:19,760;"She she's a big cussard from down to."
13:19,760;13:21,840;"It was tears of happiness."
13:21,840;13:22,800;"He was a happiness."
13:22,800;13:23,120;"All right."
13:23,120;13:23,720;"So tears."
13:23,720;13:26,080;"We're a kiss football team."
13:26,080;13:29,520;"Hey, I do so."
13:29,520;13:33,760;"So we may have to in the future do a like a bi week episode or something."
13:33,760;13:34,720;"It's worth it."
13:34,720;13:38,760;"There's there's enough to talk about there to unpack as they say."
13:39,200;13:42,320;"And it's like a mini series of like a review each episode."
13:42,320;13:43,080;"Yeah."
13:43,080;13:45,000;"Well, maybe not that much."
13:45,000;13:46,680;"Yeah."
13:46,680;13:48,200;"Even better."
13:48,200;13:48,720;"All right."
13:48,720;13:49,480;"Do you have any more?"
13:49,480;13:52,360;"I had some some current Warner notes, actually."
13:52,360;13:53,440;"We got."
13:53,440;13:57,920;"So I noticed it in the last game, but they didn't talk about it."
13:57,920;14:01,520;"But he had this like he had that big long face mask, kind of like similar to"
14:01,520;14:02,440;"True Bledsos."
14:02,440;14:04,960;"Yeah, but then it had like an actual loop at the bottom."
14:04,960;14:05,960;"Yeah."
14:05,960;14:07,360;"Why the fuck does he have this?"
14:07,360;14:11,000;"I just like to hang his tie on or something."
14:11,000;14:13,360;"I don't understand why it's that extra thing,"
14:13,360;14:14,720;"but I actually talked about it in this game"
14:14,720;14:19,720;"where apparently his vocal chords got injured somehow."
14:19,720;14:20,840;"Didn't explain how it happened."
14:20,840;14:22,720;"I'm guessing he just got like a shot"
14:22,720;14:25,360;"to the neck or something, but he couldn't take it."
14:25,360;14:27,600;"(laughing)"
14:27,600;14:30,080;"It's post-knock clarity."
14:30,080;14:35,520;"But so they put that there while it was healing."
14:35,520;14:39,020;"So it wouldn't come because you apparently lost his voice for like a"
14:39,020;14:40,060;"weirdo, it's not a great thing."
14:40,060;14:43,300;"No, they had it there for that."
14:43,300;14:46,300;"And then they left it there so it wouldn't get fucking crazy injury to"
14:46,300;14:46,500;"get."
14:46,500;14:46,940;"Yeah."
14:46,940;14:49,300;"Does that even extend far enough down?"
14:49,300;14:53,740;"No, I think it did because he took a shot like directly in that spot from"
14:53,740;14:54,880;"really beginning at one point."
14:54,880;14:55,580;"Oh, yeah."
14:55,580;14:58,420;"We stayed in there late and just like, I think actually I'm going to"
14:58,420;15:02,740;"throw in the ball away, but like willing to get this top of his dome was"
15:02,740;15:04,380;"like right in his right in his chin."
15:04,380;15:06,580;"So maybe it did help."
15:06,580;15:09,140;"He did a lot of shots in this game."
15:09,140;15:11,700;"He took a lot of shots in this game."
15:11,700;15:13,980;"You know, but at one point they said it was 11."
15:13,980;15:17,620;"11 hits through three quarters on."
15:17,620;15:22,820;"And he was also at this point who"
15:22,820;15:26,460;"he was second in NFL history in attempts"
15:26,460;15:31,660;"without an interception in Super Bowl with 60."
15:31,660;15:36,540;"And then, procedure to throw two interceptions in the next 11 attempts."
15:36,540;15:37,500;"That's good."
15:37,500;15:40,380;"You know, spoiler alert."
15:40,380;15:48,060;"I'm assuming that's been broken since because people just actually throw more passes in"
15:48,060;15:49,260;"games in general."
15:49,260;15:52,540;"But I took a bunch of screenshots because there was a bunch of like"
15:52,540;15:58,060;"stats that they put up on the chevron at the bottom and they didn't make a lot of sense."
16:00,460;16:10,180;"Yeah, so I actually found a video when I was YouTube in this of home video reactions to this game from."
16:10,180;16:13,820;"Yeah, some people in like these Boston fans."
16:13,820;16:17,100;"And like the quality is what you'd expect."
16:17,100;16:20,220;"But, yeah, one of the things they brought up was like,"
16:20,220;16:23,180;"where the fuck are they pulling these stats from?"
16:23,180;16:27,100;"I swear to God, they're just throwing anything up there."
16:28,540;16:33,020;"It's true. Let me just give you a taste of some of them. So at the beginning, you know, when the"
16:33,020;16:39,900;"Rams started the ball, they showed the rankings of the offense and defense. The Rams offense was"
16:39,900;16:46,860;"best in the NFL. The Patriots defense somehow, 24th in the NFL. Yeah, I can stack that using for"
16:46,860;16:56,620;"that. Yards? Probably. Maybe. Even that. Yeah, 24 seems real low even for yards. Not sure what that"
16:56,620;17:04,860;"was. But then moments later they showed the Patriots defense have allowed one opening drive"
17:04,860;17:10,140;"touchdown in the last 26,000. That's a pretty good stat. Well, versus the right, yeah. But"
17:10,140;17:15,020;"there's a 24th ranked defense. I look quite gee, it's got to be a yard. And then on the opposite"
17:15,020;17:19,740;"side of them all, this was also surprising. They showed the same stat, but reverse Patriots offense"
17:19,740;17:26,380;"19th in the NFL, which feels about right. Yeah. You know, middle of the road kind of Rams defense,"
17:26,380;17:29,260;"Anybody want to guess where they ranked in the NFL?"
17:29,260;17:30,940;"Fit?"
17:30,940;17:33,020;"Higher."
17:33,020;17:34,460;"Really?"
17:34,460;17:36,540;"Third in the NFL."
17:36,540;17:39,180;"Yeah, they got to be using yards then because I don't know."
17:39,180;17:40,460;"It's got to be something like that."
17:40,460;17:41,500;"Yeah, I don't know what it is."
17:41,500;17:43,180;"So not great."
17:43,180;17:46,460;"Okay, there was a lot of, uh, I'll do some more later,"
17:46,460;17:48,380;"but there was a lot of, oh, this was one other one."
17:48,380;17:51,500;"The, the, the pages defense in the postseason,"
17:51,500;17:53,420;"they were showing that the defense special teams"
17:53,420;17:55,460;"and scored three touchdowns."
17:55,460;17:58,740;"And the Patriots offense had also scored three touchdowns."
17:58,740;17:59,540;"Yeah."
17:59,540;18:00,860;"Yeah, that makes sense."
18:00,860;18:05,780;"That dials move goes back to our three phases of the game."
18:05,780;18:07,740;"Defense wins championships."
18:07,740;18:08,220;"Yeah."
18:08,220;18:09,260;"Yes, it does."
18:09,260;18:12,220;"Can you name the five Hall of Famers"
18:12,220;18:15,220;"that started for the Rams in this game?"
18:15,220;18:17,580;"Oh, free us."
18:17,580;18:19,060;"Yep."
18:19,060;18:19,860;"Warner?"
18:19,860;18:21,060;"Yep."
18:21,060;18:22,900;"He's an Hall of Fame."
18:22,900;18:23,740;"Who's a left tackle?"
18:23,740;18:24,620;"Lando pace?"
18:24,620;18:25,620;"Yep."
18:25,620;18:26,820;"Wow."
18:26,820;18:27,620;"Fuck."
18:27,620;18:28,740;"And the Yes, Williams."
18:28,740;18:29,740;"Yes."
18:29,740;18:30,820;"Oh, wow."
18:30,820;18:31,660;"Well done, guys."
18:31,660;18:33,020;"I didn't think we'd get that."
18:33,020;18:34,140;"I don't think we'd get anything else."
18:34,140;18:34,780;"We got all that."
18:34,780;18:38,180;"Also, the white defensive back hall of fame"
18:38,180;18:39,860;"are Adam Archuleta."
18:39,860;18:40,380;"Yeah."
18:40,380;18:41,260;"Oh, yeah, he was."
18:41,260;18:44,860;"Just taking snaps gets you in the white defensive back."
18:44,860;18:46,100;"I mean, I'm in Jason C. Horner."
18:46,100;18:47,100;"Yeah."
18:47,100;18:49,100;"Well, gray-blind was sick, too."
18:49,100;18:50,300;"I love gray-blind."
18:50,300;18:50,800;"Yeah."
18:50,800;18:51,100;"I was--"
18:51,100;18:51,100;"I was--"
18:51,100;18:52,180;"--in this game."
18:52,180;18:53,660;"They're a good secondary."
18:53,660;18:55,660;"That's a pretty dope name too."
18:55,660;18:56,940;"Yeah."
18:56,940;18:58,740;"Because if you went by like Andre,"
18:58,740;18:59,660;"and not as cool,"
18:59,660;19:00,660;"like Andre."
19:00,660;19:02,580;"Don't drive the guy."
19:02,580;19:04,980;"I just kicked the timer."
19:04,980;19:06,180;"Yo Murphy."
19:06,180;19:07,380;"Yeah."
19:07,380;19:08,700;"I need to hear Berman."
19:08,700;19:09,860;"I tried to look up,"
19:09,860;19:12,540;"see if Berman had a,"
19:12,540;19:13,740;"like a prime time for this."
19:13,740;19:14,900;"I couldn't find it."
19:14,900;19:16,500;"Oh, yeah, I was looking for it too."
19:16,500;19:18,500;"And I couldn't find it either."
19:18,500;19:20,180;"Because a couple of my favorite"
19:20,180;19:22,180;"berman nicknames are in this"
19:22,180;19:24,400;"Ricky prol member"
19:24,400;19:26,400;"pral shampoo"
19:26,400;19:30,300;"And he said like Ricky pro shampoos is this way for a first down"
19:30,300;19:35,560;"Or as a here a keem when you still ah"
19:35,560;19:39,320;"Has a keem"
19:39,320;19:45,740;"My favorite permanence, oh"
19:45,740;19:48,700;"They're all my favorite. Yeah"
19:48,700;19:50,620;"- Yeah, do the genius."
19:50,620;19:51,700;"- He really has, yeah."
19:51,700;19:52,540;"- Well, all right."
19:52,540;19:54,500;"I mean, should we talk about this game a little bit?"
19:54,500;19:55,660;"- I guess."
19:55,660;19:56,940;"- Yeah, all right."
19:56,940;19:59,540;"So opening quarter, the Rams actually took the lead,"
19:59,540;20:00,380;"which I've forgotten."
20:00,380;20:01,620;"- It's the only lead they'd have."
20:01,620;20:02,460;"- Yeah."
20:02,460;20:05,020;"- Like the 50 yard field goal,"
20:05,020;20:07,460;"which at the time was the third longest field goal."
20:07,460;20:10,140;"And it was only the third field goal of over 50 yard."
20:10,140;20:11,740;"- Oh, they put up a whole bunch of stats on that."
20:11,740;20:12,860;"Like, yeah."
20:12,860;20:14,340;"That's the third longest field goal."
20:14,340;20:15,660;"I knew like that."
20:15,660;20:16,980;"- One of three 50 yard field goals."
20:16,980;20:19,740;"No shit if so turn on the still goal and it's 50 yards then"
20:19,740;20:22,980;"The other two are gonna be at least 50 water more"
20:22,980;20:28,920;"And then that was kind of all that had the paths didn't I started a bit slow I thought"
20:28,920;20:31,580;"Antoine Smith"
20:31,580;20:33,580;"I kept"
20:33,580;20:35,820;"like remembering him is more of a"
20:35,820;20:39,220;"The game changer in this season"
20:39,220;20:42,340;"But it felt like every game he would start off"
20:43,180;20:49,980;"Averaging like two yards of carry in the first half and then wear the team down and would eventually end up averaging four yards of carry"
20:49,980;20:54,340;"Yeah, you got nine two yards and five one one per carry"
20:54,340;20:59,260;"And I feel like this game was the same thing like he started off the first like probably quarter and a half"
20:59,260;21:02,960;"Yeah averaging like a yard of carry and then started"
21:02,960;21:08,100;"Wearing them down and bringing bigger runs. It's a derken re-effect"
21:08,100;21:12,180;"Yeah, exactly the same idea. We're gonna go right on. Yeah"
21:12,380;21:14,380;"Yeah, yeah, I'm gonna blend as well"
21:14,380;21:23,280;"Second quarter was probably the most it runs actually to open the second quarter missed a longer field of 52 yards"
21:23,280;21:28,100;"Wait, wait, wait, we're not doing best on worse for quarters. We're gonna do it by the half. Oh"
21:28,100;21:35,320;"Cheese why you got a best worst for every goddamn quarter. Yeah, of course. All right, you know what fucking let's do it. Oh good"
