Start Timestamp;End Timestamp;Transcript
06:26,840;06:30,640;"before I decided to accept the position,"
06:30,640;06:34,400;"I said to him, you know I have no idea what I'm doing, right?"
06:34,400;06:38,560;"And he said to me, you'll learn."
06:38,560;06:40,320;"And that to me was kind of,"
06:40,320;06:43,120;"that was kind of exciting that he had that faith in me."
06:43,120;06:46,120;"Knowing I had never run a museum"
06:46,120;06:47,920;"and didn't really know that business,"
06:47,920;06:48,880;"and that I would learn it."
06:48,880;06:51,600;"And maybe someone would argue whether I have or not,"
06:51,600;06:57,480;"But I actually went out and bought books on how to run a museum."
06:57,480;06:58,760;"And I read them."
06:58,760;07:00,360;"And I just dove in."
07:00,360;07:03,040;"And the exhibit part of it was easy for me,"
07:03,040;07:05,840;"because that's just the storytelling."
07:05,840;07:07,200;"But it was all the other things that"
07:07,200;07:08,760;"go into operating a museum."
07:08,760;07:09,880;"Now I'm still learning."
07:09,880;07:12,920;"There's still things that come up from year to year"
07:12,920;07:13,480;"that I learned."
07:13,480;07:16,440;"But the exhibit part, the storytelling part,"
07:16,440;07:18,320;"that's still very exciting for me."
07:18,320;07:20,560;"And the other stuff was a great challenge"
07:20,560;07:22,000;"that I hope I've learned."
07:22,000;07:25,280;"And I think, you know, we've run a pretty good venue"
07:25,280;07:27,080;"for the last 12 years."
07:27,080;07:28,400;"So it's been, it's been great."
07:28,400;07:29,240;"I've loved it."
07:29,240;07:32,880;"- For all our listeners who are like all three of them"
07:32,880;07:36,480;"or whatever, for mom."
07:36,480;07:39,040;"What is the like ticket price?"
07:39,040;07:41,240;"When you guys open, like what's the availability"
07:41,240;07:42,080;"for a beautiful company?"
07:42,080;07:44,160;"- Wow, I'm so proud of it."
07:44,160;07:46,480;"- We haven't been open since March 15th,"
07:46,480;07:51,480;"But typically, in a non-COVID situation,"
07:51,480;07:55,600;"we're open seven days a week."
07:55,600;07:58,960;"We're open Monday through Friday 10 to five,"
07:58,960;08:02,760;"Saturday 10 to nine, and Sunday 10 to seven."
08:02,760;08:06,680;"We are looking at reopening very soon,"
08:06,680;08:10,400;"depending on when this is aired."
08:10,400;08:14,900;"But, I mean, so yeah, we should be open in September."
08:16,000;08:19,180;"Okay, but we're gonna be limited our hours will be limited. I think"
08:19,180;08:25,020;"The other baby just be just weekends to start off. Yeah, that makes sense. See how it goes and then go from there"
08:25,020;08:27,800;"So let's address the question on all of our minds"
08:27,800;08:33,020;"Troy Brown is as awesome as we all think he is right"
08:33,020;08:36,420;"Yeah, we're very pro Troy Brown"
08:36,420;08:44,460;"Podcasts okay, so that's a great question. So what I will tell you on that is that when I was covering the team"
08:45,100;08:48,100;"People would act in my favorite player."
08:48,100;08:52,100;"And I would say, I'd have to say Troy Brown."
08:52,100;08:58,100;"Because I was talking to Troy one day and he made this comment to me that has always stuck with me."
08:58,100;09:05,100;"He said, ""I come in every day and just make sure my stuff is still in my locker."""
09:05,100;09:10,100;"Meaning he never took one day in the NFL for granted."
09:10,100;09:14,100;"He came in every day trying to prove that he belonged."
09:14,100;09:16,580;"I thought that was a great message."
09:16,580;09:17,900;"And something that's always stuck with me"
09:17,900;09:19,820;"and something that I try to keep"
09:19,820;09:22,060;"as far as my mentality goes."
09:22,060;09:25,460;"Hey, nothing is guaranteed, nothing is promised to us."
09:25,460;09:29,380;"Community justify your job every day that you come in."
09:29,380;09:30,300;"And that's what he did."
09:30,300;09:31,140;"- Yeah, thank you."
09:31,140;09:32,300;"I love it."
09:32,300;09:35,220;"- Yeah, the more, I mean, we were"
09:35,220;09:38,460;"Troy Brown fans growing up because our last name is Brown,"
09:38,460;09:42,940;"so it fit and, you know, he was the Troy Brown you see on TV."
09:42,940;09:45,340;"was that prototypical patriot."
09:45,340;09:50,140;"But more we hear about him, the happy eye of that decision."
09:50,140;09:53,660;"In fact, in fact, it's the top of the show I already talked about."
09:53,660;09:58,380;"And talk about the bill 2002 visit to July."
09:58,380;09:59,420;"Oh, that wasn't the game."
09:59,420;10:01,300;"It was 2004 where he intercepted Drew."
10:01,300;10:02,460;"Yes."
10:02,460;10:02,980;"Yes."
10:02,980;10:05,180;"I almost know."
10:05,180;10:05,980;"We'll get to that."
10:05,980;10:11,900;"But he was always just that guy who when you needed to play, he's the one that'll get it for you."
10:12,340;10:15,340;"Absolutely, there's a few guys like that."
10:15,340;10:18,340;"You know, the old cliche was, if you need it, you get your nine."
10:18,340;10:20,340;"If you need three, get your four."
10:20,340;10:22,340;"Can't talk with the other guy in that category."
10:22,340;10:23,340;"I agree."
10:23,340;10:30,340;"You know, guys, I just, I mean, before I was even covering the team, I still remember vividly"
10:30,340;10:31,340;"the play."
10:31,340;10:36,340;"He made 1996 lie on his back against the Giants in the final week of the season."
10:36,340;10:40,340;"And they clenched out, they clenched the division and a buy in the playoffs."
10:40,340;10:43,740;"uh... it was a third long-playing was really lying on his back when you"
10:43,740;10:44,900;"caught the ball"
10:44,900;10:49,180;"uh... i don't know if this play i'm going to write out that"
10:49,180;10:53,620;"finally found someone who knows more about troy brown and i do jesus"
10:53,620;10:56,780;"and of course you got to play in two thousand one of the football that put"
10:56,780;10:58,540;"them into the world"
10:58,540;11:00,740;"and also uh..."
11:00,740;11:03,980;"sixty-four max all in with the play call on it"
11:03,980;11:05,660;"it's terrible"
11:05,660;11:06,660;"protection"
11:06,660;11:08,340;"everyone right"
11:08,340;11:09,480;"that's amazing"
11:09,480;11:11,560;"and of course you have the uh..."
11:11,560;11:14,440;"the two thousand one a_c_ chain trip game to where he"
11:14,440;11:15,760;"has a way with all two"
11:15,760;11:18,080;"scoop up the the block kick and"
11:18,080;11:20,080;"lateral it"
11:20,080;11:22,800;"so that it goes for a touchdown instead of just a big game at the end of the"
11:22,800;11:23,400;"half there"
11:23,400;11:27,320;"i really like this direction this interview is taking just"
11:27,320;11:30,080;"about how awesome robert is"
11:30,080;11:32,320;"and i think that"
11:32,320;11:35,000;"well the fight for a touchdown i think"
11:35,000;11:37,520;"i don't know if you guys remember this but"
11:37,520;11:39,760;"they they've put the ball"
11:39,760;11:40,680;"and"
11:40,680;11:42,060;"he feels it"
11:42,060;11:45,720;"and bounce to the big stealers down to end up in like a sixty-yard plan"
11:45,720;11:49,120;"and the people who have been on the plane i can't remember exactly for what"
11:49,120;11:50,560;"side to something"
11:50,560;11:52,900;"and when they respond to all the"
11:52,900;11:54,400;"wrong"
11:54,400;11:56,400;"yes on the recheck"
11:56,400;11:57,440;"and so"
11:57,440;12:00,880;"while he was trying to angle the kick you get it on the right angle try caught"
12:00,880;12:01,600;"it"
12:01,600;12:03,240;"and took it back to the house"
12:03,240;12:08,240;"And of course, you know, making guys run down the field two times in rope and punk coverage is always challenging."
12:08,240;12:10,320;"I think if I'm not mistaken,"
12:10,320;12:12,580;"uh, Gerard Cherry,"
12:12,580;12:17,520;"uh, was like the vice guy on the punt and he, I think he, him, I think he flocked their gun"
12:17,520;12:19,080;"our all the way back into the end zone."
12:19,080;12:19,580;"Yeah."
12:19,580;12:22,220;"And that was the guy that committed the penalty too."
12:22,220;12:24,320;"Yeah, he ran out of bounds and he was the owner."
12:24,320;12:25,920;"And that's what the penalty was."
12:25,920;12:26,720;"Yeah."
12:26,720;12:30,960;"Oh, we did you have a watcher recently?"
12:30,960;12:31,440;"Yes."
12:31,440;12:32,040;"We just did."
12:32,040;12:32,440;"Yeah."
12:32,440;12:34,440;"One couple of weeks ago."
12:34,440;12:36,800;"Well, I think in the first"
12:36,800;12:38,400;"picture that he didn't ever catch"
12:38,400;12:39,520;"a hundred passes in the season."
12:39,520;12:40,320;"Yep."
12:40,320;12:41,360;"It sure was."
12:41,360;12:42,800;"And when it'll be"
12:42,800;12:45,320;"probable and he didn't go to"
12:45,320;12:45,760;"the problem."
12:45,760;12:46,240;"You did he?"
12:46,240;12:48,680;"Is it like a good one?"
12:48,680;12:51,120;"I thought it was always"
12:51,120;12:51,680;"an alternate."
12:51,680;12:52,280;"Yeah."
12:52,280;12:52,880;"Yeah."
12:52,880;12:53,280;"They're going."
12:53,280;12:54,840;"That's only one."
12:54,840;12:55,320;"Oh, he went."
12:55,320;12:55,720;"And he won."
12:55,720;12:57,560;"So I remember the picture"
12:57,560;12:59,120;"of the the top wall guys at"
12:59,120;12:59,680;"the Super Bowl."
13:00,200;13:02,760;"Because they laugh like the Super Bowl to go to Hawaii."
13:02,760;13:03,760;"Right, right."
13:03,760;13:05,360;"That was a whirlwind that year."
13:05,360;13:06,360;"Pretty exciting."
13:06,360;13:07,400;"Yeah, I remember his."
13:07,400;13:10,840;"I think we talked about it."
13:10,840;13:15,280;"His his first cat, his 100th catch actually got overturned"
13:15,280;13:16,840;"because it hit the ground or something,"
13:16,840;13:17,680;"rebobbled it."
13:17,680;13:20,480;"And so we had to go and do it again to get the 100th catch."
13:20,480;13:22,000;"After this made a big deal of it."
13:22,000;13:23,640;"Yeah."
13:23,640;13:26,880;"In every 70, it's 101."
13:26,880;13:28,000;"Yeah, probably."
13:28,000;13:53,360;"one of the one of the line of scrimmage out here. Oh, yeah. And then it looked like a punt return from there, just making guys look really, really ugly. Although I believe he did catch the pass and David Patton had in the net. Yes, David, David, David, through for down ran for touchdown and call it. Yep. That was him. Oh, I like how this is just turning into the Troy Brown. Yeah. Happy. Yeah, this is it. Yeah, this is perfect."
13:54,160;13:56,660;"He ever couched"
13:56,660;13:58,200;"rait in Grace Hall?"
13:58,200;14:01,540;"He yeah Yup on the fake"
14:01,540;14:04,880;"it was fake extra point or something. I don't remember it was"
14:04,880;14:11,880;"yeah, Yeah. It was O4 because I think it was also put a game. He really started playing defensive back"
14:11,880;14:15,880;"sitting here watching a Troy Brown highlight video and they just showed that strip of Marlon McCreepe"
14:15,880;14:18,440;"how do we forget that"
14:19,120;14:20,120;"Yeah, yeah."
14:20,120;14:21,120;"Yeah."
14:21,120;14:22,120;"Huge fight."
14:22,120;14:24,120;"But I'm not that funny."
14:24,120;14:25,120;"Yeah."
14:25,120;14:30,120;"Oh, we would never do it in the final minute loss in Indianapolis."
14:30,120;14:32,120;"Yeah, we don't talk about that."
14:32,120;14:35,120;"Well, we will eventually, we won't enjoy it."
14:35,120;14:36,120;"I'm pretty sure."
14:36,120;14:38,120;"Maybe we'll just watch the first half of that game."
14:38,120;14:39,120;"Yeah."
14:39,120;14:40,120;"Skip it."
14:40,120;14:42,120;"21 to three is the break."
14:42,120;14:43,120;"Yeah."
14:43,120;14:44,120;"We're good."
14:44,120;14:45,120;"Yeah."
14:45,120;14:47,680;"And then we'll just, you know, we'll pretend like that was the Super Bowl and."
14:47,680;14:50,800;"Try to guess who would have watched that here too."
14:50,800;14:54,800;"Oh, that was the, that was the Super Bowl of that game because either team"
14:54,800;14:55,720;"was going to beat the Bears."
14:55,720;14:57,600;"Absolutely."
14:57,600;15:02,960;"I would talk a little bit about your podcast."
15:02,960;15:11,440;"My first question is when you had Ty Law on, did he let you keep the ball of vodka he brought?"
15:11,440;15:12,920;"He did it."
15:14,840;15:15,640;"I can't do it for him."
15:15,640;15:16,640;"I'm not."
15:16,640;15:19,880;"Oh, yeah, we can hear that part."
15:19,880;15:22,360;"I didn't know if we could keep doing this."
15:22,360;15:23,480;"But yeah, he gave me a bow."
15:23,480;15:24,440;"Yeah, very good."
15:24,440;15:25,440;"That's what I'm going to do."
15:25,440;15:26,160;"All right."
15:26,160;15:32,120;"Yeah, we did a-- in the 2001 A.S.E. Championship game,"
15:32,120;15:36,160;"we did a Drew Bledso celebration."
15:36,160;15:39,440;"So we bought his wine and drank that for a night."
15:39,440;15:40,200;"And that's really good too."
15:40,200;15:41,200;"You did, Andy."
15:41,200;15:41,700;"Yeah."
15:41,700;15:42,880;"Yeah, I was only going to find it, actually,"
15:42,880;15:44,080;"because I'm the only one that's still alive."
15:44,080;15:46,880;"Yeah, I got to try his wine when we"
15:46,880;15:54,480;"We brought the 2001 team back for its 50th anniversary. He supplied the wine at the event so nice"
15:54,480;16:01,120;"Even here. Well, also has his own mind. David Hewitt has his own wine. Yeah"
16:01,120;16:03,680;"Add it to the list boys"
16:03,680;16:09,760;"David Hewitt episode that David Hewitt appreciate the real taman here or is it like Josh McDane"
16:09,760;16:13,600;"Did you know what blood so's business partner is Josh McDaniel's?"
16:13,600;16:16,720;"But it's not the it's not the Josh. Yeah"
16:16,720;16:19,840;"Got us all sir. It's a confused"
16:19,840;16:24,960;"I think in the wine world they say yeah the painters office of coordinator is"
16:24,960;16:32,080;"It's a different one"
16:32,080;16:35,680;"That's awesome"
16:35,680;16:37,840;"Yeah, I should do a tie law"
16:37,840;16:42,460;"Yeah, I think we absolutely should do a tie law episode where we drink his vodka"
16:42,460;16:44,940;"But I think that might get a little messier than that."
16:44,940;16:46,140;"I could get ugly."
16:46,140;16:48,420;"Or I'd have to say."
16:48,420;16:52,380;"And then we got to do his trampoline park after."
16:52,380;16:52,860;"That's really--"
16:52,860;16:54,620;"Oh, he felt those."
16:54,620;16:56,100;"Oh, he did?"
16:56,100;16:58,860;"So I got an attitude getting to the V1 business."
16:58,860;17:01,500;"Oh, tough."
17:01,500;17:02,100;"That's good."
17:02,100;17:03,100;"That was a good company."
17:03,100;17:03,860;"I could come up."
17:03,860;17:05,860;"Broken ankle win half."
17:05,860;17:07,180;"Or at least throw it out dead."
17:07,180;17:08,660;"Someone's jinking."
17:08,660;17:11,420;"It wasn't there a sport that they had back in the day"
17:11,420;17:13,420;"where it was yes slam the ball"
17:13,420;17:15,420;"baster ball slam ball that's right"
17:15,420;17:17,420;"well you know you know who was good"
17:17,420;17:19,420;"but we did you know tell the funny story"
17:19,420;17:21,420;"i don't know if you heard the lawyer molloy podcast"
17:21,420;17:23,420;"oh yeah but if you've heard the story about"
17:23,420;17:25,420;"when he went to the Super Bowl"
17:25,420;17:27,420;"in St. Louis"
17:27,420;17:29,420;"I mean in New Orleans against the Rams in"
17:29,420;17:31,420;"Super Bowl 36"
17:31,420;17:33,420;"when he gets to his hotel room he's got this"
17:33,420;17:35,420;"really small hotel room"
17:35,420;17:39,420;"and Richard Seamrock was by and he's like"
17:39,420;17:42,060;"Yeah, you can see my hotel and I got this great big room."
17:42,060;17:43,340;"It's awesome."
17:43,340;17:46,620;"And Laura Maloy was like, what are you talking about?"
17:46,620;17:48,700;"The rookie got a better room than I did."
17:48,700;17:50,180;"(laughs)"
17:50,180;17:51,260;"Yeah."
17:51,260;17:56,020;"So he goes down the bill and he goes, ""Coach, I don't want"
17:56,020;17:59,100;"""to sound like I'm grateful or I'm not focused on anything,"
17:59,100;18:01,540;"""but my hotel room sucks."""
18:01,540;18:04,700;"And Bill was like, ""Really, Laura?"
18:04,700;18:06,180;"""That's what you're worried about?"""
18:06,180;18:07,660;"(laughs)"
18:07,660;18:08,820;"So Laura was like, ""You know what?"
18:08,820;18:10,540;"""Yeah, you're right, coach, I'm sorry."""
18:10,540;18:12,180;"They walked away."
18:12,180;18:14,380;"So way around, Bill, the assistant goes up to him."
18:14,380;18:16,180;"Bill, the assistant bears."
18:16,180;18:18,580;"The doctor says, ""Hey, here's the key to your new room."""
18:18,580;18:23,140;"So, Laura's like, ""Oh, awesome, thanks."""
18:23,140;18:25,980;"He goes up to the room, and he goes in the room,"
18:25,980;18:27,820;"and there's a treadmill in the room."
18:27,820;18:31,340;"And he's like, ""Ah, I got this awesome room."""
18:31,340;18:34,420;"And so Coach sees him way down the stairs,"
18:34,420;18:36,020;"and he goes, ""How do you like your new room?"""
18:36,020;18:37,980;"He's like, ""Ah, Coach, thanks so much."
18:37,980;18:41,780;"It's awesome because I'm on the line, but they put a treadmill in my room."
18:41,780;18:46,260;"And they'll go, yeah, because it was my room."
18:46,260;18:47,940;"Bill gave me his room."
18:47,940;18:49,460;"Oh, shit."
18:49,460;18:51,900;"Oh, cross the walk away."
18:51,900;18:53,540;"He's like, ah, thanks, coach."
18:53,540;18:55,900;"Yeah, how do you say to that?"
18:55,900;18:59,340;"Did Bill stay in his room in the other room?"
18:59,340;18:59,700;"I think."
18:59,700;19:01,500;"I think so."
19:01,500;19:03,700;"I mean, that makes sense."
19:03,700;19:08,420;"and only created the best defensive game plan in the history of the league that night."
19:08,420;19:16,660;"From where Malice craft room. I wonder if we can get that room if we can go down to book the"
19:16,660;19:23,300;"whole hotel room. It was the family hotel. See there we go. We'll find it where it was."
19:23,300;19:26,420;"We can probably afford the cheap room. Small one."
19:28,420;19:34,660;"So I traveled with the team and back then we would stay on, you know, as a writer of the"
19:34,660;19:38,260;"Patriots Football Weekly, we would stay on the floor with the players. Like there was no"
19:38,260;19:43,620;"separation. So like, Tylock could have been sleeping in the room next door to me. Now that"
19:43,620;19:50,580;"doesn't happen. Coupling years later, they'll change that whole thing. We got to put separate"
19:50,580;19:55,140;"floors and the players had their own floors. But that's not suitable. I say the same floor with"
19:55,140;19:59,380;"a bunch of the players so you walk out of your room and it would be time Laura walking down the hall."
19:59,380;20:07,540;"That is so cool. But not anymore. But the best part about that was when you get off the elevator"
20:07,540;20:12,420;"there'd be tub drinks and stuff and snacks and drinks right out of your floor which is pretty cool."
20:12,420;20:18,340;"You get spoiled. Yeah, it's free shit. Yeah, I mean it's a Super Bowl right? Gonna go all out."
20:21,060;20:25,220;"It's only $121 in let's go. Oh, all right"
20:25,220;20:30,740;"They asked for the last for the lawyer. Molloy. Thanks. So the heart can't just blacked it"
20:30,740;20:36,820;"Yeah, there is"
20:36,820;20:41,420;"Further towards Texas. I think they really took the brunt of that. Yeah"
20:41,420;20:48,920;"Lake Charles, I think it was that sounds familiar. All right. Um, did you boys have any questions? You want to ask Brian?"
20:49,580;20:53,500;"I have one but I'll save it for the end here because we don't know what I'm gonna ask"
20:53,500;20:57,380;"It's true"
20:57,380;21:01,180;"I got a question. How does the decision making?"
21:01,180;21:08,580;"How are the decisions made and who gets into the the Hall of Fame for the Patriots specifically?"
21:14,260;21:18,820;"year in about April. A lot of media people have covered the team in for a case"
21:18,820;21:21,260;"when it's on the tip it is on it. The case when it's not a Hall of"
21:21,260;21:25,900;"Amr who might invite Stephen Nelson or Steve Grogan just to get some of that"
21:25,900;21:31,540;"perspective from players who played you know back in the 70s and 80s and then"
21:31,540;21:35,580;"you know media members, a couple of staff, Phil Frank Kirsch, who's the Vice"
21:35,580;21:39,220;"President of Content for the Patriots, Paul Perrillo covers the team's"
21:39,220;21:39,260;"Phase"
21:39,260;21:40,660;"Football Weekly still."
21:40,660;21:44,200;"Matt Smith from our production studio."
21:44,200;21:46,440;"Guys, it had been around for quite a while."
21:46,440;21:48,960;"So that committee meets and"
21:48,960;21:55,000;"anyone can nominate a player who has been retired for at least four years."
21:55,000;21:58,180;"So or coach for that."
21:58,180;21:59,440;"Head coach."
21:59,440;22:02,920;"So if I want to nominate a player, I will stand up."
22:02,920;22:05,080;"I'd like to nominate Laura Maloney."
22:05,080;22:09,200;"Might give a couple reasons why, but we really, we go through a nomination process."
22:09,200;22:15,600;"And then we go through each nominee and discuss or debate their merits."
22:15,600;22:18,640;"So those conversations pretty much stay in the room."
22:18,640;22:24,000;"You know, there's reporters in the room obviously, but we like to keep it private so people can"
22:24,000;22:28,840;"speak their mind on either for or against a player or coach."
22:28,840;22:33,960;"You know, people can report on their own opinions all they want and just not really"
22:33,960;22:36,920;"reporting on other people's opinions."
22:36,920;22:43,400;"So once we go through the whole nomination process, discuss the nominees, everybody's"
22:43,400;22:47,160;"given a ballot and you can vote for your top three choices, five points for first place,"
22:47,160;22:52,200;"three points for second place, one point for third place, and the top three vote getters"
22:52,200;22:58,960;"become our finalist and they go on pictures.com for the fans to vote and determine who that"
22:58,960;22:59,960;"year's inductee will be."
22:59,960;23:06,360;"We also have a senior selection committee to every, it's kind of sporadic."
23:06,360;23:11,080;"every three years could be longer, could be quicker,"
23:11,080;23:14,000;"but the senior selection committee,"
23:14,000;23:16,760;"which has been able to attend most senior members"
23:16,760;23:21,760;"of that year's committee, can meet and decide"
23:21,760;23:23,680;"if there's a player who has been retired"
23:23,680;23:28,680;"for 25 or more years, and has been a previous finalist"
23:28,680;23:33,160;"but not selected by the fans, the senior selection committee"
23:33,160;23:38,160;"can vote that person in with eight out of ten votes."
23:38,160;23:39,160;"- Cool."
23:39,160;23:42,200;"- So it's a pretty rigorous process at that point."
23:42,200;23:43,840;"You know, it's really to make up,"
23:43,840;23:46,800;"it really came out of John Morris"
23:46,800;23:48,160;"not being elected by the fans."
23:48,160;23:51,360;"John Morris was the first player"
23:51,360;23:53,040;"that the committee voted number one,"
23:53,040;23:54,200;"that the fans didn't,"
23:54,200;23:57,560;"and it happened like two, three years in a row."
23:57,560;24:01,880;"And so we decided that there needs to be a mechanism in place"
24:01,880;24:06,760;"John Morris was a center in the 60s and 70s and there's going to be a lot of fans that"
24:06,760;24:07,760;"don't remember him."
