Start Timestamp;End Timestamp;Transcript
01:41,640;01:42,600;"Things can come on me."
01:42,600;01:44,600;"It's nice, great."
01:44,600;01:45,520;"It's stressful."
01:45,520;01:47,800;"God is speaking of babies."
01:47,800;01:52,320;"This week, we are talking about that Cleveland Browns."
01:52,920;01:57,680;"And their front office being big old babies, firing their head coach midway"
01:57,680;01:58,360;"through the season."
01:58,360;02:02,000;"And butch something other with the fuck was his name Cassidy."
02:02,000;02:05,520;"That's what I thought those lines."
02:05,520;02:11,280;"Yeah, but David's got fired mid week this week before the game."
02:11,280;02:17,400;"So Terry Ribisky is in his, um, he's getting his second shot at being an interim"
02:17,400;02:22,760;"head coach, which you don't often hear people getting more than one shot at"
02:22,760;02:23,760;"Yeah."
02:23,760;02:24,760;"And Terry."
02:24,760;02:25,760;"Terry."
02:25,760;02:29,240;"Yeah, it's passed on by the commentators."
02:29,240;02:32,120;"This will be a winning team in fairly short order."
02:32,120;02:35,480;"I don't think the exact same thing."
02:35,480;02:37,720;"Yeah, this will be a winning team in fairly short order."
02:37,720;02:39,400;"They're going to do this right."
02:39,400;02:41,880;"They're going to do this the right way."
02:41,880;02:44,160;"And this is 2004."
02:44,160;02:47,040;"So it'll happen soon, I'm sure."
02:47,040;02:51,520;"Well, what are their records?"
02:51,520;02:53,520;"into this game, they are three and eight."
02:53,520;02:55,520;"Oh, I meant out seasons here."
02:55,520;03:01,520;"The season they will finish four and 12 on this season in 2004."
03:01,520;03:05,520;"Six and 10, four and 12, 10 and six."
03:05,520;03:08,520;"Oh, four and 12, five and 11, five and 11,"
03:08,520;03:11,520;"four and 12, five and 11, four and 12, seven and nine,"
03:11,520;03:14,520;"three and 13, one and 15, oh and six."
03:14,520;03:17,520;"Oh, short order."
03:17,520;03:18,520;"Yeah, in there."
03:18,520;03:20,520;"So seven, 10 and six."
03:20,520;03:23,220;"Well, the Browns just want to play off game, right?"
03:23,220;03:24,420;"This last year."
03:24,420;03:26,320;"It's all a blur."
03:26,320;03:28,520;"I thought they lost a playoff game."
03:28,520;03:29,920;"I thought they won one."
03:29,920;03:31,020;"I should have like to the."
03:31,020;03:32,820;"To Pittsburgh, right?"
03:32,820;03:33,620;"We can't hold them."
03:33,620;03:38,320;"No, I mean, like this past year, they want to play off game."
03:38,320;03:40,220;"No, 2020."
03:40,220;03:41,720;"They lost them to visual rounds."
03:41,720;03:46,020;"So yeah, so there was a one there wild card game, I think, again, somebody."
03:47,320;03:52,720;"And that was their first win since Bill Belichick was their head coach."
03:52,720;03:54,840;"Back in the 90s."
03:54,840;03:56,880;"This is Terry's only shot at it."
03:56,880;03:59,080;"He gets replaced next year by who?"
03:59,080;04:00,440;"All right."
04:00,440;04:01,520;"Doesn't matter."
04:01,520;04:04,720;"He's asking me about Brown's coaches."
04:04,720;04:06,800;"He's a Patriots coach in this game."
04:06,800;04:09,600;"Oh, Romeo Cornell."
04:09,600;04:11,080;"Yeah."
04:11,080;04:12,320;"And he has a lot for a long either."
04:12,320;04:15,880;"The soft seasons when he leads for them and then Charlie Weiss goes another"
04:15,880;04:21,960;"game soon after the same season. I thought yeah. But they actually showed the stat at"
04:21,960;04:29,160;"the beginning of this that Cleveland led the series 12 games to seven. Yeah. But as it"
04:29,160;04:35,120;"stands now, they are currently tied at 13 to 13. No, because yes, the Browns have only"
04:35,120;04:36,400;"won one game."
04:36,400;04:41,200;"Peyton Hill is that is correct. Who is the head coach?"
04:41,200;04:43,300;"- Uh, man, genie."
04:43,300;04:44,140;"- Correct."
04:44,140;04:45,140;"- I think that."
04:45,140;04:46,140;"- Yeah."
04:46,140;04:48,240;"- I could barely remember that game."
04:48,240;04:49,080;"- Mm-hmm."
04:49,080;04:50,960;"And I believe that game,"
04:50,960;04:54,440;"the Patriots kick was injured."
04:54,440;04:57,120;"And so do you know who kicked the extra points?"
04:57,120;04:58,420;"- That was West Volker."
04:58,420;04:59,420;"- Correct."
04:59,420;05:00,580;"Nicely done."
05:00,580;05:01,720;"- 2010, I just looked out."
05:01,720;05:02,560;"- Remember that."
05:02,560;05:03,400;"- Mm-hmm."
05:03,400;05:05,920;"- It's on, it's on, patstinest.com."
05:05,920;05:07,080;"- That is correct."
05:07,080;05:08,280;"You can look at all this stuff."
05:08,280;05:14,760;"There's actually, um, I did a solo episode when you two weren't here about West Welkers."
05:14,760;05:18,120;"Uh, on the dolphins."
05:18,120;05:19,440;"I need their listen to that thing."
05:19,440;05:21,520;"I went way better than having you here."
05:21,520;05:22,160;"I'm not going to lie."
05:22,160;05:25,480;"It was also like, did you do or for everybody listening?"
05:25,480;05:28,680;"Uh, it was actually one of the more popular ones that we put out."
05:28,680;05:31,320;"So both was it on a game?"
05:31,320;05:32,320;"Yeah."
05:32,320;05:32,720;"Yeah."
05:32,720;05:38,240;"It was about, um, when the Patriots, it was 2003 when the Patriots played the dolphins."
05:38,240;05:44,240;"to set the streak of most wins in a row that they broke the Dolphin streak from."
05:44,240;05:51,180;"But the story of the game was Wes Welker was their full-time kicker because their kicker pulled a"
05:51,180;05:56,920;"Hammy in warm-ups. So yeah, when he was on the Dolphins. Yeah, yeah, so he was doing kick-offs."
05:56,920;06:02,320;"He was doing extra points and I don't think he could feel it. But yeah, so his first ever point"
06:02,320;06:05,200;"scored in the NFL was an extra point in that game."
06:05,200;06:10,160;"So how, so how did this you're, you're doing it yourself and yeah,"
06:10,160;06:11,200;"talking into your guess."
06:11,200;06:12,000;"How was that?"
06:12,000;06:13,560;"I never really asked a bunch of questions."
06:13,560;06:14,560;"How long is it?"
06:14,560;06:16,760;"Uh, it's a lot shorter than these ones that we do."
06:16,760;06:18,160;"Cause I don't have to put up a you fucker."
06:18,160;06:22,960;"Well, like I can see you just drone and on for like 45 minutes and saying that's a"
06:22,960;06:23,560;"lot shorter."
06:23,560;06:26,680;"I mean, yeah, it went, it went for a, it was over half an hour."
06:26,680;06:30,600;"It was like 35, 40 minutes after I took out all the silence."
06:30,600;06:34,960;"It's a sociopath shit right there."
06:34,960;06:36,160;"God damn right."
06:36,160;06:43,960;"Andy just like in a fucking in a basement just talking to his self about a 2004 Patriots"
06:43,960;06:44,960;"game."
06:44,960;06:45,960;"Hey, I did it in my bedroom."
06:45,960;06:46,960;"Thank you."
06:46,960;06:47,960;"That's dolphins."
06:47,960;06:48,960;"Let's welcome kick the next point."
06:48,960;06:51,400;"Fucking great crazy dude."
06:51,400;06:52,400;"Crazy."
06:52,400;06:54,880;"You're not case."
06:54,880;06:55,880;"You're welcome."
06:55,880;07:01,680;"All right, so a little bit more about this Cleveland Browns football team."
07:01,680;07:03,880;"I will do the talking about it."
07:03,880;07:07,480;"Because I can't I got notes."
07:07,480;07:13,200;"All right, so Steve, do you think Gregory watch the game?"
07:13,200;07:14,960;"Absolutely not."
07:14,960;07:18,040;"Do you think you watch the highlights?"
07:18,040;07:20,000;"Probably."
07:20,000;07:22,080;"All right, Greg, let's hear your notes."
07:22,080;07:24,880;"I watched the highlights."
07:24,880;07:25,760;"OK."
07:25,760;07:28,800;"I looked at Luke McCown."
07:28,800;07:32,360;"I just diggin' about him."
07:32,360;07:35,160;"- This is the first ever NFL start in this game."
07:35,160;07:38,240;"- The lesser of the McCown brothers,"
07:38,240;07:39,540;"if you can believe that."
07:39,540;07:44,240;"- Every time I hear McCown, I just think of apples."
07:44,240;07:46,360;"- And he still played till 34 years old."
07:46,360;07:49,720;"- Goodness dude, he played 13 seasons in the NFL."
07:49,720;07:53,520;"He only started 10 games in his whole career."
07:55,040;07:56,640;"Oh, he's one of those."
07:56,640;07:57,640;"Okay."
07:57,640;08:03,040;"He played for the 13 seasons and threw nine total touchdowns."
08:03,040;08:05,240;"All nine of them were in this first two years."
08:05,240;08:06,240;"Holy shit."
08:06,240;08:08,840;"Oh, boy."
08:08,840;08:12,840;"And he made $17 million over his career."
08:12,840;08:15,840;"So what more than $1 million touchdown?"
08:15,840;08:17,640;"Yeah, that ain't bad."
08:17,640;08:19,640;"This guy's living the fucking dream."
08:19,640;08:23,040;"How much per like pass attempt is he making?"
08:23,040;08:23,840;"It's a good question."
08:23,840;08:24,840;"I'm sure we can figure it out."
08:24,840;08:27,840;"more than your yearly sounds of thousands of dollars for sure."
08:27,840;08:29,840;"156 passing attempts."
08:29,840;08:31,840;"He said 17 million."
08:31,840;08:33,840;"Do the math Steve."
08:33,840;08:35,840;"No, I got a calculator for that."
08:35,840;08:37,840;"Yeah, well, that's what I meant."
08:37,840;08:38,840;"That's Siri."
08:38,840;08:39,840;"What?"
08:39,840;08:41,840;"I'm called 365."
08:41,840;08:44,840;"46 K each."
08:44,840;08:47,840;"Oh, how's that?"
08:47,840;08:49,840;"That's not bad."
08:49,840;08:52,840;"I mean, in this game, how many attempts did he have?"
08:52,840;08:55,840;"too many and also not enough."
08:55,840;08:57,840;"We'll just get this out of it."
08:57,840;08:59,840;"So the Browns team coming in."
08:59,840;09:01,840;"You're not a money this game."
09:01,840;09:05,840;"The Browns coming in this game."
09:05,840;09:07,840;"You know, you don't have dollars this game."
09:07,840;09:09,840;"Damn, that's not too bad."
09:09,840;09:11,840;"I love that."
09:11,840;09:13,840;"I mean, this game, he probably earned it."
09:13,840;09:18,840;"Your first game ever going against the 2004 New England page"
09:18,840;09:23,560;"defense with an interim head coach is a tough ask."
09:23,560;09:24,880;"He did okay."
09:24,880;09:26,360;"He hung in there."
09:26,360;09:28,080;"He actually had better numbers and Brady at the half."
09:28,080;09:29,760;"Brady did not play very well."
09:29,760;09:33,920;"He was also losing 21 seven at the half."
09:33,920;09:37,320;"But it felt closer than that."
09:37,320;09:38,880;"I disagree."
09:38,880;09:42,240;"I thought the game sort of turned on that scoop and score to make it 28."
09:42,240;09:45,440;"So the first play."
09:45,440;09:48,800;"So, yeah, so here let's let's let's just run it down as real quick."
09:48,800;09:55,440;"quick. So before we get to that, the, I think we talked about it last week because the highlights"
09:55,440;10:01,640;"were part of the, the game that we watched the video, where it was that shootout was the"
10:01,640;10:06,240;"second highest scoring game ever in NFL history. All right. Between these Cleveland Browns,"
10:06,240;10:11,960;"and this is Eddie Bengals, and the Browns scored 48 points and got out scored by two scores."
10:11,960;10:17,680;"Lost 58 48. I watched the 15 minutes extended highlights of that game"
10:17,680;10:23,380;"The brows did not look like they're a team that scored 48 points. They were was it was it?"
10:23,380;10:30,520;"It wasn't a count. All right. It was welcome. Right. Yeah. Yeah, it wasn't my count ended up in there like at the end of it"
10:30,520;10:32,120;"Or someone"
10:32,120;10:35,260;"They had somebody else in at the end. I can't remember who was this first"
10:36,040;10:41,960;"first touchdown. Yeah, he was a fourth round pick. They're saying he was like, as high as a number two"
10:41,960;10:47,560;"quarterback in the country coming out of high school. Sure. Was McCown? Yeah, Luke McCown."
10:47,560;10:53,880;"Jesus. He played a lot. He had like a bunch of NCAA like top five records for yards and yeah,"
10:53,880;11:00,040;"he didn't want to he got recruited by Oklahoma and Florida State, but he ended up at Louisiana Tech,"
11:01,800;11:05,240;"Which like it's not even that local firm. He's from Texas. So"
11:05,240;11:09,880;"Maybe maybe it's"
11:09,880;11:17,480;"Another big god's water so that might add something to it. Yeah, like Texas isn't our Oklahoma isn't"
11:17,480;11:20,760;"But great you you touched on something here"
11:20,760;11:25,640;"Schools about the brown quarterback situation this year"
11:25,640;11:28,440;"Yeah, I started a bunch of guys, right?"
11:29,000;11:30,040;"They started three players."
11:30,040;11:31,520;"Jeff Garcia started the most game."
11:31,520;11:33,440;"So 10 games went three and seven."
11:33,440;11:35,680;"Notable gay athlete, one of the best ever."
11:35,680;11:36,800;"Really?"
11:36,800;11:39,400;"Chris, no, remember?"
11:39,400;11:40,240;"Terrell Owens."
11:40,240;11:45,680;"No, like started a rumor that Jeff Garcia was gay, even though he wasn't."
11:45,680;11:47,160;"Just because of Jeff Garcia."
11:47,160;11:48,160;"Yeah."
11:48,160;11:49,320;"Oh, man."
11:49,320;11:51,480;"Was this when he was on the 49ers or after?"
11:51,480;11:54,080;"I think it was like as he was pushing his way out the door."
11:54,080;11:56,560;"What a way to get your way out the door."
11:56,560;11:57,560;"I don't do it."
11:57,560;11:59,440;"And Jeff Garcia was like, what the fuck?"
11:59,440;12:01,560;"Hey, Jeff Garcia."
12:01,560;12:02,560;"Yeah."
12:02,560;12:03,560;"Oh, man."
12:03,560;12:04,560;"Yeah."
12:04,560;12:05,560;"So he was the main starter."
12:05,560;12:10,360;"I don't know if he's battling injuries or what, but he also only threw 10 touchdowns"
12:10,360;12:13,680;"and nine interceptions in 10 games."
12:13,680;12:17,640;"And then Luke McCown was their second leading quarterback, started four game including"
12:17,640;12:21,760;"this one went 0 and four, four touchdowns, seven interceptions."
12:21,760;12:26,000;"And then Kelly Holcomb is the wild card."
12:26,000;12:28,720;"He started two games, went one in one."
12:28,720;12:30,680;"One of those games was the game against the Bengals way"
12:30,680;12:33,360;"through from 413 yards, five touchdowns and two picks."
12:33,360;12:39,000;"And he ended the season with seven touchdowns"
12:39,000;12:41,160;"and five interceptions."
12:41,160;12:43,240;"So that's like a game that goes with great."
12:43,240;12:44,920;"- Two, two, three interceptions, not?"
12:44,920;12:46,040;"- Yeah."
12:46,040;12:50,400;"So not a great look when you're starting three quarterbacks"
12:50,400;12:52,240;"who all have similar numbers."
12:55,200;12:56,960;"This is just a bad team."
12:56,960;12:59,360;"And the-"
12:59,360;13:00,760;"- What do you know on their defense?"
13:00,760;13:03,880;"The whole roster except for Ebenezer, Ekubon?"
13:03,880;13:04,720;"- Yeah."
13:04,720;13:06,360;"- He barely played, he wouldn't even start her"
13:06,360;13:07,200;"at this point."
13:07,200;13:08,040;"- I recognize Robert Griffith,"
13:08,040;13:09,320;"but I always picture him as a Viking."
13:09,320;13:10,880;"I didn't know he played on the Browns."
13:10,880;13:11,800;"- Oh yeah, okay."
13:11,800;13:12,640;"- The third?"
13:12,640;13:14,320;"- No."
13:14,320;13:15,160;"- The first."
13:15,160;13:16,400;"- Oh God."
13:16,400;13:21,040;"- But their leading rusher was somebody named Lee Suggs."
13:21,040;13:22,160;"- Sorry to interrupt."
13:22,160;13:26,480;"Can I, I looked up the statements from Torelloans."
13:26,480;13:27,720;"- Oh, okay."
13:27,720;13:28,640;"- It's bad."
13:28,640;13:32,800;"First of all, it's in an interview with Playboy."
13:32,800;13:35,600;"- Oh, of course it is."
13:35,600;13:38,720;"- And he said, like my boy tells me"
13:38,720;13:42,440;"if it looks like a rat and smells like a rat by golly,"
13:42,440;13:47,480;"it's a rat when discussing his sexuality,"
13:47,480;13:48,640;"- Oh boy."
13:48,640;13:50,400;"- Yikes, dude."
13:50,400;13:51,240;"- Yum!"
13:51,240;13:52,560;"- That's rad."
13:52,560;13:54,060;"- It could be taken out of context,"
13:54,060;13:55,720;"but so I would like to see the whole."
13:55,720;13:57,040;"- Also, like, isn't this supposed to be a duck?"
13:57,040;13:58,400;"- It's disgusting sexuality."
13:58,400;13:59,840;"- If it looks like a duck and quacks like a duck,"
13:59,840;14:01,280;"like why are you going with rat, man?"
14:01,280;14:03,200;"- Yeah, rat, I don't even think this."
14:03,200;14:05,400;"- And do like rats have a distinct smell?"
14:05,400;14:09,480;"I couldn't tell you what a rat smells like a duck."
14:09,480;14:10,920;"- And it's not even smell, right?"
14:10,920;14:12,960;"If it looks like a duck, if it quacks like a duck."
14:12,960;14:13,800;"- It's a duck, yeah."
14:13,800;14:15,120;"- It's a duck."
14:15,120;14:17,320;"- Yeah, that's a weird one there."
14:17,320;14:18,320;"- Yeah."
14:18,320;14:19,160;"- All right."
14:19,160;14:22,680;"when you did that in today's day and age. Oh my God. When I'm"
14:22,680;14:26,780;"Playboy and touted as straight guy as a back. Yeah. And"
14:26,780;14:28,040;"comparing it to a rat."
14:28,040;14:31,920;"I would have a meltdown."
14:31,920;14:34,520;"It's ridiculous."
14:34,520;14:36,880;"Apparently Garcia has just taken the IRA the whole time."
14:36,880;14:38,340;"No. Good for him."
14:38,340;14:40,120;"I mean, you kind of have"
14:40,120;14:42,800;"a little bit of trouble recently. Did you hear you got"
14:42,800;14:43,320;"in trouble?"
14:43,320;14:46,000;"You have got to see you? Yeah. For what?"
14:46,440;14:50,600;"He got he got mad at a mean of kinds."
14:50,600;14:52,040;"Yes, be in."
14:52,040;14:53,240;"Oh, yeah."
14:53,240;14:55,320;"And he like made that argument of like,"
14:55,320;14:57,000;"yeah, I forget who she was criticizing,"
14:57,000;14:59,400;"but he was like, if you've never played the sport."
14:59,400;15:00,600;"Oh, that was him."
15:00,600;15:01,880;"Yeah. Yeah."
15:01,880;15:02,920;"Yeah."
15:02,920;15:06,440;"And then everybody just came for came for a stroke."
15:06,440;15:07,960;"Yeah, they piled on you."
15:07,960;15:09,000;"Yeah."
15:09,000;15:11,000;"He's like, I'm getting canceled for this shit."
15:11,000;15:12,760;"T.O. Call me Game Play Boy."
15:12,760;15:16,200;"[LAUGHTER]"
15:16,200;15:17,460;"- Oh, it's too true."
15:17,460;15:19,560;"- I'm buried, I got kids, this is bullshit."
15:19,560;15:21,980;"(laughing)"
15:21,980;15:24,240;"- Hey, what do I tell you, Jeff, it looks like a rat."
15:24,240;15:25,320;"- Sounds like a rat."
15:25,320;15:28,160;"(laughing)"
15:28,160;15:29,920;"- Jeff, you know what a rat smells like?"
15:29,920;15:30,920;"(laughing)"
15:30,920;15:32,240;"- Oh man."
15:32,240;15:34,560;"- Yeah, so the only name I did recognize in this team"
15:34,560;15:35,880;"was William Green."
15:35,880;15:37,880;"They're running back, 'cause he played a B-S legend."
15:37,880;15:38,720;"- Exactly, yeah."
15:38,720;15:40,840;"- Mike, we talked about him last week."
15:40,840;15:42,880;"- Oh, that's right, we did."
15:42,880;15:44,000;"- He was a bust."
15:44,000;15:45,480;"He was the first round pick."
15:45,480;15:46,560;"Was he really?"
15:46,560;15:48,080;"- Yep, 16th overall."
15:48,080;15:49,520;"- Ooh, I think he..."
15:49,520;15:50,440;"- I mean, he might've been good."
15:50,440;15:52,080;"He was just stuck on the Browns."
15:52,080;15:56,800;"- Well, I mean, that's a pretty crazy stats in college."
15:56,800;15:58,400;"- Yeah, he was..."
15:58,400;16:00,640;"- Like the only BC name I remember."
16:00,640;16:01,920;"- Yeah, no he grew up."
16:01,920;16:06,520;"- In 10 games, he had almost 1600 yards"
16:06,520;16:08,640;"and 15 touchdowns."
16:08,640;16:09,960;"- That's not bad."
16:09,960;16:11,280;"- Pretty decent."
16:11,280;16:14,280;"- 10th average, 2.7 yards per carry."
16:14,280;16:16,280;"17 carries 46 yards."
16:16,280;16:19,280;"- As opposed to Court Dillon who rushed for 100 yards"
16:19,280;16:21,040;"in the first half."
16:21,040;16:22,040;"- No, excuse me,"
16:22,040;16:24,240;"you ran for 98 yards in the first half."
16:24,240;16:27,400;"And then you didn't see him at all in the third quarter."
16:27,400;16:30,120;"They had somebody named,"
16:30,120;16:31,960;"- Whoa."
16:31,960;16:34,400;"- Cedric Cobbs."
16:34,400;16:35,280;"- Yeah, who the fuck was that?"
16:35,280;16:36,440;"- I remember that."
16:36,440;16:37,480;"That name jumped out to me."
16:37,480;16:38,800;"- I had no idea what he said."
16:38,800;16:40,480;"- Yeah, I don't remember."
16:40,480;16:43,680;"- I don't remember Cedric Cobbs."
16:43,680;16:44,520;"- Yeah."
16:44,520;16:49,080;"- So back to William Green real quick."
16:49,080;16:49,920;"- Okay."
16:49,920;16:56,080;"- So this is last season during his 2003 season"
16:56,080;17:00,040;"was fraught with turmoil."
17:00,040;17:02,240;"After a good start to the year,"
17:02,240;17:05,800;"he was arrested for drunk driving in marijuana possession"
17:05,800;17:07,720;"and notoriously seen wearing one shoe"
17:07,720;17:10,400;"and one sock during the arrest."
17:10,400;17:12,920;"Then he got a four-gain suspension for that"
17:12,920;17:15,780;"While under suspension, Green's fiance, Asia Gray,"
17:15,780;17:19,500;"stabbed them in the back during a domestic disfuse."
17:19,500;17:21,300;"The league extended his suspension"
17:21,300;17:24,920;"through the end of the season for treatment purposes."
17:24,920;17:26,480;"(laughs)"
17:26,480;17:28,340;"- Yeah, it's a nice."
17:28,340;17:30,140;"- So he's coming off that year."
17:30,140;17:32,620;"- All right."
17:32,620;17:34,380;"So you can see how it would take him a little while"
17:34,380;17:35,580;"to like get ramped back up."
17:35,580;17:38,540;"You know, they're only 13 games into the season."
17:38,540;17:40,100;"It's no big deal."
17:40,100;17:42,700;"- He ran a 48, 540 yard dash."
17:42,700;17:44,900;"That guy's not making the NFL on today's league."
17:44,900;17:47,500;"No, he's a first round pick."
17:47,500;17:50,060;"Well, he wouldn't be a first round pick in today's league, that's for sure."
17:50,060;17:51,260;"No, no, no, no, no, for eight."
17:51,260;17:54,980;"Pat's had 50 carries in this game for one half yards a carry."
17:54,980;17:55,980;"Oh, yeah."
17:55,980;18:00,460;"This was this was the epitome of like a pass beating up on a bad team."
18:00,460;18:06,380;"Like they didn't look like they even had to break a sweat because this game literally"
18:06,380;18:06,940;"started."
18:06,940;18:09,140;"I'm telling you, I played pretty good at the beginning."
18:09,140;18:09,980;"It was over."
18:09,980;18:11,260;"No, it was over 30 seconds in."
18:11,740;18:14,380;"The Patriots, Bethel Johns will return the opening kickoff for touchdown."
18:14,380;18:15,820;"And the game is over."
18:15,820;18:16,480;"Like that was it."
18:16,480;18:19,100;"For the first half, they played them to a 14 seven."
18:19,100;18:21,420;"Brady, 21 seven."
18:21,420;18:26,980;"Well, take up the kicker turn touchdown after that one play is 14 7 1/2."
18:26,980;18:33,140;"Yeah, except like, you can say that, but yeah, it was a 90, what?"
18:33,140;18:35,080;"395 yard kickoff return."
18:35,080;18:38,460;"And then their next, um,"
18:39,020;18:46,820;"Major's next scoring drive was a 96 yard scoring drive where they just like ran it at will and then they did it again and started like a"
18:46,820;18:49,540;"78 yard scoring drive"
18:49,540;18:55,980;"And it's just like they were just doing kind of what they wanted and then there was a few like"
18:55,980;19:00,820;"Random mistakes like Corey Dylan had a fumble. Yep. I wanted to drive"
19:00,820;19:07,780;"I should throw a couple of interceptions in there. Yeah, but it was just like what I mean the intersection was just like"
19:07,780;19:09,700;"like, you know, garbage time. Yeah."
19:09,700;19:12,460;"Trying to get in a field go range and whatever."
19:12,460;19:16,580;"Didn't really matter. But they went four on fourth and down with a Patrick"
19:16,580;19:18,540;"past fucking run."
19:18,540;19:23,740;"Oh, yeah. Yeah. And they didn't run it with Corey Dillon randomly."
19:23,740;19:26,260;"They're from the 30. And I think Corey Dillon's hurt in this game because."
19:26,260;19:28,220;"That's what he said."
19:28,220;19:30,820;"That last carry. He doesn't come back for the whole press."
19:30,820;19:31,620;"The thing."
19:31,620;19:33,060;"That's what I'm saying. He didn't come back for a second."
19:33,060;19:37,540;"Well, he came back to get his two yards because he finished a half at 98."
19:37,540;19:43,100;"And so we had like one run to start the fourth quarter to make sure he got his 100 yard game and then he they pulled him"
19:43,100;19:48,100;"Probably a bonus for that exactly. Yeah, so you probably"
19:48,100;19:51,520;"Lobby and Bill Belichick to get back in there just we can get the you've only Kevin"
19:51,520;19:55,820;"87 yards pretty close to 100 Kevin Falk has some good runs in this game"
19:55,820;19:59,380;"Central Cobb not so much"
19:59,380;20:05,100;"29 on 16 carries though. That's what I'm saying. He looks like a poor man's Corey Dylan"
20:05,380;20:12,220;"Yeah, he was not not very good. Yeah, but this is you know, this is a great three phases game for your Greg"
20:12,220;20:15,860;"You're a big fan of that. Oh, yeah"
20:15,860;20:21,980;"They had to kick off return start the game for touchdown Corey Dylan had a couple of touchdown runs fall kind of touchdown run"
20:21,980;20:27,780;"Brady had a beautiful deep shot to Patton on third and 22 for 44. Yeah touchdown"
20:27,780;20:32,040;"That was this they ran at the play before he missed it ready missing. Yeah"
20:33,580;20:35,500;"- Yeah, fuck it, do it again."
20:35,500;20:38,060;"And that was definitely just that."
20:38,060;20:40,980;"As soon as that happened, I stopped keeping track"
20:40,980;20:41,980;"of drives and stuff."
20:41,980;20:42,820;"I just wrote garbage time"
20:42,820;20:44,900;"'cause that was literally the beginning of garbage time."
20:44,900;20:45,740;"- Yeah."
20:45,740;20:49,260;"- And then the pages also started the second half"
20:49,260;20:54,260;"with William Green fumbling and Randall Gay returning"
20:54,260;20:57,020;"for touchdown to start the blowout."
20:57,020;21:00,820;"'Cause you can see the play by McGinnis on that play."
21:00,820;21:01,820;"- Yeah."
21:01,820;21:02,660;"- That's sweet."
21:02,660;21:04,440;"or shitting on McGinnis for like holding the hat."
21:04,440;21:06,700;"- Commentators were all over it."
21:06,700;21:07,540;"- Really?"
21:07,540;21:08,380;"- Like Randy Brawers."
21:08,380;21:09,220;"- Not a guy coming."
21:09,220;21:10,380;"- He'd pick him off so he's like,"
21:10,380;21:12,620;"no, let me get in front of you so I can block that guy."
21:12,620;21:13,460;"- Correct."
21:13,460;21:14,300;"- And Randy Brawers."
21:14,300;21:15,220;"- Oh, great, explain what happens."
21:15,220;21:17,500;"- Yeah, so who,"
21:17,500;21:20,140;"Randall Gay picks up the fumble and like McGinnis"
21:20,140;21:21,740;"is like two yards behind him."
21:21,740;21:24,700;"And he grabs Randall Gay by the jersey"
21:24,700;21:28,100;"and kind of like yanks in back behind Willie"
21:28,100;21:30,700;"so he can get in front and leave block."
21:30,700;21:31,540;"And he does a good job."
21:31,540;21:33,220;"blocks them and a rental gay then score."
21:33,220;21:35,700;"So it's kind of like, it looked weird, but I think"
21:35,700;21:38,740;"yeah, but the car, the commentators were basically ripping"
21:38,740;21:41,060;"on McInnes saying, you know, if he hadn't done that,"
21:41,060;21:43,780;"Randall Gay would have been able to just like outrun everybody"
21:43,780;21:47,100;"anyway. And it would have been a whole lot. It's a 30 yard"
21:47,100;21:49,540;"return instead of a 50 yard return. Because K has to cut it"
21:49,540;21:52,340;"back all the way across the field. Like, okay, looky, it"
